dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.538832,17.942969,15.015605,8.200953,2.258430,13.410562,2.994141,1.795710,0.151142,6.814037,10.384522
cuda,AlbertForQuestionAnswering,4,20.771888,18.202151,15.181684,8.290425,2.506109,13.191379,2.988998,1.532149,0.147507,3.345294,10.098038
cuda,AllenaiLongformerBase,4,84.552499,73.166243,69.729976,46.533767,8.704612,59.039816,23.732865,7.595515,0.435959,4.924634,28.741430
cuda,BartForCausalLM,4,25.659323,19.787893,16.815290,9.303213,2.074112,13.420794,3.783654,1.899215,0.284100,2.387350,9.235880
cuda,BartForConditionalGeneration,2,54.706697,42.374016,39.334842,20.407484,5.290443,25.131328,9.837452,4.760320,1.230435,0.448972,18.120780
cuda,BertForMaskedLM,16,26.738132,21.022724,17.810016,10.037354,2.772009,13.988832,3.860595,1.976577,0.301223,2.972960,9.905758
cuda,BertForQuestionAnswering,16,25.472526,19.905033,17.196862,9.501308,2.463417,13.575674,3.785483,1.937683,0.283126,2.620685,9.637240
cuda,BlenderbotForCausalLM,4,42.479214,31.136413,28.295114,13.646722,4.274459,20.737635,7.789937,3.943257,0.893130,8.777447,17.370025
cuda,BlenderbotSmallForCausalLM,64,17.797156,14.122678,10.931226,5.908332,1.392170,9.260937,2.253105,1.305274,0.164023,3.693771,7.009396
cuda,BlenderbotSmallForConditionalGeneration,64,37.984421,29.835493,26.819060,14.304529,3.584822,18.752616,6.576989,3.249770,0.641767,2.326338,13.074547
cuda,CamemBert,16,26.102235,20.611784,17.638168,9.968537,2.511254,13.535845,3.799262,1.983083,0.288454,1.669070,9.225410
cuda,DebertaForMaskedLM,4,35.233493,27.382261,24.105261,16.765639,2.694090,24.683028,4.005824,2.288945,0.287767,3.311007,13.902315
cuda,DebertaForQuestionAnswering,8,34.243529,26.934441,23.928840,16.456911,2.157711,24.956803,4.605934,2.252575,0.285429,4.234013,13.939681
cuda,DebertaV2ForMaskedLM,1,51.300674,36.040940,32.946436,18.951329,3.460321,25.620659,5.791109,3.883356,0.540561,1.457849,16.612664
cuda,DebertaV2ForQuestionAnswering,2,50.230428,35.189603,32.123919,17.939787,3.646368,25.282396,7.507738,4.481955,0.568047,17.755100
