dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0003,267.1215,1.7814,1.0000
cuda,AlbertForQuestionAnswering,4,0.9998,264.8606,1.7559,1.0000
cuda,AllenaiLongformerBase,4,0.9667,203.4789,6.9984,0.9984
cuda,BartForCausalLM,4,1.0008,111.1074,1.6932,1.0000
cuda,BartForConditionalGeneration,2,1.0035,136.0684,4.1792,1.0000
cuda,BertForMaskedLM,16,1.0001,109.4996,1.9823,1.0001
cuda,BertForQuestionAnswering,16,0.9998,94.8420,1.9745,1.0040
cuda,BlenderbotForCausalLM,4,1.0122,91.3522,3.0901,1.0002
cuda,BlenderbotSmallForCausalLM,64,1.0031,60.9060,1.2037,0.9998
cuda,BlenderbotSmallForConditionalGeneration,64,1.0079,108.8863,2.6527,0.9999
cuda,CamemBert,16,1.0005,118.1342,2.0391,1.0000
cuda,DebertaForMaskedLM,4,0.8963,79.3963,5.5713,0.9982
cuda,DebertaForQuestionAnswering,8,0.9408,79.7487,5.5326,0.9543
cuda,DebertaV2ForMaskedLM,1,0.8773,126.9306,10.2070,0.9982
cuda,DebertaV2ForQuestionAnswering,2,0.8701,119.2097,9.6778,0.9796
cuda,DistilBertForMaskedLM,128,0.9995,84.2104,0.8399,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9998,102.9876,0.9166,1.0112
cuda,DistillGPT2,16,0.9995,105.8805,1.0335,1.0000
cuda,ElectraForCausalLM,32,0.9995,87.4777,2.0375,0.9977
cuda,ElectraForQuestionAnswering,64,1.0001,115.5022,2.0387,1.0016
cuda,GPT2ForSequenceClassification,4,1.0001,90.6554,1.9789,1.0001
cuda,LayoutLMForMaskedLM,16,1.0004,112.4115,2.3938,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0000,97.3777,2.3247,1.0040
cuda,M2M100ForConditionalGeneration,16,1.0325,122.1852,4.4482,0.9931
cuda,MBartForCausalLM,4,1.0001,112.4908,1.6360,1.0000
cuda,MBartForConditionalGeneration,2,1.0111,138.6430,4.2572,1.0000
cuda,MT5ForConditionalGeneration,16,1.0212,93.5154,4.1125,1.0015
cuda,MegatronBertForCausalLM,4,1.0309,94.8553,4.0962,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9999,140.9376,4.1837,1.0006
cuda,MobileBertForMaskedLM,64,1.0194,177.6827,9.6950,0.9999
cuda,MobileBertForQuestionAnswering,128,1.0230,182.8930,9.6697,1.0159
cuda,OPTForCausalLM,2,1.0000,166.0138,1.7002,0.9997
cuda,PLBartForCausalLM,8,0.9994,114.0374,0.9458,0.9999
cuda,PLBartForConditionalGeneration,4,0.9999,116.3146,2.2098,0.9997
cuda,PegasusForCausalLM,32,1.0016,69.4412,1.6489,0.9749
cuda,PegasusForConditionalGeneration,32,1.0048,141.1344,4.1568,0.9979
cuda,RobertaForCausalLM,16,0.9996,114.5264,1.9918,1.0000
cuda,RobertaForQuestionAnswering,16,0.9998,95.2087,2.0237,1.0040
cuda,Speech2Text2ForCausalLM,256,0.9974,53.3198,0.9320,0.9668
cuda,T5ForConditionalGeneration,4,1.0048,101.5010,2.8343,0.9998
cuda,T5Small,4,1.0051,101.3346,2.8800,0.9998
cuda,TrOCRForCausalLM,32,0.9998,137.3325,1.5710,0.9998
cuda,XGLMForCausalLM,8,1.0132,87.9197,3.3403,0.9918
cuda,XLNetLMHeadModel,8,1.0001,276.1870,5.0712,0.9999
cuda,YituTechConvBert,16,1.0000,133.6101,2.8286,0.9954
