dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.461520,3.654550,2.031422,8.358812,2.962197,1.129997,0.144249,7.089124,0.824530
cuda,AlbertForQuestionAnswering,4,2.424863,3.870004,2.421108,8.207200,2.692078,1.113853,0.142762,6.845616,0.439363
cuda,AllenaiLongformerBase,4,8.933307,78.650572,7.289666,84.887608,63.173733,4.765492,0.401681,0.676015,14.041231
cuda,BartForCausalLM,4,2.565836,5.923960,1.910988,9.216725,3.334181,1.334932,0.261952,2.359326,5.296796
cuda,BartForConditionalGeneration,2,6.407329,13.859397,6.144754,19.462071,8.625945,3.450966,1.031393,1.115994,11.981402
cuda,BertForMaskedLM,16,2.877169,4.950611,1.999591,7.797819,3.500533,1.460360,0.290611,4.941247,1.429088
cuda,BertForQuestionAnswering,16,2.990896,5.013339,1.992456,7.724227,3.452177,1.459366,0.281051,4.798193,0.994064
cuda,BlenderbotForCausalLM,4,4.865744,8.440974,4.531829,14.721644,6.992874,2.922619,0.811182,10.994418,3.820422
cuda,BlenderbotSmallForCausalLM,64,1.583799,3.631233,1.295960,6.383695,2.242149,0.989496,0.169194,4.109218,2.525725
cuda,BlenderbotSmallForConditionalGeneration,64,4.360149,8.569560,3.335659,13.552508,6.175097,2.455415,0.593585,1.847314,8.484860
cuda,CamemBert,16,2.886510,4.992232,2.020684,7.741326,3.489318,1.457993,0.291755,4.865081,0.332339
cuda,DebertaForMaskedLM,4,7.206016,14.964938,2.970570,19.874802,5.189258,2.489026,0.341439,0.940449,8.092050
cuda,DebertaForQuestionAnswering,8,7.303606,15.399013,2.951807,20.178706,5.127219,2.470882,0.333714,1.813204,7.946311
cuda,DebertaV2ForMaskedLM,1,13.114657,17.636758,3.559870,24.023081,6.376450,3.039266,0.596478,1.513714,10.302318
cuda,DebertaV2ForQuestionAnswering,2,12.326958,17.991205,4.916751,23.855095,6.757712,3.736645,0.592408,0.550901,11.135742
cuda,DistilBertForMaskedLM,128,1.188644,3.159270,1.214709,5.160534,1.802814,0.775423,0.121073,3.266283,1.135863
cuda,DistilBertForQuestionAnswering,256,1.231627,3.162259,1.210011,5.212238,1.836571,0.796440,0.115724,3.311038,0.554012
cuda,DistillGPT2,16,1.314487,4.025677,1.322651,6.106293,1.781568,0.767380,0.110321,2.342300,3.450438
cuda,ElectraForCausalLM,32,2.934938,6.817652,2.272364,10.247207,3.303056,1.500507,0.286931,2.391674,5.802882
cuda,ElectraForQuestionAnswering,64,2.915599,5.053195,2.270393,7.544399,3.220752,1.466314,0.283524,4.857991,1.315333
cuda,GPT2ForSequenceClassification,4,2.926886,5.084615,2.255603,7.815820,3.363841,1.383235,0.249065,5.077129,1.377415
cuda,LayoutLMForMaskedLM,16,3.248051,5.067235,2.328071,7.727734,3.286852,1.485791,0.300405,5.087687,1.417044
cuda,LayoutLMForSequenceClassification,16,3.209526,5.049981,2.030404,9.225565,4.212234,1.705795,0.285800,6.302559,5.910102
cuda,M2M100ForConditionalGeneration,16,6.660897,13.096406,5.438697,21.163111,7.940013,3.770710,0.854690,12.172684,14.496250
cuda,MBartForCausalLM,4,2.481926,6.369671,1.998640,9.863659,3.388852,1.382939,0.285414,2.253877,5.585104
cuda,MBartForConditionalGeneration,2,6.366128,12.821192,5.999337,19.423416,9.145381,3.543724,1.147490,0.583023,13.189238
