dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.496346,16.923681,13.895702,6.892138,1.880990,13.564029,3.202852,1.524740,0.150584,0.002415,7.120079,8.713884
cuda,AlbertForQuestionAnswering,4,19.353437,16.832364,13.785479,7.001432,1.864445,13.339906,3.146971,1.490922,0.147004,0.002597,3.495551,8.543628
cuda,AllenaiLongformerBase,4,78.689640,67.313473,63.891980,40.560658,8.114616,56.028101,21.206782,7.709488,0.435284,16.568569,5.000625,40.834417
cuda,BartForCausalLM,4,28.179273,21.770471,18.664958,11.351414,1.895230,18.009068,3.299264,2.090269,0.211095,4.383675,2.802485,13.144798
cuda,BartForConditionalGeneration,2,50.540516,38.662967,35.551635,16.778253,4.873113,25.201545,9.828274,4.755820,1.225382,0.774555,0.440756,14.545866
cuda,BertForMaskedLM,16,24.809156,19.431809,16.363564,8.188612,2.019257,13.832566,4.047658,1.938038,0.290769,0.002471,2.916414,7.859135
cuda,BertForQuestionAnswering,16,24.749245,19.420340,16.369808,8.252352,2.006586,13.873939,4.010767,1.921563,0.288218,0.002547,2.532503,7.827027
cuda,BlenderbotSmallForCausalLM,64,19.471794,14.997163,12.406435,7.671489,1.282845,14.150062,2.332931,1.434218,0.140551,4.046782,3.048867,11.948645
cuda,BlenderbotSmallForConditionalGeneration,64,34.853270,27.212100,24.185091,11.773062,3.267997,18.560485,6.370025,3.201756,0.641295,1.641310,2.333143,12.010673
cuda,CamemBert,16,22.827209,17.781655,15.344810,7.718319,2.014178,12.486548,4.015673,1.965768,0.286869,0.002464,1.673040,6.977636
cuda,DebertaForMaskedLM,4,32.331932,25.043389,21.818848,14.527219,2.083267,23.629067,3.955960,2.276619,0.292115,15.784263,3.174790,27.269037
cuda,DebertaForQuestionAnswering,8,30.276915,23.216133,20.364906,13.426641,2.046273,22.081489,3.896831,2.265684,0.288197,17.203965,4.172559,28.203270
cuda,DebertaV2ForMaskedLM,1,46.526666,31.678306,28.545115,15.352532,2.918540,24.524941,5.226482,3.516172,0.564404,37.400259,1.468920,50.058751
cuda,DebertaV2ForQuestionAnswering,2,44.910080,29.967839,26.847255,13.428193,3.340398,22.827279,6.264556,4.052598,0.580094,37.351496,50.662600
cuda,DistilBertForMaskedLM,128,17.221760,14.750950,11.502852,7.383397,1.266307,11.323451,1.944699,1.083318,0.118388,3.741080,8.781316,9.050824
cuda,DistilBertForQuestionAnswering,256,17.271158,14.820006,11.538260,7.414199,1.242644,11.772203,1.958126,1.070050,0.113648,3.544881,9.918910,9.244642
cuda,DistillGPT2,16,15.740377,13.294364,10.206534,6.734289,1.352247,10.875396,1.848553,0.994632,0.112525,1.011765,4.470822,6.597503
cuda,ElectraForCausalLM,32,34.463547,26.390908,23.238288,15.031504,2.093486,29.259004,4.133576,2.299736,0.317101,2.224994,9.438254,18.956862
cuda,ElectraForQuestionAnswering,64,24.988567,19.736593,16.550541,8.380621,2.027745,18.695264,4.063499,1.940264,0.291844,0.002472,2.965749,12.540274
cuda,GPT2ForSequenceClassification,4,22.770101,18.073345,15.081996,8.342529,2.215590,12.552206,3.753659,1.835852,0.259207,0.368104,2.463591,6.974706
cuda,LayoutLMForMaskedLM,16,25.436213,19.865867,16.758660,8.424166,2.059465,14.217019,4.106401,1.977537,0.294027,2.002163,2.954417,10.048544
cuda,LayoutLMForSequenceClassification,16,25.305642,19.773932,16.601817,8.358825,2.040932,15.851701,4.884780,2.241969,0.293353,5.662951,6.513501,15.394333
cuda,M2M100ForConditionalGeneration,16,55.042144,41.389246,38.299140,19.890018,5.104534,33.403120,8.964855,5.368659,0.674088,18.183588,24.066414,37.294656
cuda,MBartForCausalLM,4,27.739180,21.409294,18.323272,11.248762,2.046615,18.155655,3.412567,2.160842,0.218083,4.586986,2.881479,13.742238
cuda,MBartForConditionalGeneration,2,53.430080,41.196954,38.087046,18.779004,5.249745,28.886304,10.417224,5.019811,1.356142,0.600650,0.383786,16.458717
cuda,MT5ForConditionalGeneration,16,38.411369,30.355085,27.247343,13.391849,3.865786,22.036828,6.531429,2.716311,0.489000,38.441034,74.398756,51.312740
cuda,MegatronBertForCausalLM,4,40.583652,30.322856,27.749676,12.411672,4.227230,21.026982,8.407563,3.993131,0.890453,1.065480,3.134196,14.296159
cuda,MegatronBertForQuestionAnswering,8,40.291972,30.054561,27.535018,12.412251,4.221421,21.805396,8.286569,3.957524,0.891778,1.447462,2.983266,15.444720
cuda,MobileBertForMaskedLM,64,66.891349,49.132590,45.678657,16.898741,5.783487,35.629051,14.895282,7.647779,3.668087,21.984537,39.197771,47.617410
cuda,MobileBertForQuestionAnswering,128,66.382578,48.735699,45.272223,16.649828,6.223062,36.205192,14.750979,7.584282,3.796412,17.087196,32.548023,43.555609
cuda,OPTForCausalLM,2,24.755295,19.491896,16.096166,9.319236,2.037996,16.541349,3.616470,2.235264,0.219428,4.527439,2.370013,13.983886
cuda,PLBartForCausalLM,8,21.170715,17.652871,14.508932,10.763114,1.076866,16.655941,1.921173,1.143476,0.107500,2.432605,1.895926,9.508900
cuda,PLBartForConditionalGeneration,4,39.093193,29.987907,26.862037,16.943401,2.611798,25.358174,4.590128,2.735374,0.285539,4.208190,3.919351,15.490258
cuda,PegasusForCausalLM,32,26.844229,20.781384,17.682659,10.467761,1.974691,17.828716,3.356123,2.114053,0.216540,5.222450,3.496098,14.755905
cuda,PegasusForConditionalGeneration,32,46.921300,41.650531,38.460115,19.526757,4.997390,30.475536,9.438646,4.976899,0.958077,2.600883,1.944742,19.023351
cuda,RobertaForCausalLM,16,24.509702,19.315849,16.365299,8.684595,2.007734,13.252314,4.068178,1.966749,0.289472,0.002464,2.037258,6.768848
cuda,RobertaForQuestionAnswering,16,24.693310,19.527962,16.566806,8.528761,1.997337,12.756816,3.994233,1.905161,0.284958,0.002673,1.333004,6.421154
cuda,Speech2Text2ForCausalLM,256,19.971475,16.532758,13.548511,9.897386,0.912103,15.785450,1.801670,1.093151,0.111818,2.698967,3.456934,9.599617
cuda,T5ForConditionalGeneration,4,27.989638,22.507425,19.494341,10.283154,2.540420,16.309674,4.626447,1.927301,0.298447,3.154354,8.961591,11.963136
cuda,T5Small,4,28.573965,22.989180,19.936767,10.219226,2.575783,16.053046,4.669472,1.959717,0.303440,3.200768,9.403336,11.859579
cuda,TrOCRForCausalLM,32,29.084140,22.677832,19.514550,12.191803,1.838019,19.014685,3.305831,2.092427,0.205847,3.330454,1.810525,12.197438
cuda,XGLMForCausalLM,8,41.910343,32.325433,29.225751,15.090290,4.478557,25.744695,7.211998,4.466321,0.435984,9.225792,5.344204,24.769969
cuda,XLNetLMHeadModel,8,60.084419,49.321605,46.179898,24.098776,6.265611,31.671647,15.999855,4.430110,0.956495,11.176949,14.451952
cuda,YituTechConvBert,16,41.048196,29.592105,26.310110,13.834318,3.577796,26.082316,6.388128,2.970129,0.539287,1.129665,14.482939,17.260349
