dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.354122,13.257041,7.803039,1.394205,31.892363,2.895382,0.973954,0.114360,7.415130,32.988079
cuda,AlbertForQuestionAnswering,2,1.327166,11.665752,6.316874,1.335612,11.562713,2.833860,0.970140,0.111344,0.718505,7.387757
cuda,BartForCausalLM,2,4.326926,28.184259,22.389752,1.259847,44.072554,2.759698,1.001015,0.149625,7.147742,30.183841
cuda,BartForConditionalGeneration,1,12.162123,68.142417,52.234250,2.301420,91.276120,6.436877,2.037973,0.364403,0.746119,42.327060
cuda,BertForMaskedLM,64,2.977800,37.873035,32.135616,1.339773,45.279068,3.547788,1.127162,0.170591,9.614539,24.197303
cuda,BertForQuestionAnswering,64,2.953668,11.156008,5.378382,1.559443,9.308022,3.243641,1.115479,0.169689,0.639435,6.226625
cuda,BigBird,1,9.588361,11.055451,6.802556,0.920927,15.878998,1.812181,0.849749,0.183026,9.451219,19.562419
cuda,BlenderbotSmallForCausalLM,64,2.253515,18.422799,14.547170,0.899558,33.924808,1.991167,0.733318,0.108488,10.769326,31.109723
cuda,BlenderbotSmallForConditionalGeneration,32,5.714605,42.091817,31.901952,2.052665,66.098418,4.825439,2.301519,0.271493,18.812244,55.222274
cuda,CamemBert,1,3.014155,34.788410,29.003997,1.385236,40.952568,2.967250,0.965148,0.162534,2.642861,16.074673
cuda,DebertaForMaskedLM,4,6.236749,22.591740,15.507412,2.103027,25.619232,3.904145,1.735747,0.303460,19.911662,32.374352
cuda,DebertaForQuestionAnswering,4,6.108361,16.660718,9.632017,2.030416,13.277510,3.852856,1.720994,0.300175,18.187823,24.097311
cuda,DistilBertForMaskedLM,16,1.121400,14.818031,11.830631,0.843580,18.908185,1.541147,0.602287,0.088944,10.130685,18.268090
cuda,DistilBertForQuestionAnswering,32,1.113788,16.810060,13.860759,0.820209,22.611446,1.505561,0.590423,0.086670,13.904172,23.692170
