dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9999,0.9093,1.0000
cuda,AlbertForQuestionAnswering,2,0.9998,0.9233,1.0000
cuda,AllenaiLongformerBase,1,0.9568,7.0063,1.0007
cuda,BartForCausalLM,2,0.9999,3.8114,1.0000
cuda,BartForConditionalGeneration,1,1.0151,10.5789,1.0000
cuda,BertForMaskedLM,64,1.0001,2.5284,1.0000
cuda,BertForQuestionAnswering,64,0.9997,2.4237,1.0000
cuda,BigBird,1,0.9903,8.1368,1.0002
cuda,BlenderbotSmallForCausalLM,64,0.9997,1.9278,1.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.0106,5.0411,1.0000
cuda,CamemBert,1,1.0523,2.5127,1.0006
cuda,DebertaForMaskedLM,4,0.9313,5.0383,1.0000
cuda,DebertaForQuestionAnswering,4,0.9288,5.0836,0.9985
cuda,DistilBertForMaskedLM,16,1.0292,0.8751,1.0000
cuda,DistilBertForQuestionAnswering,32,1.0239,0.8956,1.0000
cuda,DistillGPT2,1,1.0361,0.8699,1.0003
cuda,ElectraForCausalLM,1,1.0371,2.6319,1.0000
cuda,ElectraForQuestionAnswering,64,0.9999,2.4157,1.0000
cuda,GPT2ForSequenceClassification,4,1.0005,1.9312,1.0000
cuda,GoogleFnet,1,0.9907,1.1760,1.0000
cuda,LayoutLMForMaskedLM,16,0.9999,2.6218,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9998,2.5566,1.0000
cuda,M2M100ForConditionalGeneration,2,1.2233,9.7401,1.0389
cuda,MBartForCausalLM,16,1.0097,3.8473,1.0000
cuda,MBartForConditionalGeneration,8,1.0175,10.8708,1.0000
cuda,MT5ForConditionalGeneration,2,1.0250,3.9429,1.0000
cuda,MegatronBertForCausalLM,2,1.0492,6.9898,1.0000
cuda,MegatronBertForQuestionAnswering,8,1.0449,6.9459,1.0000
cuda,MobileBertForMaskedLM,16,1.0244,47.6626,1.0000
cuda,MobileBertForQuestionAnswering,32,1.0217,47.1122,1.0000
cuda,OPTForCausalLM,4,1.0160,2.1943,0.9971
cuda,PLBartForCausalLM,16,1.0104,1.3173,1.0000
cuda,PLBartForConditionalGeneration,8,1.0154,3.2813,0.9995
cuda,PegasusForCausalLM,8,1.0083,3.9336,1.0000
cuda,PegasusForConditionalGeneration,4,1.0105,10.4577,0.9996
cuda,RobertaForCausalLM,4,1.0478,2.5452,1.0023
cuda,RobertaForQuestionAnswering,64,0.9997,2.4448,1.0000
cuda,Speech2Text2ForCausalLM,64,1.0065,1.3594,1.0000
cuda,T5ForConditionalGeneration,4,1.0003,2.5019,1.0000
cuda,T5Small,1,1.0170,2.5040,1.0000
cuda,TrOCRForCausalLM,8,1.0133,3.8231,1.0000
cuda,XGLMForCausalLM,1,1.0164,6.3709,0.9999
cuda,XLNetLMHeadModel,4,0.9997,7.8190,1.0000
cuda,YituTechConvBert,1,1.0268,4.1629,1.0026
