dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.377969,16.830145,13.847812,7.107447,2.092352,13.316154,2.987611,1.537459,0.153931,7.393243,8.681926
cuda,AlbertForQuestionAnswering,4,19.229486,16.734086,13.758628,7.069184,1.884768,13.319233,2.973782,1.525202,0.151369,3.631431,8.689730
cuda,AllenaiLongformerBase,4,79.970684,68.848776,65.349159,43.051046,8.431962,59.122300,23.131001,8.065644,0.449790,4.854159,25.410519
cuda,BartForCausalLM,4,29.608583,23.344589,20.108697,12.979335,2.361205,20.986488,3.520094,2.359755,0.215975,2.791410,10.563927
cuda,BartForConditionalGeneration,2,50.620680,38.681466,35.642585,16.756330,5.448050,25.071716,9.971397,4.867337,1.279583,0.447944,14.229503
cuda,BertForMaskedLM,16,24.344596,18.989278,16.066458,8.486445,2.022331,14.404413,4.072135,1.961574,0.293615,2.978622,8.127609
cuda,BertForQuestionAnswering,16,24.961660,19.538428,16.450581,8.374943,2.032329,14.097155,4.019789,1.950575,0.287585,2.592538,7.939524
cuda,BlenderbotForCausalLM,4,41.373771,29.980013,27.027932,12.848670,4.678072,23.414304,6.907327,4.207042,0.435195,8.230361,15.626013
cuda,BlenderbotSmallForCausalLM,64,20.977425,16.343481,13.448653,8.382122,1.305568,15.643659,2.551154,1.453528,0.145343,3.069104,8.696873
cuda,BlenderbotSmallForConditionalGeneration,64,35.892809,27.834832,24.853345,11.867385,4.076618,18.496044,6.223082,3.282243,0.644351,2.319841,11.026560
cuda,CamemBert,16,24.544872,19.170608,16.236518,8.568275,2.015625,13.712676,4.086067,1.960108,0.292759,1.682628,7.346976
cuda,DebertaForMaskedLM,4,32.392951,25.286404,22.316630,15.293330,2.019343,25.580335,4.178838,2.905985,0.298830,3.435358,12.584095
cuda,DebertaForQuestionAnswering,8,32.937345,25.722861,22.640505,15.620962,2.284527,26.364316,4.136523,2.427079,0.295408,3.890384,13.299864
cuda,DebertaV2ForMaskedLM,1,48.439382,33.137474,30.058490,17.049690,2.818987,27.258441,6.189438,3.789034,0.574589,1.477653,13.534036
cuda,DebertaV2ForQuestionAnswering,2,46.345939,31.012519,27.919698,14.203794,3.238815,25.268424,6.571813,4.369262,0.586607,14.816773
cuda,DistilBertForMaskedLM,128,17.140626,14.705621,11.494552,7.416701,1.260111,11.707919,2.158805,1.083872,0.121471,8.863621,5.648568
cuda,DistilBertForQuestionAnswering,256,17.423023,14.898776,11.652724,7.576699,1.274600,12.263739,2.359627,1.090705,0.117036,9.917567,6.067245
cuda,DistillGPT2,16,16.025454,13.575328,10.317168,6.694953,1.195104,11.290298,2.236452,1.016186,0.114487,4.472076,5.878017
cuda,ElectraForCausalLM,32,34.479918,26.802479,23.452900,15.687028,2.298172,30.433247,4.157555,2.119160,0.314763,9.339374,17.236055
cuda,ElectraForQuestionAnswering,64,24.509842,19.106604,16.206602,8.620159,2.023664,18.718568,4.069452,1.960506,0.297185,3.154256,12.302840
cuda,GPT2ForSequenceClassification,4,22.667950,18.044275,15.104395,8.411592,2.246517,12.783984,3.845644,1.846431,0.264047,2.403090,6.796760
cuda,LayoutLMForMaskedLM,16,24.903779,19.174355,16.283827,8.522961,2.046274,14.596525,4.138178,1.995108,0.301559,2.958693,8.308034
cuda,LayoutLMForSequenceClassification,16,24.845061,19.098050,16.229089,8.521319,2.032303,16.287110,4.919579,2.236966,0.300435,7.363414,9.986849
cuda,M2M100ForConditionalGeneration,16,57.454165,42.880919,39.761344,20.712462,4.959478,35.208231,9.796190,5.648340,0.688771,23.916872,19.933345
cuda,MBartForCausalLM,4,28.482466,21.987151,19.089636,11.864786,2.053311,19.655677,4.065176,2.410781,0.225370,2.902475,10.043892
cuda,MBartForConditionalGeneration,2,53.624913,40.606916,37.465317,18.751012,4.965212,28.572817,10.439716,5.039043,1.350965,0.390270,16.002599
cuda,MT5ForConditionalGeneration,16,36.405492,28.594201,26.045473,12.908317,3.926576,21.249865,6.641887,2.726443,0.495719,76.144981,12.617642
cuda,MegatronBertForCausalLM,4,41.346661,30.868252,28.210185,13.053533,4.695743,21.874648,8.511004,4.105863,0.937913,3.390030,13.894570
cuda,MegatronBertForQuestionAnswering,8,40.985256,30.529929,27.792995,12.974814,4.605666,21.883490,8.320541,3.987993,0.919535,2.973428,14.182072
cuda,MobileBertForMaskedLM,64,61.929710,46.534552,43.776081,16.891825,6.325799,35.718240,15.022411,7.740891,3.755885,40.364089,26.473166
cuda,MobileBertForQuestionAnswering,128,62.452866,46.890447,44.153790,16.905653,6.946373,36.568903,14.217638,8.682595,3.763318,34.046438,27.279430
cuda,OPTForCausalLM,2,24.408763,18.797170,15.932636,8.779152,2.083400,16.151617,3.867502,2.537983,0.224070,2.736116,9.652546
cuda,PLBartForCausalLM,8,22.478143,18.781612,15.450458,11.445384,1.308886,17.866161,2.169585,1.170465,0.113436,1.881808,7.837377
cuda,PLBartForConditionalGeneration,4,38.803973,29.650485,26.868355,16.743118,2.799587,25.194576,5.202499,2.770258,0.296835,3.875741,11.501022
cuda,PegasusForCausalLM,32,25.957575,20.081239,17.496042,10.063879,2.437705,16.850016,3.417861,2.162149,0.230961,3.698363,9.418336
cuda,PegasusForConditionalGeneration,32,46.081980,40.961253,38.198374,19.025413,5.375346,29.935648,9.539073,5.170126,0.986548,2.419136,16.751870
cuda,RobertaForCausalLM,16,24.526530,19.076761,16.515829,8.718247,2.075884,13.331091,4.214613,2.043952,0.301664,2.026064,6.878925
cuda,RobertaForQuestionAnswering,16,24.418407,18.964214,16.423800,8.677597,2.062078,13.015492,4.101651,1.999190,0.297294,1.326000,6.582831
cuda,Speech2Text2ForCausalLM,256,19.349463,16.007197,13.407221,9.703041,0.937247,15.478157,2.232409,1.127748,0.115108,3.810858,6.812991
cuda,T5ForConditionalGeneration,4,27.538714,21.997789,19.378364,10.063142,2.650664,15.808523,4.866454,2.017605,0.315607,9.265666,8.642145
cuda,T5Small,4,27.324403,21.854797,19.272834,10.033714,2.621238,15.855910,4.842981,1.987094,0.311646,9.258374,8.686458
cuda,TrOCRForCausalLM,32,27.941441,21.815293,19.090533,12.042309,1.881492,19.454325,4.203283,2.161848,0.218889,1.818074,9.488615
cuda,XGLMForCausalLM,8,42.673401,32.674194,29.962699,14.627166,4.871367,25.672516,7.845169,5.112755,0.456808,5.263160,16.322998
cuda,XLNetLMHeadModel,8,58.935666,48.137446,45.516281,23.071526,5.431406,30.952865,15.954065,4.530621,0.988837,11.733231,13.890885
cuda,YituTechConvBert,16,38.269197,27.688638,24.853535,12.867325,4.001575,23.896628,6.180951,3.031784,0.557401,15.176078,15.332270
