dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0010,386.4579,1.3593,1.0000
cuda,AlbertForQuestionAnswering,4,1.0002,384.3805,1.3352,1.0000
cuda,AllenaiLongformerBase,4,0.9949,248.6018,6.3560,0.9991
cuda,BartForCausalLM,4,0.9982,123.4449,1.3413,1.0000
cuda,BartForConditionalGeneration,2,1.0002,147.0793,3.3676,1.0000
cuda,BertForMaskedLM,16,0.9997,133.6214,1.4970,1.0000
cuda,BertForQuestionAnswering,16,0.9995,110.2583,1.4805,1.0000
cuda,BlenderbotForCausalLM,4,1.0025,77.7243,2.3424,1.0005
cuda,BlenderbotSmallForCausalLM,64,0.9997,64.3953,0.9215,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0001,118.5807,2.1421,1.0000
cuda,CamemBert,16,0.9993,134.9197,1.4961,1.0000
cuda,DebertaForMaskedLM,4,0.8792,66.9503,5.1011,1.0000
cuda,DebertaForQuestionAnswering,8,0.9963,81.4795,5.1063,0.9612
cuda,DebertaV2ForMaskedLM,1,0.8425,95.9999,8.3540,0.9997
cuda,DebertaV2ForQuestionAnswering,2,0.8783,112.2241,8.3455,0.9824
cuda,DistilBertForMaskedLM,128,0.9995,122.2887,0.6988,1.0000
cuda,DistilBertForQuestionAnswering,256,1.0001,144.9488,0.7466,1.0000
cuda,DistillGPT2,16,0.9994,119.9302,0.8761,1.0000
cuda,ElectraForCausalLM,32,0.9998,105.9848,1.5399,0.9983
cuda,ElectraForQuestionAnswering,64,0.9997,124.8523,1.5099,1.0000
cuda,GPT2ForSequenceClassification,4,0.9998,101.2471,1.5580,1.0000
cuda,GoogleFnet,16,0.9993,101.4623,0.9624,0.9204
cuda,LayoutLMForMaskedLM,16,0.9995,136.2534,1.8132,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9995,112.6669,1.7007,1.0000
cuda,M2M100ForConditionalGeneration,16,1.0472,108.2270,3.3029,0.9880
cuda,MBartForCausalLM,4,0.9996,121.8426,1.2799,1.0000
cuda,MBartForConditionalGeneration,2,0.9996,147.0504,3.1876,1.0000
cuda,MT5ForConditionalGeneration,16,1.0202,84.3563,3.3253,1.0016
cuda,MegatronBertForCausalLM,4,0.9985,99.9198,3.2338,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9996,169.9894,2.8823,1.0000
cuda,MobileBertForMaskedLM,64,1.0172,145.9181,6.6486,1.0000
cuda,MobileBertForQuestionAnswering,128,1.0208,139.2786,6.7804,1.0000
cuda,OPTForCausalLM,2,1.0000,167.9901,1.3816,1.0000
cuda,PLBartForCausalLM,8,1.0002,117.5902,0.7270,1.0000
cuda,PLBartForConditionalGeneration,4,1.0000,120.4374,1.6767,0.9999
cuda,PegasusForCausalLM,32,0.9974,84.1612,1.3044,0.9559
cuda,PegasusForConditionalGeneration,32,0.9991,173.4727,3.0671,0.9979
cuda,RobertaForCausalLM,16,0.9991,141.9650,1.5103,1.0000
cuda,RobertaForQuestionAnswering,16,0.9996,110.6442,1.5323,1.0000
cuda,Speech2Text2ForCausalLM,256,0.9979,64.0059,0.7884,0.9543
cuda,T5ForConditionalGeneration,4,1.0012,104.1434,2.3054,1.0000
cuda,T5Small,4,1.0011,104.0280,2.3101,1.0000
cuda,TrOCRForCausalLM,32,0.9994,166.7600,1.2553,1.0000
cuda,XGLMForCausalLM,8,1.0091,75.4647,2.6282,0.9818
cuda,XLNetLMHeadModel,8,0.9996,373.6325,3.9557,1.0000
cuda,YituTechConvBert,16,0.9997,154.7658,2.2396,0.9965
