dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,9.945216,8.668483,3.167075,1.775619,7.216538,2.580519,1.301027,0.138962,6.135004,0.919260
cuda,AlbertForQuestionAnswering,4,9.953310,8.677623,3.171562,1.740111,7.490404,2.550912,1.280179,0.137078,6.362690,0.536883
cuda,BartForCausalLM,4,12.484271,11.269053,5.632601,1.691109,8.635781,3.014597,1.137809,0.221872,1.454943,4.775065
cuda,BartForConditionalGeneration,2,31.605023,28.290560,13.827379,4.761710,19.005165,7.823539,2.854319,0.810521,1.155349,10.144530
cuda,BertForMaskedLM,16,13.113464,11.632864,5.751981,2.206972,7.948728,2.643553,1.243994,0.248587,4.487951,1.464932
cuda,BertForQuestionAnswering,16,13.459487,11.916583,5.829748,2.492246,8.009399,2.697291,1.268487,0.243344,4.760698,1.015466
cuda,BlenderbotForCausalLM,4,23.353363,20.788209,9.787402,3.816400,14.487996,5.670010,2.409554,0.597081,4.346967,8.673174
cuda,BlenderbotSmallForCausalLM,64,8.157443,7.279577,3.279749,1.171532,5.806227,2.037829,0.867844,0.149616,3.754975,2.058149
cuda,BlenderbotSmallForConditionalGeneration,64,19.943075,17.780190,7.821691,2.863024,12.103249,5.273661,2.090098,0.491584,1.969700,7.283495
cuda,CamemBert,16,13.144802,11.660357,5.758592,1.775758,8.374653,2.897516,1.248911,0.246841,4.478448,0.375738
cuda,DebertaForMaskedLM,4,24.438917,19.167079,11.741307,2.669317,15.599032,4.353684,1.875599,0.318918,0.828475,6.722419
cuda,DebertaForQuestionAnswering,8,24.715927,19.361336,11.730897,2.737212,15.596690,4.155512,1.878649,0.322092,1.777697,6.799005
cuda,DebertaV2ForMaskedLM,1,34.945295,26.255860,14.028435,2.859785,18.279912,4.887952,2.516772,0.554799,1.551862,7.647915
cuda,DebertaV2ForQuestionAnswering,2,34.747600,26.209410,13.744122,3.601661,18.358227,5.737677,2.675667,0.553899,0.509672,8.530567
cuda,DistilBertForMaskedLM,128,6.790548,6.143951,2.905687,1.164789,4.812822,1.431553,0.666243,0.110574,3.117761,1.195690
cuda,DistilBertForQuestionAnswering,256,6.900431,6.221852,2.874599,1.144626,4.737444,1.439521,0.675371,0.108488,3.053138,0.588035
cuda,DistillGPT2,16,8.156826,7.361808,4.441173,1.207451,6.157192,1.433133,0.679870,0.097692,2.683326,2.964856
cuda,ElectraForCausalLM,32,15.154729,13.601958,7.551016,2.223042,10.925026,2.753789,1.276165,0.254906,2.602783,5.687114
cuda,ElectraForQuestionAnswering,64,12.980190,11.473761,5.544424,1.757439,8.182962,2.901100,1.237025,0.246439,4.480356,1.328857
cuda,GPT2ForSequenceClassification,4,11.805466,10.261654,4.677743,1.915328,7.009509,2.993588,1.197675,0.220001,4.325764,1.020741
cuda,GoogleFnet,16,9.859776,8.947827,5.979706,1.076097,9.825267,1.933601,0.652388,0.109145,1.770914,4.978806
cuda,LayoutLMForMaskedLM,16,13.770625,11.862125,5.918464,2.240074,8.175671,2.725243,1.266565,0.249875,4.584468,1.456633
cuda,LayoutLMForSequenceClassification,16,13.729351,11.826514,5.937688,2.225906,9.841692,3.458241,1.492891,0.255538,6.218123,5.900296
cuda,M2M100ForConditionalGeneration,16,31.450781,27.865193,13.040693,4.260387,21.068454,8.699737,3.541645,0.740541,9.269610,12.504250
cuda,MBartForCausalLM,4,14.271762,13.027081,7.232236,1.723738,10.248442,3.088901,1.179136,0.222585,1.338291,4.821198
cuda,MBartForConditionalGeneration,2,30.903049,27.535087,12.853499,5.239031,18.051184,7.947983,2.925717,0.852854,0.505091,10.643041
cuda,MT5ForConditionalGeneration,16,22.953913,19.564953,8.703637,3.456151,13.768514,5.905576,1.919204,0.461237,20.627160,8.681528
cuda,MegatronBertForCausalLM,4,22.614705,19.434147,7.674434,3.634083,11.743883,6.087255,2.444195,0.640024,7.871152,0.413538
cuda,MegatronBertForQuestionAnswering,8,22.449254,19.250273,7.536878,3.979746,11.012984,5.473432,2.347538,0.643377,7.619998,0.619763
