dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.964325,20.737266,17.940246,10.208204,1.900875,19.892266,3.619985,1.351947,0.156063,1.817032,11.703088
cuda,AlbertForQuestionAnswering,4,22.713453,20.580399,17.819815,10.198947,1.872066,18.230932,3.566493,1.339327,0.155211,1.403805,10.021199
cuda,AllenaiLongformerBase,4,78.156691,68.223675,65.070444,42.541755,6.389393,54.383649,17.268671,5.420072,0.468911,3.236434,18.639332
cuda,BartForCausalLM,4,25.373757,21.456905,18.428477,9.775912,2.191916,16.287109,4.110471,1.908361,0.350473,2.218858,8.840614
cuda,BartForConditionalGeneration,2,58.270671,46.635458,43.627378,20.868175,7.435965,27.308094,11.045449,4.855314,1.438190,0.475508,14.229047
cuda,BertForMaskedLM,16,29.364255,24.482050,21.445326,11.564553,2.274977,19.175728,4.576150,1.965729,0.340028,5.881579,10.032627
cuda,BertForQuestionAnswering,16,29.009884,23.862616,20.870393,11.634850,2.509719,17.204702,4.256443,1.963537,0.344924,5.646894,8.229902
cuda,BlenderbotForCausalLM,4,42.484844,33.239744,30.301836,12.880912,4.782414,21.310487,8.565987,4.325828,1.067005,13.855784,3.685616
cuda,BlenderbotSmallForCausalLM,64,17.511417,14.589063,11.393767,5.324075,1.681025,9.831468,2.567349,1.318015,0.202619,6.282664,2.428505
cuda,BlenderbotSmallForConditionalGeneration,64,41.149312,33.586756,30.147985,14.945967,4.074696,21.171496,7.612847,3.296429,0.777411,1.223977,10.537304
cuda,CamemBert,16,30.617553,25.688797,22.602995,13.011837,2.302836,18.842484,4.620473,1.979093,0.340641,4.961614,8.830613
cuda,DebertaForMaskedLM,4,33.830207,27.873881,24.663932,16.331887,2.167231,26.972929,5.124216,2.177470,0.319932,2.011395,13.025901
cuda,DebertaForQuestionAnswering,8,33.796155,27.566747,24.575605,16.299217,2.113550,26.001545,4.405079,2.366884,0.316613,2.678310,12.027665
cuda,DebertaV2ForMaskedLM,1,52.399294,38.618737,35.443244,18.992211,3.564692,28.697772,6.943632,3.655749,0.638805,1.673086,13.671786
cuda,DebertaV2ForQuestionAnswering,2,49.915269,36.259104,33.074287,16.339628,4.259923,25.988414,7.773539,3.917722,0.647619,14.313781
cuda,DistilBertForMaskedLM,128,17.082688,15.091552,12.158677,7.334705,1.194320,12.018846,2.524405,1.058613,0.144782,3.962919,5.954553
cuda,DistilBertForQuestionAnswering,256,17.156940,15.238975,12.524086,7.764528,1.166274,12.389080,2.565440,1.068462,0.147490,2.989664,5.864666
cuda,DistillGPT2,16,17.126243,15.306003,11.826484,7.739623,1.257021,11.910185,2.436338,1.005874,0.134086,1.873330,5.492943
cuda,ElectraForCausalLM,32,33.618011,28.210310,25.217955,15.542962,2.570668,26.105146,4.451685,2.031198,0.348365,8.075411,13.282676
cuda,ElectraForQuestionAnswering,64,29.502431,24.333455,21.416342,12.126416,2.262679,20.559883,4.563166,1.983799,0.349011,6.200016,10.845136
cuda,GPT2ForSequenceClassification,4,23.556319,20.167397,17.246718,9.343175,2.658431,13.160997,3.916931,1.783278,0.304400,1.108122,6.606425
cuda,LayoutLMForMaskedLM,16,31.277052,26.470448,23.554814,13.779827,2.341764,22.246759,4.655224,2.041982,0.345799,5.988856,10.965567
cuda,LayoutLMForSequenceClassification,16,30.835552,26.067764,23.193280,13.575799,2.276760,22.407259,4.538366,1.990604,0.345170,8.102940,11.256413
cuda,M2M100ForConditionalGeneration,16,58.341739,46.739110,43.853019,21.838403,6.091297,34.226973,9.981364,4.874867,1.007846,12.189385,19.019594
cuda,MBartForCausalLM,4,27.156387,23.121274,20.015701,11.147240,2.434367,17.629150,5.288883,2.047441,0.377407,2.267765,9.299215
cuda,MBartForConditionalGeneration,2,57.965569,45.628527,42.739041,20.102829,6.490992,28.388822,12.065465,5.016955,1.557405,0.505464,15.557400
cuda,MT5ForConditionalGeneration,16,44.030086,37.548448,34.610938,20.041331,3.908648,29.864457,7.102791,2.786460,0.447940,33.727558,13.982692
cuda,MegatronBertForCausalLM,4,49.860596,39.482764,36.689120,18.710512,5.929449,27.508970,9.320215,3.937267,1.015221,11.565994,15.017927
cuda,MegatronBertForQuestionAnswering,8,49.737761,39.530973,36.787046,18.332654,4.891001,27.432788,9.221800,3.879703,1.012792,9.955705,14.647989
cuda,MobileBertForMaskedLM,64,63.331358,50.345380,47.542727,17.971333,6.510926,37.986247,14.291993,6.526046,4.214675,23.750222,26.985399
cuda,MobileBertForQuestionAnswering,128,63.198566,50.198717,47.394807,17.895534,6.406753,36.080760,14.002776,6.503349,4.119219,16.174264,25.046912
cuda,OPTForCausalLM,2,24.747277,21.015396,18.122096,9.787148,2.387440,16.104606,4.498120,2.023974,0.327863,2.959415,8.836156
cuda,PLBartForCausalLM,8,16.785326,14.747233,11.975307,7.332638,1.157513,12.204011,2.163200,1.215097,0.143477,1.503250,6.100089
cuda,PLBartForConditionalGeneration,4,32.969619,27.425844,24.395216,12.440531,3.269184,19.114063,5.719610,2.595085,0.503884,2.280663,10.125443
cuda,PegasusForCausalLM,32,26.617458,22.655496,19.907668,11.162467,2.213351,18.640015,4.098294,2.337307,0.365960,2.449671,9.832985
cuda,PegasusForConditionalGeneration,32,44.953490,40.463244,37.629173,16.742011,5.053449,27.449645,9.136620,4.526752,0.990421,0.641571,16.534242
cuda,RobertaForCausalLM,16,31.056328,26.258339,23.396169,14.200861,2.280622,20.234586,4.620259,2.009575,0.339345,5.324086,8.809978
cuda,RobertaForQuestionAnswering,16,30.116828,24.823983,21.827170,12.182046,2.537786,16.769833,4.229986,1.966213,0.335635,4.623343,7.273055
cuda,Speech2Text2ForCausalLM,256,18.575311,16.514783,13.762388,9.332590,0.979731,15.105722,2.086621,0.992196,0.144362,1.332560,6.823848
cuda,T5ForConditionalGeneration,4,34.894341,30.623097,27.862918,17.841203,2.610734,25.513182,5.518543,2.044339,0.299577,9.036356,10.458102
cuda,T5Small,4,35.359984,30.987709,28.173403,18.065304,2.576602,25.183484,5.128407,2.020201,0.297683,9.201874,9.868309
cuda,TrOCRForCausalLM,32,25.335304,21.409862,18.465011,9.793919,2.151343,16.380219,4.145175,1.915336,0.345826,1.337441,8.876001
cuda,XGLMForCausalLM,8,47.809384,39.654492,36.856247,18.870293,5.259196,29.500354,9.925733,4.041785,1.046402,32.807673,16.620816
cuda,XLNetLMHeadModel,8,63.970717,53.839553,50.882296,26.996890,7.556924,33.157313,18.252671,5.741575,0.582304,3.393596,14.131731
cuda,YituTechConvBert,16,44.180122,36.647751,32.996865,19.266142,4.218415,32.961855,7.135163,3.245392,0.590163,13.199722,18.136141
