dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9979,5.6885,21.2540
cuda,AlbertForQuestionAnswering,2,0.9989,5.7108,20.2205
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9694,4.8208,21.5753
cuda,BartForConditionalGeneration,1,0.9884,12.9388,31.0135
cuda,BertForMaskedLM,64,0.9616,5.2408,21.7253
cuda,BertForQuestionAnswering,64,0.9856,5.2529,12.2084
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9117,3.3782,23.8722
cuda,BlenderbotSmallForConditionalGeneration,32,0.9530,8.4424,16.4441
cuda,CamemBert,1,0.9256,4.8934,7.8600
cuda,DebertaForMaskedLM,4,0.8360,9.0570,13.3099
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.9743,2.5384,6.9982
cuda,DistilBertForQuestionAnswering,32,0.9834,2.5277,5.5032
cuda,DistillGPT2,1,0.9265,2.5014,6.4612
cuda,ElectraForCausalLM,1,0.9016,4.9425,1.5411
cuda,ElectraForQuestionAnswering,64,0.9906,5.3733,11.4052
cuda,GPT2ForSequenceClassification,4,0.9769,5.4569,17.7170
cuda,GoogleFnet,1,0.8072,2.6291,5.8448
cuda,LayoutLMForMaskedLM,16,0.9704,5.5663,23.7217
cuda,LayoutLMForSequenceClassification,16,0.9888,5.3912,14.6674
cuda,M2M100ForConditionalGeneration,2,0.8441,12.6336,32.0775
cuda,MBartForCausalLM,16,0.9588,4.9470,19.9870
cuda,MBartForConditionalGeneration,8,0.8870,12.8090,28.9082
cuda,MT5ForConditionalGeneration,2,0.9064,11.9883,21.4566
cuda,MegatronBertForCausalLM,2,0.9047,10.5390,21.5425
cuda,MegatronBertForQuestionAnswering,8,0.9109,10.1150,21.7885
cuda,MobileBertForMaskedLM,16,0.8697,25.8803,5.8294
cuda,MobileBertForQuestionAnswering,32,0.8743,25.7259,3.7849
cuda,OPTForCausalLM,4,0.8624,4.8862,9.1241
cuda,PLBartForCausalLM,16,0.9425,2.5369,10.1923
cuda,PLBartForConditionalGeneration,8,0.8710,6.4189,11.9224
cuda,PegasusForCausalLM,8,0.9275,4.8425,16.2482
cuda,PegasusForConditionalGeneration,4,0.8456,12.4027,26.5574
cuda,RobertaForCausalLM,4,0.9062,5.1049,7.5967
cuda,RobertaForQuestionAnswering,64,0.9847,5.1478,12.2085
cuda,Speech2Text2ForCausalLM,64,0.9272,2.5628,5.3329
cuda,T5ForConditionalGeneration,4,0.9647,8.0056,14.3587
cuda,T5Small,1,0.9467,7.7641,6.2872
cuda,TrOCRForCausalLM,8,0.8779,4.7678,16.1708
cuda,XGLMForCausalLM,1,0.8331,10.0459,38.8550
cuda,XLNetLMHeadModel,4,0.9634,19.7564,30.8218
cuda,YituTechConvBert,1,0.9097,8.3361,7.6679
