dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2519,23.0601,1.3737
cuda,AlbertForQuestionAnswering,4,1.2522,21.5179,1.4039
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1067,23.6588,0.9466
cuda,BartForConditionalGeneration,2,1.0896,54.7753,0.9515
cuda,BertForMaskedLM,64,1.0381,31.6779,0.8993
cuda,BertForQuestionAnswering,128,1.0661,27.1936,0.8939
cuda,BigBird,1,1.0034,26.8699,1.0108
cuda,BlenderbotSmallForCausalLM,64,1.0345,22.6972,0.8647
cuda,BlenderbotSmallForConditionalGeneration,64,1.0696,41.5748,0.9460
cuda,CamemBert,1,1.5405,21.2151,0.9186
cuda,DebertaForMaskedLM,4,1.0732,106.9608,1.0347
cuda,DebertaForQuestionAnswering,8,1.2025,118.2059,1.1588
cuda,DistilBertForMaskedLM,64,1.0546,22.6340,0.9124
cuda,DistilBertForQuestionAnswering,64,1.1262,22.1039,0.9303
cuda,DistillGPT2,1,1.9009,32.6814,0.9383
cuda,ElectraForCausalLM,32,1.4028,39.9690,0.9050
cuda,ElectraForQuestionAnswering,64,1.3368,31.4854,1.0298
cuda,GPT2ForSequenceClassification,4,1.6568,31.1399,1.1223
cuda,GoogleFnet,1,1.1214,16.1369,0.9373
cuda,LayoutLMForMaskedLM,16,1.1716,32.5964,0.9772
cuda,LayoutLMForSequenceClassification,16,1.2318,60.1870,1.0246
cuda,M2M100ForConditionalGeneration,8,1.4085,124.2115,1.0160
cuda,MBartForCausalLM,32,1.0069,24.6154,0.8978
cuda,MBartForConditionalGeneration,16,1.0775,53.1455,0.9059
cuda,MT5ForConditionalGeneration,8,1.9848,91.1223,0.9396
cuda,MegatronBertForCausalLM,16,1.0785,59.8845,0.9248
cuda,MegatronBertForQuestionAnswering,16,1.0716,58.2808,0.9646
cuda,MobileBertForMaskedLM,32,1.5740,85.7795,0.7111
cuda,MobileBertForQuestionAnswering,64,1.2789,71.8760,0.5968
cuda,OPTForCausalLM,32,1.1983,20.7457,0.8847
cuda,PLBartForCausalLM,32,1.0494,18.2071,0.9055
cuda,PLBartForConditionalGeneration,16,1.1880,46.3964,0.9638
cuda,PegasusForCausalLM,32,1.0008,25.1376,0.9692
cuda,PegasusForConditionalGeneration,16,1.0825,54.3056,1.0204
cuda,RobertaForCausalLM,64,1.1212,27.4422,0.8975
cuda,RobertaForQuestionAnswering,128,1.0709,23.8515,0.8939
cuda,Speech2Text2ForCausalLM,128,1.1484,18.2400,0.8801
cuda,T5ForConditionalGeneration,4,1.4275,57.0848,1.1049
cuda,T5Small,1,1.2308,53.2137,1.0758
cuda,TrOCRForCausalLM,32,1.0096,24.1797,0.8876
cuda,XGLMForCausalLM,8,1.1753,201.0863,0.9642
cuda,YituTechConvBert,1,1.5254,119.3641,0.8738
