dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9959,391.1185,6.4851,0.9458
cuda,AlbertForQuestionAnswering,4,0.9978,387.1690,5.9615,0.9382
cuda,AllenaiLongformerBase,4,0.5924,420.9377,29.3600,0.8101
cuda,BartForCausalLM,4,0.9505,130.2707,9.1983,0.9067
cuda,BartForConditionalGeneration,2,0.9712,155.4904,25.1049,0.8824
cuda,BertForMaskedLM,16,0.9462,143.9422,9.9468,0.9392
cuda,BertForQuestionAnswering,16,0.9576,116.6939,9.9451,0.9306
cuda,BlenderbotForCausalLM,4,0.8552,110.6496,18.0349,0.9926
cuda,BlenderbotSmallForCausalLM,64,0.8896,73.5767,6.3376,0.8375
cuda,BlenderbotSmallForConditionalGeneration,64,0.9083,133.3959,15.2994,0.8954
cuda,CamemBert,16,0.9460,143.9455,9.6162,0.9372
cuda,DebertaForMaskedLM,4,0.6732,96.1814,11.3751,0.9588
cuda,DebertaForQuestionAnswering,8,0.9148,90.0835,10.9949,1.0300
cuda,DebertaV2ForMaskedLM,1,0.6188,159.1687,22.3403,0.9876
cuda,DebertaV2ForQuestionAnswering,2,0.6654,161.5453,22.4010,0.9729
cuda,DistilBertForMaskedLM,128,0.9384,130.5377,4.6418,0.8830
cuda,DistilBertForQuestionAnswering,256,0.9795,148.6147,4.8004,0.9594
cuda,DistillGPT2,16,0.9402,128.2514,4.2892,0.8755
cuda,ElectraForCausalLM,32,0.9103,117.8579,10.0937,0.8814
cuda,ElectraForQuestionAnswering,64,0.9615,131.6236,9.9126,0.9502
cuda,GPT2ForSequenceClassification,4,0.9522,107.5998,8.1199,0.8956
cuda,GoogleFnet,16,0.9552,106.8983,4.7093,0.9187
cuda,LayoutLMForMaskedLM,16,0.9547,143.9657,9.8796,0.9379
cuda,LayoutLMForSequenceClassification,16,0.9708,117.3781,10.0202,0.9308
cuda,M2M100ForConditionalGeneration,16,0.9599,122.0001,23.1061,0.9125
cuda,MBartForCausalLM,4,0.9504,130.0767,9.1150,0.9069
cuda,MBartForConditionalGeneration,2,0.9704,156.0679,23.8514,0.8820
cuda,MT5ForConditionalGeneration,16,0.8462,114.3463,17.0122,0.8685
cuda,MegatronBertForCausalLM,4,0.9668,106.7344,20.0852,0.9293
cuda,MegatronBertForQuestionAnswering,8,0.9565,181.4713,19.9996,0.9159
cuda,MobileBertForMaskedLM,64,0.8718,144.5818,29.0977,0.8247
cuda,MobileBertForQuestionAnswering,128,0.9658,147.1949,28.9320,0.9877
cuda,OPTForCausalLM,2,0.9348,182.0301,9.0741,0.9338
cuda,PLBartForCausalLM,8,0.9400,126.5898,4.9460,0.8863
cuda,PLBartForConditionalGeneration,4,0.9365,130.9119,13.3931,0.9322
cuda,PegasusForCausalLM,32,0.9325,92.4777,9.1396,0.8811
cuda,PegasusForConditionalGeneration,32,0.9814,176.2133,14.4574,0.9484
cuda,RobertaForCausalLM,16,0.9471,151.3489,9.8762,0.9389
cuda,RobertaForQuestionAnswering,16,0.9587,116.7304,9.9404,0.9306
cuda,Speech2Text2ForCausalLM,256,0.9033,71.6681,4.6474,0.8381
cuda,T5ForConditionalGeneration,4,0.8198,128.0544,11.3252,0.9589
cuda,T5Small,4,0.8183,128.1581,11.2272,0.9589
cuda,TrOCRForCausalLM,32,0.9473,177.9322,9.0334,0.8737
cuda,XGLMForCausalLM,8,0.7704,104.8093,18.5994,0.8979
cuda,XLNetLMHeadModel,8,0.9626,391.2153,25.7836,1.0000
cuda,YituTechConvBert,16,0.9413,166.2113,14.6589,0.9337
