dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.397156,20.543535,17.099564,11.196881,1.659396,20.948056,3.242270,1.217433,0.150028,1.817738,11.516209
cuda,AlbertForQuestionAnswering,4,22.180367,20.340910,16.822261,10.950756,1.609323,18.778956,3.222776,1.202132,0.145706,1.432084,9.540924
cuda,AllenaiLongformerBase,4,80.680089,71.085362,67.028659,46.176795,5.890031,59.014797,17.098874,5.442517,0.451563,3.098284,19.425767
cuda,BartForCausalLM,4,23.696141,20.018108,16.114625,9.435839,2.274499,15.185719,3.376436,1.557391,0.286463,1.491818,8.146513
cuda,BartForConditionalGeneration,2,51.079825,40.022331,36.377321,18.942992,5.727334,24.715917,8.703609,3.953322,1.116126,0.448774,12.259042
cuda,BertForMaskedLM,16,27.314306,22.742085,19.051719,11.894523,2.225941,19.490327,3.566525,1.612865,0.294602,5.786716,9.954481
cuda,BertForQuestionAnswering,16,27.770154,23.217884,19.465794,12.022168,1.984432,18.199264,3.576028,1.615771,0.296896,5.440933,8.293031
cuda,BlenderbotForCausalLM,4,39.698047,31.498851,28.115072,14.985224,4.794950,21.023098,6.374720,3.078063,0.704401,4.530665,11.330268
cuda,BlenderbotSmallForCausalLM,64,16.212634,13.543440,9.577058,5.094066,1.437348,9.754387,2.208696,1.065455,0.174469,6.179603,2.028458
cuda,BlenderbotSmallForConditionalGeneration,64,35.835292,28.893532,24.939409,13.264025,3.304816,19.789576,6.064224,2.655187,0.602056,1.289042,10.049418
cuda,CamemBert,16,25.119417,20.550464,17.867842,10.233979,2.001181,15.602151,3.541941,1.614894,0.293368,4.744962,7.502893
cuda,DebertaForMaskedLM,4,32.370884,26.974757,23.148110,16.234545,1.819446,26.245553,3.781231,1.979298,0.282609,1.852565,12.028516
cuda,DebertaForQuestionAnswering,8,33.177744,27.803638,23.946246,17.206454,1.804210,26.976914,3.756274,1.953912,0.286048,2.575416,11.778280
cuda,DebertaV2ForMaskedLM,1,46.650858,34.477226,30.800975,18.724824,3.014224,26.077311,4.446055,2.662622,0.547271,1.688033,10.731643
cuda,DebertaV2ForQuestionAnswering,2,40.738773,28.167924,25.380499,13.646219,3.474847,20.115544,5.621497,2.880897,0.554806,10.302102
cuda,DistilBertForMaskedLM,128,17.170918,15.355770,11.742729,7.999075,1.272765,12.389974,1.813985,1.054099,0.129885,3.745159,5.733114
cuda,DistilBertForQuestionAnswering,256,14.659311,12.858717,10.482260,6.728032,1.051448,10.167876,2.022619,0.877833,0.126065,2.922348,4.760983
cuda,DistillGPT2,16,15.396024,13.712731,11.119080,7.823725,1.064598,10.877085,2.302622,0.867717,0.111689,2.204078,4.176197
cuda,ElectraForCausalLM,32,27.235229,22.289339,19.703599,12.498201,2.006479,21.838249,3.686566,1.655755,0.298109,7.724909,11.481497
cuda,ElectraForQuestionAnswering,64,24.554996,20.011827,17.419225,9.994465,1.986076,17.684089,3.577993,1.605597,0.297362,6.068932,9.806814
cuda,GPT2ForSequenceClassification,4,22.044340,18.835112,16.231927,9.856241,2.130702,12.935918,4.072204,1.550662,0.248428,1.457066,5.323987
cuda,GoogleFnet,16,17.068167,15.030878,12.576074,8.820772,1.159418,15.063306,2.058377,1.050779,0.126212,1.776911,7.490603
cuda,LayoutLMForMaskedLM,16,26.568106,22.029659,19.442568,11.812346,2.059613,18.635777,3.386613,2.171872,0.298087,5.735138,9.020506
cuda,LayoutLMForSequenceClassification,16,30.041825,25.391042,21.595188,13.842229,2.055633,23.329987,3.606526,1.681013,0.302405,8.346507,11.678963
cuda,M2M100ForConditionalGeneration,16,49.831286,38.773865,36.208664,19.304239,4.932528,28.422273,9.274314,3.924980,0.759414,10.083848,14.361030
cuda,MBartForCausalLM,4,23.302529,19.601876,17.088461,10.339711,2.023174,14.846999,3.510117,1.608452,0.273895,1.345994,6.934322
cuda,MBartForConditionalGeneration,2,49.996199,39.044596,36.387844,19.181522,6.680274,24.265890,9.196132,3.995865,1.052825,0.457503,12.079943
