dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.189182
cuda,AlbertForQuestionAnswering,2,2.200389
cuda,AllenaiLongformerBase,1,10.680954
cuda,BartForCausalLM,2,2.605179
cuda,BartForConditionalGeneration,1,7.593351
cuda,BertForMaskedLM,64,5.355182
cuda,BertForQuestionAnswering,64,5.431754
cuda,BigBird,1,9.889115
cuda,BlenderbotSmallForCausalLM,64,1.745944
cuda,BlenderbotSmallForConditionalGeneration,32,4.670521
cuda,CamemBert,1,5.390271
cuda,DebertaForMaskedLM,4,4.088934
cuda,DebertaForQuestionAnswering,4,4.144184
cuda,DistilBertForMaskedLM,16,1.271445
cuda,DistilBertForQuestionAnswering,32,1.301335
cuda,DistillGPT2,1,1.982715
cuda,ElectraForCausalLM,1,5.583717
cuda,ElectraForQuestionAnswering,64,5.569938
cuda,GPT2ForSequenceClassification,4,4.936803
cuda,LayoutLMForMaskedLM,16,5.687474
cuda,LayoutLMForSequenceClassification,16,5.704561
cuda,M2M100ForConditionalGeneration,2,7.371062
cuda,MBartForCausalLM,16,2.627830
cuda,MBartForConditionalGeneration,8,7.597164
cuda,MT5ForConditionalGeneration,2,7.015737
cuda,MegatronBertForCausalLM,2,17.634205
cuda,MegatronBertForQuestionAnswering,8,17.571007
cuda,MobileBertForMaskedLM,16,69.193756
cuda,MobileBertForQuestionAnswering,32,69.696341
cuda,OPTForCausalLM,4,2.905005
cuda,PLBartForCausalLM,16,1.345744
cuda,PLBartForConditionalGeneration,8,3.518582
cuda,PegasusForCausalLM,8,2.622206
cuda,PegasusForConditionalGeneration,4,7.188364
cuda,RobertaForCausalLM,4,5.426194
cuda,RobertaForQuestionAnswering,64,5.441853
cuda,Speech2Text2ForCausalLM,64,1.287785
cuda,T5ForConditionalGeneration,4,5.027709
cuda,T5Small,1,5.145116
cuda,TrOCRForCausalLM,8,2.496760
cuda,XGLMForCausalLM,1,6.918155
cuda,XLNetLMHeadModel,4,15.307446
cuda,YituTechConvBert,1,8.939015
