dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,16.935803,15.049166,12.063158,6.915757,1.663232,12.888162,3.172579,1.423731,0.148105,6.720019,7.775920
cuda,AlbertForQuestionAnswering,4,17.186934,15.305579,12.334842,7.165398,1.628235,13.151507,3.152777,1.397066,0.141970,3.426687,7.754146
cuda,AllenaiLongformerBase,4,76.013144,67.427017,64.106322,42.939203,8.459524,58.810644,22.181060,7.656205,0.420534,3.862715,25.024027
cuda,BartForCausalLM,4,23.450766,20.102120,16.972673,11.509529,1.653262,18.034926,3.051124,1.917500,0.192647,1.809974,8.351195
cuda,BartForConditionalGeneration,2,39.647850,32.034664,28.791349,14.442793,4.302567,21.889605,7.730448,3.778429,1.001763,0.414193,12.144317
cuda,BertForMaskedLM,16,20.894035,17.417529,14.180608,7.820839,1.798292,13.431705,3.421910,1.599185,0.270089,2.613065,7.574074
cuda,BertForQuestionAnswering,16,21.324387,17.851040,14.261489,7.883047,1.779538,13.730583,3.416246,1.577914,0.261510,2.275648,7.795250
cuda,BlenderbotForCausalLM,4,30.117753,24.001818,21.284497,10.555435,3.424888,18.889051,5.469023,3.596545,0.371943,9.003648,12.086993
cuda,BlenderbotSmallForCausalLM,64,18.129919,15.691489,12.168817,8.212949,1.121993,15.870788,2.058502,1.172811,0.133564,2.418781,8.894180
cuda,BlenderbotSmallForConditionalGeneration,64,26.977064,21.853163,19.197386,9.665227,2.942714,15.694874,4.838998,2.600339,0.552212,2.311302,9.237327
cuda,CamemBert,16,19.828451,16.381743,13.549937,7.540697,1.771263,12.491101,3.443459,1.592734,0.266192,1.257098,6.889105
cuda,DebertaForMaskedLM,4,29.395315,23.590442,20.290179,14.555973,1.658089,23.853668,3.461154,1.776821,0.255629,3.334604,11.208973
cuda,DebertaForQuestionAnswering,8,29.255666,23.716626,20.671694,14.981169,1.667042,26.832517,3.326059,1.987970,0.256037,3.110512,13.774115
cuda,DebertaV2ForMaskedLM,1,39.036951,28.140032,24.978271,14.977764,2.117204,23.225975,3.658626,2.919888,0.493240,1.297742,10.818223
cuda,DebertaV2ForQuestionAnswering,2,36.226177,25.763666,22.699443,12.530395,2.726157,21.312929,4.860757,2.898503,0.506222,11.960785
cuda,DistilBertForMaskedLM,128,14.396875,12.882159,9.931452,6.926414,0.934405,11.285372,1.742066,1.091659,0.112455,8.611044,5.378232
cuda,DistilBertForQuestionAnswering,256,14.536332,13.028830,10.096246,7.080400,0.945380,11.425550,1.798927,0.879568,0.109280,10.628405,5.375418
cuda,DistillGPT2,16,14.753426,12.856769,9.487548,6.664989,1.012623,11.095797,1.906193,0.885697,0.100642,4.030043,5.523138
cuda,ElectraForCausalLM,32,25.390089,21.980087,19.129832,13.077105,1.782389,26.140579,3.644984,1.684049,0.270494,8.695906,15.011164
cuda,ElectraForQuestionAnswering,64,19.736333,16.370002,13.498965,7.517902,1.753314,16.738379,2.938787,1.850825,0.278683,2.655738,11.390291
cuda,GPT2ForSequenceClassification,4,20.380439,16.821383,13.572183,8.177116,2.099480,11.257817,3.131243,1.633887,0.234993,1.537050,5.590552
cuda,GoogleFnet,16,22.098082,20.026430,16.993296,13.943883,1.070246,21.923216,1.679649,1.109089,0.111670,2.092854,9.161876
cuda,LayoutLMForMaskedLM,16,20.969004,17.257383,14.391893,8.220306,1.809634,13.973385,3.509190,1.629357,0.270714,2.626658,7.730650
cuda,LayoutLMForSequenceClassification,16,20.837995,17.171171,14.298621,8.218092,1.766491,15.495854,3.982508,2.063919,0.268317,6.534048,9.212890
cuda,M2M100ForConditionalGeneration,16,45.566049,36.057261,33.009869,18.667754,4.296029,31.101212,7.937148,4.289638,0.566150,21.558472,17.141360
cuda,MBartForCausalLM,4,23.182868,19.834980,16.715017,10.900810,1.690530,17.924094,2.949047,1.759446,0.191743,1.810199,8.886842
cuda,MBartForConditionalGeneration,2,41.741232,34.563129,31.257740,16.665078,4.502754,24.042742,8.115973,3.921229,1.039160,0.382283,12.614018
cuda,MT5ForConditionalGeneration,16,31.907720,26.112790,23.175315,12.268278,3.291216,20.298314,5.686486,2.219275,0.449915,73.524619,11.634240
cuda,MegatronBertForCausalLM,4,33.588042,26.363043,23.508654,11.954317,3.825540,18.767224,6.781058,3.158563,0.695047,2.979972,10.962234
