dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.334048,12.378133,4.524504,1.929614,9.317116,3.606637,1.301057,0.160170,1.304566,1.484004,8.121693
cuda,AlbertForQuestionAnswering,4,14.389463,12.434148,4.572964,1.918550,9.418311,3.614458,1.311480,0.157743,0.935278,1.086141,7.793165
cuda,BartForCausalLM,4,18.816955,15.320923,6.956953,2.166618,10.113772,3.944683,2.089298,0.345548,2.156179,2.372405,7.788937
cuda,BartForConditionalGeneration,2,49.033404,40.330053,17.981123,6.142918,23.988348,11.636446,4.751425,1.395537,0.823222,1.238432,13.282493
cuda,BertForMaskedLM,16,19.173295,15.590201,6.494035,2.264323,9.580529,4.463663,1.917769,0.351002,1.786087,2.191983,7.258644
cuda,BertForQuestionAnswering,16,19.096408,15.561861,6.518735,2.230645,9.581961,4.401272,1.898016,0.344713,1.428089,1.770268,6.846247
cuda,BlenderbotSmallForCausalLM,64,12.031275,9.830746,3.926017,1.416296,6.238390,2.564155,1.286602,0.203853,2.766397,6.574810,2.482332
cuda,BlenderbotSmallForConditionalGeneration,64,32.009262,26.316348,11.661093,3.909162,15.776459,7.621614,3.205312,0.738425,1.913943,1.873437,10.145678
cuda,CamemBert,16,19.044785,15.498130,6.497268,2.270215,9.553446,4.454120,1.910185,0.353046,0.699339,1.101388,6.151160
cuda,DebertaForMaskedLM,4,28.768762,21.757007,11.692817,3.068930,15.375167,5.724711,2.702643,0.402090,15.313601,2.612262,22.336341
cuda,DebertaForQuestionAnswering,8,29.149338,22.084713,11.897305,3.068925,15.381517,5.750630,2.716660,0.406070,16.488377,3.010353,23.316949
cuda,DebertaV2ForMaskedLM,1,47.157741,33.431014,15.414174,4.598178,18.934366,7.261750,3.794895,0.707176,34.807801,2.011575,43.395282
cuda,DebertaV2ForQuestionAnswering,2,46.737567,33.020528,15.058763,5.120568,19.206249,8.536260,4.355987,0.722023,34.671139,0.573355,44.404950
cuda,DistilBertForMaskedLM,128,11.139011,9.533087,4.743399,1.182775,6.697376,2.358851,1.047072,0.149866,1.414037,3.993607,4.616360
cuda,DistilBertForQuestionAnswering,256,11.099082,9.525160,4.814079,1.164551,6.878266,2.374248,1.036868,0.141170,0.820997,2.997599,4.112806
cuda,DistillGPT2,16,9.861668,8.325266,4.089261,1.239197,6.175704,2.249703,0.965271,0.130882,0.861946,1.898232,4.243865
cuda,ElectraForCausalLM,32,20.922357,17.325268,8.228477,2.252553,14.221125,4.613714,1.986858,0.352201,3.631191,4.128736,12.006685
cuda,ElectraForQuestionAnswering,64,19.512257,15.817950,6.625051,2.262381,11.776777,4.495931,1.924260,0.356376,2.197784,2.420290,9.736012
cuda,GPT2ForSequenceClassification,4,16.674131,13.595489,5.894957,2.629430,8.713841,3.904050,1.736507,0.301473,0.374876,1.126656,5.930686
cuda,LayoutLMForMaskedLM,16,20.843907,16.990506,7.765356,2.311829,10.920800,4.519956,1.949050,0.354821,1.780409,2.613581,7.374806
cuda,LayoutLMForSequenceClassification,16,20.788601,16.997340,7.899863,2.356963,12.672371,5.328272,2.243473,0.353696,6.409286,7.171588,13.663851
cuda,M2M100ForConditionalGeneration,16,45.891960,37.172001,15.968725,5.878350,23.686460,10.409269,4.771236,1.002004,4.326009,11.425667,18.219735
cuda,MBartForCausalLM,4,19.433660,15.927642,7.346357,2.315899,10.983851,4.376680,1.968929,0.375611,2.175819,2.331126,8.248415
cuda,MBartForConditionalGeneration,2,49.521291,40.556737,16.851610,6.484316,24.587190,12.355168,5.648589,1.560874,0.562318,0.677916,15.101128
cuda,MT5ForConditionalGeneration,16,31.092281,25.897270,11.048099,4.033711,16.512233,7.906443,2.838391,0.568208,3.577199,22.190407,13.284947
cuda,MegatronBertForCausalLM,4,37.394114,30.241364,12.516443,5.148872,18.469563,9.562857,3.855692,1.032522,1.044050,1.843811,12.394778
cuda,MegatronBertForQuestionAnswering,8,37.868923,30.616422,12.694655,5.180899,18.544133,9.548200,3.844651,1.039264,1.334522,1.631883,12.613300
cuda,MobileBertForMaskedLM,64,51.331543,42.382155,11.876688,6.320535,29.453199,15.726722,6.475693,4.197993,3.018343,4.234971,27.311132
cuda,MobileBertForQuestionAnswering,128,50.963023,42.072480,11.734296,6.291158,29.328662,15.581886,6.425201,4.164069,2.550550,2.859857,26.828055
cuda,OPTForCausalLM,2,18.694250,15.411616,7.206401,2.233393,10.424452,4.699326,2.030837,0.338113,2.478880,3.187258,8.234405
cuda,PLBartForCausalLM,8,11.198312,9.482184,4.858492,1.143356,7.060398,2.170791,0.999219,0.144723,1.323894,1.518709,4.731351
cuda,PLBartForConditionalGeneration,4,24.976640,20.659959,8.960515,3.178495,12.965250,5.608672,2.519289,0.519468,2.584494,2.804785,9.928112
cuda,PegasusForCausalLM,32,18.596288,15.235186,6.735435,2.393192,10.570070,4.144918,1.957667,0.379211,2.613459,2.463182,8.962111
cuda,PegasusForConditionalGeneration,32,36.826207,32.218916,11.891238,4.785355,20.653682,9.680194,4.307297,0.990319,1.988052,0.647846,15.798466
cuda,RobertaForCausalLM,16,19.307221,15.757083,6.685464,2.275723,9.614805,4.539198,1.962124,0.350729,0.695773,1.405612,6.024229
cuda,RobertaForQuestionAnswering,16,19.776155,16.205539,6.609035,2.262559,9.408280,4.460263,1.925659,0.345969,0.377974,0.771188,5.566639
cuda,Speech2Text2ForCausalLM,256,10.786081,8.883611,4.777059,1.002386,7.328338,1.960208,0.982878,0.143432,1.483930,1.338619,5.098554
cuda,T5ForConditionalGeneration,4,22.380909,18.713907,8.723657,2.912350,12.398975,5.286012,2.059964,0.366329,2.128327,6.912654,8.856187
cuda,T5Small,4,22.310737,18.670743,8.767660,2.925058,12.437208,5.286028,2.049090,0.360967,2.211795,7.238962,8.946237
cuda,TrOCRForCausalLM,32,19.000307,15.477063,7.073049,2.090910,10.253155,3.925128,2.082893,0.343658,1.296391,1.357219,6.888527
cuda,XGLMForCausalLM,8,39.640506,32.693525,13.401147,5.038843,20.756851,9.844950,3.999062,1.088317,4.983844,33.062202,17.636421
cuda,XLNetLMHeadModel,8,51.774363,43.406222,18.949310,7.313895,24.775485,14.445096,4.297418,1.069826,10.513360,13.923379
cuda,YituTechConvBert,16,28.940757,23.789108,10.165028,4.068622,16.223253,7.202429,2.897421,0.596035,6.138479,9.219812,16.458241
