dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.531944,12.564172,4.649212,1.956384,9.519937,3.639483,1.326929,0.161597,1.456644,6.918005
cuda,AlbertForQuestionAnswering,4,14.183170,12.272268,4.507346,1.906467,9.318088,3.576377,1.310938,0.155093,1.092972,6.804827
cuda,BartForCausalLM,4,18.921484,15.405342,7.027698,2.171396,10.274027,3.988449,2.115928,0.346180,2.419788,5.728673
cuda,BartForConditionalGeneration,2,49.215604,40.486363,18.175195,6.488215,24.244940,11.864057,4.745608,1.387347,1.277797,12.849756
cuda,BertForMaskedLM,16,19.671650,16.028437,6.868852,2.612105,9.729330,4.517656,1.944577,0.350609,2.224875,5.589467
cuda,BertForQuestionAnswering,16,20.404405,16.659636,7.025083,2.267160,10.101969,4.839641,1.919306,0.345932,1.730968,5.462851
cuda,BlenderbotForCausalLM,4,35.407303,27.655235,10.693118,4.652421,17.262857,8.932344,3.771526,1.026241,11.770452,3.757487
cuda,BlenderbotSmallForCausalLM,64,12.361988,9.866953,3.955490,1.638795,6.259490,2.553572,1.283764,0.202002,4.019112,2.405877
cuda,BlenderbotSmallForConditionalGeneration,64,32.546689,26.175405,11.300504,3.949913,15.446393,7.295546,3.205775,0.741561,1.796966,8.295360
cuda,CamemBert,16,19.701106,16.049160,6.877722,2.284277,10.034332,4.839820,1.923919,0.350155,1.068701,5.556839
cuda,DebertaForMaskedLM,4,30.181276,23.282424,12.618425,3.219843,16.950931,6.461745,2.906685,0.398377,2.623776,7.792319
cuda,DebertaForQuestionAnswering,8,29.940078,22.879018,12.202148,2.973539,16.588713,6.180435,2.914513,0.394580,3.110502,7.602525
cuda,DebertaV2ForMaskedLM,1,49.597308,35.033351,15.527764,4.764549,19.339523,7.856606,4.014897,0.707290,1.858773,8.984298
cuda,DebertaV2ForQuestionAnswering,2,48.297617,34.351396,15.872774,4.780397,20.993910,9.860468,4.335516,0.720221,0.544848,10.531383
cuda,DistilBertForMaskedLM,128,11.183871,9.581405,4.807646,1.183828,7.014094,2.577507,1.053279,0.145769,4.011851,3.452392
cuda,DistilBertForQuestionAnswering,256,11.250301,9.661811,4.881712,1.171212,7.170038,2.601041,1.051813,0.141628,3.005266,3.521470
cuda,DistillGPT2,16,10.209840,8.593940,4.106202,1.248085,6.215903,2.258286,0.973757,0.131124,1.924093,3.414024
cuda,ElectraForCausalLM,32,22.503210,18.610717,8.824441,2.656025,14.509955,4.642685,1.992564,0.353094,4.128915,8.463745
cuda,ElectraForQuestionAnswering,64,19.785331,16.165532,6.656598,2.286311,11.970865,4.523130,1.944677,0.362384,2.440409,7.716714
cuda,GPT2ForSequenceClassification,4,16.891234,13.712830,5.918337,2.849731,8.809162,3.658681,1.751165,0.304567,1.125362,5.846055
cuda,LayoutLMForMaskedLM,16,21.204692,16.971423,7.673454,2.566423,10.593217,4.288611,1.943591,0.352232,2.642639,5.606369
cuda,LayoutLMForSequenceClassification,16,21.570653,17.267334,7.998025,2.374025,12.824006,5.349755,2.230754,0.351120,6.326875,7.319922
cuda,M2M100ForConditionalGeneration,16,49.111436,39.238788,16.297191,6.409557,24.716958,11.084505,4.875762,1.022162,11.488317,15.134035
cuda,MBartForCausalLM,4,19.749792,16.166295,7.631084,2.274924,11.304738,4.732563,1.960329,0.373506,2.269321,6.062750
cuda,MBartForConditionalGeneration,2,48.659705,39.821717,17.222163,7.169657,23.700968,12.056513,4.977682,1.569395,0.685926,14.913161
cuda,MT5ForConditionalGeneration,16,31.372271,26.167834,11.471580,4.008765,16.985382,8.439297,2.810032,0.574110,21.845383,10.099226
cuda,MegatronBertForCausalLM,4,37.435346,30.359302,12.689826,5.509164,18.589428,9.791793,3.817723,1.038333,1.739436,11.644941
cuda,MegatronBertForQuestionAnswering,8,37.515082,30.408947,12.624719,5.133584,18.975081,9.542219,3.819600,1.019098,1.635967,11.715736
cuda,MobileBertForMaskedLM,64,50.938782,42.179735,11.913181,5.767675,29.997880,16.351654,6.463866,4.134580,4.297166,24.754939
cuda,MobileBertForQuestionAnswering,128,50.697069,41.988469,11.777509,5.697140,29.904960,16.179545,6.437357,4.192238,2.845305,24.743223
cuda,OPTForCausalLM,2,18.758236,15.428345,7.213392,2.252834,10.473240,4.763752,2.033760,0.341170,2.948779,5.813951
cuda,PLBartForCausalLM,8,11.175544,9.461258,4.836096,1.147516,7.255076,2.377082,1.001169,0.142348,1.552020,3.624883
cuda,PLBartForConditionalGeneration,4,25.601397,21.211140,9.543280,3.647919,13.162158,5.675775,2.561151,0.523574,2.518380,7.422547
cuda,PegasusForCausalLM,32,19.016159,15.613606,6.870605,2.229347,10.900933,4.522846,1.971900,0.379989,2.565071,6.377712
cuda,PegasusForConditionalGeneration,32,37.074466,32.478528,12.035456,5.019903,20.947433,9.368792,4.320510,0.991707,0.647065,14.397405
cuda,RobertaForCausalLM,16,19.730332,16.153017,7.071233,2.655927,9.600063,4.564404,1.942937,0.354150,1.472774,5.302278
cuda,RobertaForQuestionAnswering,16,19.654601,16.025959,6.956111,2.617352,9.402445,4.434785,1.910944,0.349973,0.726990,5.182066
cuda,Speech2Text2ForCausalLM,256,11.167125,9.026063,4.623706,1.006422,7.095917,1.989771,0.994363,0.146604,1.336828,3.537044
cuda,T5ForConditionalGeneration,4,22.461893,18.770302,8.756883,2.929271,12.517050,5.396871,2.058498,0.351955,6.884368,6.831095
cuda,T5Small,4,22.390772,18.722061,8.800532,2.916730,12.578382,5.351935,2.047388,0.360530,7.036675,6.832540
cuda,TrOCRForCausalLM,32,18.931909,15.441211,7.045219,2.121287,10.350115,3.999810,2.095830,0.343928,1.357872,5.729049
cuda,XGLMForCausalLM,8,39.703417,32.935198,13.796425,5.499372,21.251880,9.976366,4.012497,1.060502,32.031036,13.211712
cuda,XLNetLMHeadModel,8,51.261023,42.942451,18.790920,7.218177,24.608424,14.245227,4.287463,1.081429,10.919732,13.836708
cuda,YituTechConvBert,16,29.519232,24.373394,10.743246,4.515444,16.326498,7.160791,2.926579,0.596146,8.587089,10.579033
