dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.533140,17.795990,14.550982,7.006513,1.932488,13.425374,3.008454,1.559050,0.155956,6.439490,8.763995
cuda,AlbertForQuestionAnswering,4,19.791961,17.216063,14.055949,7.137224,1.907218,13.277483,2.976191,1.537724,0.149807,3.470497,8.623683
cuda,AllenaiLongformerBase,4,80.806646,69.104199,65.657079,42.192695,8.181809,58.745951,22.520232,7.718305,0.435309,5.245782,25.383397
cuda,BartForCausalLM,4,29.942142,23.182959,19.801859,12.017819,2.168827,18.961297,3.574147,2.364352,0.212500,2.910724,9.531661
cuda,BartForConditionalGeneration,2,51.286018,38.837612,35.867550,16.659133,5.406080,25.189401,9.968300,4.855629,1.235126,0.448180,14.413559
cuda,BertForMaskedLM,16,25.024237,19.501006,16.407438,8.676916,2.060794,14.626640,4.114657,1.971503,0.295561,2.964580,8.201822
cuda,BertForQuestionAnswering,16,25.380768,19.829769,16.464139,8.723989,2.012446,14.744638,4.046918,1.932514,0.287245,2.596557,8.224725
cuda,BlenderbotForCausalLM,4,41.335839,29.753070,26.939654,12.208392,3.884894,22.046479,7.151389,4.198548,0.424649,9.181903,14.331914
cuda,BlenderbotSmallForCausalLM,64,22.370734,17.444002,14.024561,8.994595,1.311193,16.518593,2.370488,1.447296,0.142932,3.225284,8.972123
cuda,BlenderbotSmallForConditionalGeneration,64,36.282089,28.018161,24.508070,11.941109,3.693122,18.593021,6.142407,3.252972,0.639128,2.330036,10.658128
cuda,CamemBert,16,24.982460,19.443197,16.638670,8.813601,2.042138,13.842182,4.096460,1.950893,0.290192,1.666760,7.264103
cuda,DebertaForMaskedLM,4,34.219190,26.957835,23.283710,16.314114,1.997826,26.698681,4.420711,2.680496,0.288486,3.051806,12.658474
cuda,DebertaForQuestionAnswering,8,31.431030,24.284612,21.264596,14.179482,1.962748,23.951113,4.333854,2.211234,0.286091,3.833557,12.170647
