dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.271363,3.766994,2.387275,8.347523,2.582285,1.411776,0.144023,1.311053,8.566256,0.801221
cuda,AlbertForQuestionAnswering,4,2.247256,3.532927,2.277403,8.280216,2.539587,1.389026,0.144373,0.965529,8.079325,0.408721
cuda,BartForCausalLM,4,2.295850,6.381224,2.825995,9.297142,3.165861,1.700233,0.248306,1.494704,1.736296,7.341592
cuda,BartForConditionalGeneration,2,6.256056,14.770799,8.259058,20.072174,9.064256,3.461076,1.007837,1.260153,1.171051,15.093076
cuda,BertForMaskedLM,64,2.950169,5.409936,3.258736,7.764049,3.453564,1.448159,0.284482,1.808842,7.534490,1.490844
cuda,BertForQuestionAnswering,128,2.874470,5.328732,3.146035,7.666065,3.010846,1.826884,0.279219,1.116005,6.708360,0.779813
cuda,BlenderbotSmallForCausalLM,64,1.547464,3.898573,1.846568,6.358563,2.270789,0.973077,0.159671,2.871329,7.248987,2.547986
cuda,BlenderbotSmallForConditionalGeneration,64,4.261253,9.182268,5.225112,13.297308,6.186806,2.471719,0.570015,2.117074,1.928006,11.637908
cuda,CamemBert,1,2.819084,4.900570,2.864142,7.072471,2.713106,1.624262,0.263231,0.967900,6.112337,0.655415
cuda,DebertaForMaskedLM,4,6.758379,15.605715,3.703900,19.434001,4.547734,2.186559,0.341818,20.122692,0.915213,27.909472
cuda,DebertaForQuestionAnswering,8,6.847486,15.530489,3.593299,19.212879,4.499965,2.156816,0.335015,21.302379,1.792208,28.833601
cuda,DistilBertForMaskedLM,64,1.183147,3.189955,1.508787,4.821363,1.627384,0.771913,0.121644,1.762567,4.960726,1.475068
cuda,DistilBertForQuestionAnswering,64,1.206932,3.153247,1.424711,4.681424,1.606365,0.758158,0.116022,1.349987,4.360528,1.064199
cuda,DistillGPT2,1,1.259974,2.911362,0.998691,4.841746,1.264735,0.630722,0.109057,3.739386,6.716214,3.509129
cuda,ElectraForCausalLM,32,2.943866,7.241839,3.252232,10.087920,3.210745,1.548037,0.291607,3.533038,2.823719,9.748035
cuda,ElectraForQuestionAnswering,64,2.901215,5.363350,3.170189,7.617659,3.418869,1.441829,0.285347,1.674414,7.211160,1.339636
cuda,GPT2ForSequenceClassification,4,2.508278,4.977150,2.382250,7.409296,2.990352,1.319954,0.241610,2.036000,6.944726,1.740637
cuda,LayoutLMForMaskedLM,16,3.233113,5.448106,3.053463,8.110980,3.782912,1.462838,0.290735,1.747766,7.578589,1.405489
cuda,LayoutLMForSequenceClassification,16,3.198989,5.684935,2.921865,9.329139,4.129742,1.676865,0.282451,6.113690,13.014699,5.688202
cuda,M2M100ForConditionalGeneration,8,6.480200,13.276855,5.997490,21.007716,8.186135,3.698672,0.803164,5.110554,17.013430,19.094542
cuda,MBartForCausalLM,32,2.322259,6.720245,3.033685,10.137725,3.730458,1.467210,0.285831,1.588399,1.643481,8.148618
cuda,MBartForConditionalGeneration,16,6.681361,13.499883,9.031364,20.326815,9.873015,3.803954,1.161481,1.303862,0.616343,17.443410
cuda,MT5ForConditionalGeneration,8,5.194113,8.361101,5.403770,13.715553,5.741910,2.494778,0.452025,4.618508,15.561400,3.779299
cuda,MegatronBertForCausalLM,16,5.765510,10.343875,7.242266,14.784451,7.711136,2.987611,0.819185,2.190732,14.103110,1.231257
cuda,MegatronBertForQuestionAnswering,16,5.665129,10.015460,6.945919,14.611468,7.150311,2.922536,0.819251,1.732570,13.499761,0.787178
cuda,MobileBertForMaskedLM,32,13.509136,11.318518,10.164916,22.399124,12.024621,4.887918,2.512266,3.842261,25.466110,2.126324
cuda,MobileBertForQuestionAnswering,64,13.722851,11.245590,9.594326,22.205000,11.855280,4.884581,2.523169,3.376838,24.780438,1.275831
cuda,OPTForCausalLM,32,2.352879,6.240217,2.363947,9.655248,3.506646,1.900206,0.259105,1.743540,2.781202,7.620117
cuda,PLBartForCausalLM,32,1.219456,4.689607,1.627150,6.675236,1.611751,0.749156,0.112000,1.643991,1.936588,5.313358
cuda,PLBartForConditionalGeneration,16,3.383786,7.823504,3.860701,11.969017,4.452201,1.917368,0.386097,2.407011,2.567613,10.553254
cuda,PegasusForCausalLM,32,2.355598,6.911235,2.967558,10.809522,3.683489,1.468801,0.279540,2.009403,1.719870,8.983271
cuda,PegasusForConditionalGeneration,16,6.096305,13.129650,7.317472,20.650185,8.915319,3.764462,0.815485,3.025481,1.034535,18.138918
cuda,RobertaForCausalLM,64,3.103424,6.306423,3.281999,8.422010,3.572290,1.477005,0.288471,0.677805,0.718548,6.189694
cuda,RobertaForQuestionAnswering,128,2.923249,5.404059,3.158551,7.330220,3.020671,1.843004,0.278702,0.376382,5.572342
cuda,Speech2Text2ForCausalLM,128,1.269894,5.395850,1.043350,8.008199,1.725011,0.729933,0.111886,1.876868,1.787850,5.584288
cuda,T5ForConditionalGeneration,4,3.578020,7.618615,3.056842,11.333855,3.948392,1.512809,0.285729,2.131105,5.508147,9.033225
