dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6437,162.9413,20.0449,1.0992
cuda,AlbertForQuestionAnswering,4,1.6670,159.1088,19.4582,1.1305
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4452,77.6567,23.2727,1.0568
cuda,BartForConditionalGeneration,2,1.4610,93.3207,54.4241,0.9837
cuda,BertForMaskedLM,64,1.3498,56.0654,22.8736,0.9293
cuda,BertForQuestionAnswering,128,1.4967,74.0406,21.7074,1.0109
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2689,46.3904,17.2682,0.8460
cuda,BlenderbotSmallForConditionalGeneration,64,1.4461,76.8695,37.1132,0.9593
cuda,CamemBert,1,3.6545,11.0809,20.5315,0.8061
cuda,DebertaForMaskedLM,4,1.3029,49.4011,98.6562,0.4090
cuda,DebertaForQuestionAnswering,8,1.1472,65.7431,99.9838,0.3071
cuda,DistilBertForMaskedLM,64,1.2624,35.7986,13.1817,0.8803
cuda,DistilBertForQuestionAnswering,64,1.4927,20.4118,12.5466,0.9267
cuda,DistillGPT2,1,2.7317,7.9468,13.7631,0.8046
cuda,ElectraForCausalLM,32,1.8330,47.6311,28.0226,0.8560
cuda,ElectraForQuestionAnswering,64,2.1281,53.8591,22.2883,1.0170
cuda,GPT2ForSequenceClassification,4,2.3200,39.0829,19.9714,1.0775
cuda,LayoutLMForMaskedLM,16,1.6529,67.7407,23.4003,0.9481
cuda,LayoutLMForSequenceClassification,16,1.8282,53.2153,28.6872,1.0044
cuda,M2M100ForConditionalGeneration,8,2.3020,49.6261,70.2783,0.7520
cuda,MBartForCausalLM,32,1.2045,58.2847,24.4232,0.9417
cuda,MBartForConditionalGeneration,16,1.7234,64.6872,56.2370,0.9218
cuda,MT5ForConditionalGeneration,8,3.6490,25.7680,39.3690,0.8751
cuda,MegatronBertForCausalLM,16,1.9007,45.7131,44.1343,0.8919
cuda,MegatronBertForQuestionAnswering,16,2.0336,42.0621,42.7820,0.8930
cuda,MobileBertForMaskedLM,32,4.4378,41.1744,72.3937,0.6698
cuda,MobileBertForQuestionAnswering,64,4.5264,50.5206,71.7910,0.6085
cuda,OPTForCausalLM,32,1.5689,34.6779,23.5690,0.9251
cuda,PLBartForCausalLM,32,1.2938,30.5813,15.3821,0.8549
cuda,PLBartForConditionalGeneration,16,1.9874,29.5795,31.3048,0.8843
cuda,PegasusForCausalLM,32,1.1881,58.6214,25.9120,0.9708
cuda,PegasusForConditionalGeneration,16,1.9700,64.6360,56.5913,0.9159
cuda,RobertaForCausalLM,64,1.4407,55.9586,23.2878,0.9289
cuda,RobertaForQuestionAnswering,128,1.4906,74.5204,20.8503,1.0109
cuda,Speech2Text2ForCausalLM,128,1.5866,19.4295,16.4178,0.8691
cuda,T5ForConditionalGeneration,4,1.6096,62.8467,31.4137,0.9662
cuda,T5Small,1,1.8916,38.4374,32.4872,0.9650
cuda,TrOCRForCausalLM,32,1.2570,58.4622,24.3083,0.9210
cuda,XGLMForCausalLM,8,1.7820,51.4787,78.4341,0.8055
cuda,YituTechConvBert,1,5.4568,14.5443,51.0179,0.7910
