dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6479,162.0590,18.8820,1.5169
cuda,AlbertForQuestionAnswering,4,1.6595,159.6977,18.3472,1.5590
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4442,77.5993,22.4386,1.1144
cuda,BartForConditionalGeneration,2,1.4308,95.6594,53.7068,1.1976
cuda,BertForMaskedLM,64,1.3380,56.3933,21.9793,0.9793
cuda,BertForQuestionAnswering,128,1.4728,74.9912,21.1842,1.0722
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2836,45.9091,17.0020,0.9426
cuda,BlenderbotSmallForConditionalGeneration,64,1.4415,76.6595,35.7655,1.1105
cuda,CamemBert,1,1.8074,22.6693,20.2418,0.9309
cuda,DebertaForMaskedLM,4,1.1371,55.7076,39.1755,1.0674
cuda,DebertaForQuestionAnswering,8,1.2154,61.8012,40.0945,1.1616
cuda,DistilBertForMaskedLM,64,1.2651,35.7315,12.8907,0.9480
cuda,DistilBertForQuestionAnswering,64,1.4472,21.0319,12.1871,1.0655
cuda,DistillGPT2,1,2.0479,10.4823,13.5574,1.0240
cuda,ElectraForCausalLM,32,1.8295,47.6928,26.2221,0.9327
cuda,ElectraForQuestionAnswering,64,2.0672,55.3516,21.4111,1.0704
cuda,GPT2ForSequenceClassification,4,2.2761,39.7366,19.2929,1.1712
cuda,LayoutLMForMaskedLM,16,1.6337,68.5935,22.7657,0.9848
cuda,LayoutLMForSequenceClassification,16,1.8073,53.7945,28.2579,1.0277
cuda,M2M100ForConditionalGeneration,8,1.8802,60.6081,61.9564,1.0322
cuda,MBartForCausalLM,32,1.1999,58.3666,23.8480,1.0114
cuda,MBartForConditionalGeneration,16,1.5944,68.4081,54.4364,1.0986
cuda,MT5ForConditionalGeneration,8,2.4785,37.2256,38.0927,0.9190
cuda,MegatronBertForCausalLM,16,1.7740,47.9207,43.1976,1.0276
cuda,MegatronBertForQuestionAnswering,16,1.7982,47.4418,42.1179,1.0179
cuda,MobileBertForMaskedLM,32,1.8148,101.6235,70.5013,0.9454
cuda,MobileBertForQuestionAnswering,64,1.8146,103.7317,70.8518,0.8221
cuda,OPTForCausalLM,32,1.5569,35.1003,22.4384,1.0063
cuda,PLBartForCausalLM,32,1.2910,30.6012,15.1554,0.9361
cuda,PLBartForConditionalGeneration,16,1.7761,33.2547,30.5370,1.0284
cuda,PegasusForCausalLM,32,1.1971,58.8773,24.8945,1.0342
cuda,PegasusForConditionalGeneration,16,1.5653,70.6954,52.6172,1.0993
cuda,RobertaForCausalLM,64,1.4300,56.1973,22.1357,0.9789
cuda,RobertaForQuestionAnswering,128,1.4796,75.1308,20.2630,1.0722
cuda,Speech2Text2ForCausalLM,128,1.5903,19.2431,14.7939,0.9801
cuda,T5ForConditionalGeneration,4,1.5914,63.8368,30.1122,1.1856
cuda,T5Small,1,1.4173,45.3175,31.1805,1.1391
cuda,TrOCRForCausalLM,32,1.1926,58.4164,22.6760,0.9877
cuda,XGLMForCausalLM,8,1.6191,57.8038,75.9032,0.9905
cuda,YituTechConvBert,1,1.6357,40.8721,48.8929,0.9314
