dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,11.811431,10.276850,4.473300,1.662494,8.771097,3.258730,1.150305,0.147311,1.048348,1.055240,7.090744
cuda,BartForCausalLM,4,16.474739,13.350663,6.830907,1.997335,9.875117,3.625883,1.550356,0.280684,1.405271,1.523929,6.551847
cuda,BartForConditionalGeneration,2,42.187022,34.445013,17.439846,6.099461,21.993665,9.570111,3.894699,1.043055,0.920898,1.278325,11.852561
cuda,BertForMaskedLM,16,17.194886,13.852034,6.489609,2.303446,9.128364,3.824793,1.623168,0.289784,1.965883,2.090929,7.020475
cuda,BertForQuestionAnswering,16,16.637733,13.481523,6.539924,2.267378,9.185246,3.774862,1.593451,0.286151,1.532511,1.673281,6.554970
cuda,BlenderbotSmallForCausalLM,64,10.905506,8.916213,4.382555,1.496097,6.428378,2.243912,1.073513,0.171726,2.417385,6.031519,2.092697
cuda,BlenderbotSmallForConditionalGeneration,64,27.585632,22.377588,10.894746,3.354584,14.766055,6.725840,2.669233,0.582623,1.999325,1.786891,9.407840
cuda,CamemBert,16,16.796587,13.554961,6.538473,2.288345,9.176327,3.828176,1.627448,0.294527,0.858455,0.974737,5.905245
cuda,DebertaForMaskedLM,4,29.559816,22.926900,14.147895,2.678274,17.718518,4.692844,2.249461,0.363504,15.754097,2.516914,22.263949
cuda,DebertaForQuestionAnswering,8,29.546411,22.913832,14.164631,2.653587,17.859312,4.693383,2.243093,0.358436,16.803538,2.780838,23.411441
cuda,DebertaV2ForMaskedLM,1,43.248817,31.480792,17.368607,3.918342,20.183017,5.659430,2.897829,0.639891,33.666514,1.700068,40.833166
cuda,DistilBertForMaskedLM,128,10.238421,8.831962,5.065907,1.093938,6.852079,2.080404,0.864886,0.132082,1.507927,3.733878,4.446542
cuda,DistilBertForQuestionAnswering,256,10.380050,8.946402,5.091798,1.087242,7.075408,2.129204,0.868498,0.129025,0.943478,2.933867,4.071829
cuda,DistillGPT2,16,11.083374,9.688955,6.160758,1.121349,8.000418,1.905665,1.065477,0.114522,1.683010,2.908778,4.704600
cuda,ElectraForCausalLM,32,18.514059,15.201852,8.039981,2.260854,13.766912,3.951485,1.645403,0.289878,3.606884,3.808057,11.709688
cuda,ElectraForQuestionAnswering,64,17.042171,13.719243,6.608656,2.287479,11.533437,3.842606,1.628487,0.294092,2.348943,2.339477,9.673860
cuda,GPT2ForSequenceClassification,4,17.934982,14.895982,8.138203,2.185306,10.495597,3.590564,1.777318,0.251670,1.286887,2.432099,5.928643
cuda,GoogleFnet,16,11.872236,10.167244,6.801755,1.384006,10.329089,1.890965,0.829177,0.130911,4.117298,1.796117,9.107606
cuda,LayoutLMForMaskedLM,16,18.826378,15.279111,8.065708,2.149885,10.885377,3.934945,1.676962,0.303806,2.021139,2.526791,7.302930
cuda,LayoutLMForSequenceClassification,16,18.671230,15.222660,8.123247,2.186317,12.644647,4.735909,1.924223,0.293111,7.157877,7.648469,14.161528
cuda,M2M100ForConditionalGeneration,16,39.893280,32.241003,15.400352,5.110621,21.504815,8.777736,3.966924,0.789387,3.739564,8.673183,15.479635
cuda,MBartForCausalLM,4,18.255129,15.231741,8.468726,2.068815,11.529547,3.754930,1.612590,0.282368,1.371862,1.354017,6.612086
cuda,MBartForConditionalGeneration,2,41.677248,33.864807,16.625758,6.214733,21.166613,9.646881,3.974927,1.071191,0.843892,0.530714,11.884441
cuda,MT5ForConditionalGeneration,16,28.145320,23.204358,10.812248,3.733340,15.275540,6.623977,2.520317,0.547501,4.097497,22.385366,12.485375
cuda,MegatronBertForCausalLM,4,32.600658,26.083996,12.145127,4.492367,16.454997,8.276937,3.232214,0.737554,1.085628,1.655582,10.370550
cuda,MegatronBertForQuestionAnswering,8,32.496350,25.992668,12.102780,4.380537,16.511913,8.097002,3.162279,0.738048,1.594652,1.593976,10.868246
cuda,MobileBertForMaskedLM,64,36.355770,29.251776,8.195349,5.489102,20.815680,10.089826,4.714192,2.494113,2.998407,3.726768,21.437098
cuda,MobileBertForQuestionAnswering,128,36.120921,29.067824,8.077340,5.472542,20.738030,10.040364,4.624978,2.542782,2.693303,2.315668,21.159786
cuda,OPTForCausalLM,2,16.512351,13.718660,7.120370,1.995777,10.019298,3.850678,1.910055,0.280229,1.452254,1.832072,6.450159
cuda,PLBartForCausalLM,8,10.280214,8.759845,5.150870,1.092768,7.286033,1.841712,1.054010,0.129739,1.076780,1.197124,4.361728
cuda,PLBartForConditionalGeneration,4,21.945169,18.052391,8.815182,2.780214,12.805557,5.233833,2.145904,0.421016,1.645252,1.733196,8.561147
cuda,PegasusForCausalLM,32,16.833415,13.802590,7.256391,1.996429,10.742510,3.664569,1.620152,0.278752,1.683792,1.561457,7.274573
cuda,PegasusForConditionalGeneration,32,30.361097,26.847379,11.439164,3.937761,17.625281,7.883464,3.334703,0.714889,1.934218,0.658541,12.282569
cuda,RobertaForCausalLM,16,16.890261,13.656088,6.634373,2.306908,9.046335,3.849890,1.644317,0.295552,0.855237,1.354974,5.685522
cuda,RobertaForQuestionAnswering,16,16.735849,13.559903,6.570656,2.260830,8.948378,3.807339,1.619383,0.285841,0.561031,0.625621,5.308459
cuda,Speech2Text2ForCausalLM,256,10.431595,8.860289,5.594199,0.948565,8.192185,1.689080,0.990413,0.126206,1.333054,1.092573,4.935093
cuda,T5ForConditionalGeneration,4,20.392235,16.925498,8.309493,2.261382,11.621688,4.662623,1.802498,0.341266,2.465542,7.086931,8.167400
cuda,T5Small,4,20.374486,16.932698,8.293186,2.289165,11.621955,4.691373,1.814300,0.339852,2.508126,7.133024,8.256203
cuda,XGLMForCausalLM,8,34.708167,28.767512,14.540160,4.731959,20.227558,9.001584,3.368228,0.814216,3.998714,22.198131,14.645605
cuda,XLNetLMHeadModel,8,47.478726,40.383634,19.400267,7.636813,23.698257,13.304957,3.775563,0.928570,10.222416,12.616756
cuda,YituTechConvBert,16,24.758072,20.130843,9.616419,3.876936,14.738926,6.058374,2.388682,0.491843,6.303994,9.406028,15.474718
