dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.880155,15.934923,12.870221,7.528347,1.993576,12.404212,2.875982,1.391280,0.143246,6.496677,8.942785
cuda,AlbertForQuestionAnswering,4,17.975614,16.019409,12.949625,7.605567,1.775373,12.812833,3.132730,1.397637,0.139728,3.244957,9.076696
cuda,AllenaiLongformerBase,4,77.569873,68.337177,65.108219,44.145662,8.334757,55.561293,22.371521,7.530100,0.426201,4.068590,26.538220
cuda,BartForCausalLM,4,24.931931,21.554542,18.070275,12.458641,1.966196,17.788312,2.832138,1.698124,0.191905,1.855417,9.882142
cuda,BartForConditionalGeneration,2,43.748128,35.999040,32.828402,16.962746,4.743057,21.573324,7.611508,3.761238,1.031893,0.443344,15.624163
cuda,BertForMaskedLM,16,20.859538,17.407445,14.621197,8.397014,1.884020,12.714195,3.368415,1.575000,0.264428,2.583993,8.605478
cuda,BertForQuestionAnswering,16,20.832226,17.350373,14.521665,8.487123,1.880661,12.517954,3.114241,1.549782,0.258401,2.276188,8.771504
cuda,BlenderbotForCausalLM,4,33.170561,26.955844,23.942803,12.569025,4.136295,18.481394,5.030502,3.330889,0.366992,9.485942,14.693406
cuda,BlenderbotSmallForCausalLM,64,17.938331,15.467738,12.365379,8.316236,1.197983,15.426515,2.068779,1.161946,0.129667,2.443988,9.907813
cuda,BlenderbotSmallForConditionalGeneration,64,29.655102,24.683290,21.651151,11.657941,3.196236,16.474248,5.151462,2.579206,0.565720,2.312042,11.893805
cuda,CamemBert,16,22.496717,18.919864,15.370750,9.083580,1.928475,12.705683,3.434043,1.587883,0.265739,1.255888,7.996793
cuda,DebertaForMaskedLM,4,30.776732,25.055896,21.596689,15.624880,1.774488,24.392030,3.531691,1.777662,0.261912,3.533293,13.161429
cuda,DebertaForQuestionAnswering,8,32.234527,26.826873,22.945257,17.066316,1.924311,26.630099,3.510204,1.764110,0.263253,3.092228,14.048982
cuda,DebertaV2ForMaskedLM,1,39.451110,28.987176,26.070479,15.794428,2.477180,21.116364,3.952214,2.834630,0.500735,1.408382,12.436771
cuda,DebertaV2ForQuestionAnswering,2,39.148108,28.088189,24.869200,13.910965,2.656982,19.918545,4.645987,2.871864,0.512957,13.376182
cuda,DistilBertForMaskedLM,128,16.687185,14.881712,11.046041,7.897482,1.000651,11.643692,1.576877,1.053423,0.111003,8.267998,6.001111
cuda,DistilBertForQuestionAnswering,256,15.064185,13.515018,10.589072,7.442798,1.014524,11.381328,1.815825,1.114408,0.106712,10.472892,6.201709
cuda,DistillGPT2,16,14.679020,12.977921,10.010667,7.111310,1.072732,11.058976,1.898541,1.112885,0.100095,4.006978,6.177461
cuda,ElectraForCausalLM,32,27.335305,23.784603,20.920397,14.558304,1.911823,26.207983,3.642581,1.656312,0.260926,8.496723,16.038411
cuda,ElectraForQuestionAnswering,64,21.620385,18.091101,15.251126,9.010424,1.951884,16.939383,3.452576,1.602766,0.270827,2.799145,12.340310
cuda,GPT2ForSequenceClassification,4,22.826602,19.473414,15.527352,9.958659,2.011806,12.413848,3.070041,1.990052,0.231045,1.788954,7.012297
cuda,GoogleFnet,16,17.486672,15.428195,12.425678,9.509444,1.127624,16.453824,2.031798,0.896369,0.114360,2.090664,9.442907
cuda,LayoutLMForMaskedLM,16,22.224458,18.402189,15.506523,9.176527,1.929223,13.646041,3.471671,1.598154,0.269143,2.591505,8.868398
