dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0000
cuda,AlbertForQuestionAnswering,2,1.0003
cuda,AllenaiLongformerBase,1,1.0353
cuda,BartForCausalLM,4,1.0003
cuda,BartForConditionalGeneration,2,1.0010
cuda,BertForMaskedLM,64,0.9992
cuda,BertForQuestionAnswering,64,1.0000
cuda,BigBird,1,1.0087
cuda,BlenderbotSmallForCausalLM,64,1.0013
cuda,BlenderbotSmallForConditionalGeneration,64,1.0058
cuda,CamemBert,1,1.0420
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0225
cuda,DistilBertForQuestionAnswering,32,1.0309
cuda,DistillGPT2,1,1.0319
cuda,ElectraForCausalLM,1,1.0430
cuda,ElectraForQuestionAnswering,64,0.9995
cuda,GPT2ForSequenceClassification,4,1.0010
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9997
cuda,LayoutLMForSequenceClassification,16,0.9990
cuda,M2M100ForConditionalGeneration,2,1.2656
cuda,MBartForCausalLM,16,1.0127
cuda,MBartForConditionalGeneration,8,1.0151
cuda,MT5ForConditionalGeneration,2,1.0210
cuda,MegatronBertForCausalLM,2,1.0387
cuda,MegatronBertForQuestionAnswering,8,1.0384
cuda,MobileBertForMaskedLM,16,1.0168
cuda,MobileBertForQuestionAnswering,32,1.0140
cuda,OPTForCausalLM,4,1.0127
cuda,PLBartForCausalLM,16,1.0177
cuda,PLBartForConditionalGeneration,8,1.0145
cuda,PegasusForCausalLM,8,1.2113
cuda,PegasusForConditionalGeneration,4,1.2330
cuda,RobertaForCausalLM,4,1.0393
cuda,RobertaForQuestionAnswering,64,0.9996
cuda,Speech2Text2ForCausalLM,64,1.1392
cuda,T5ForConditionalGeneration,4,1.0024
cuda,T5Small,1,1.0202
cuda,TrOCRForCausalLM,8,1.0128
cuda,XGLMForCausalLM,2,1.2310
cuda,XLNetLMHeadModel,4,0.9992
cuda,YituTechConvBert,1,1.0240
