dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.289383,12.186519,4.564925,1.950925,9.427380,3.600838,1.327964,0.158544,1.450106,6.901978
cuda,AlbertForQuestionAnswering,4,14.300334,12.220577,4.604829,2.131136,9.250105,3.365337,1.311779,0.153499,1.062229,6.865205
cuda,BartForCausalLM,4,19.329944,15.799498,7.336110,2.144234,10.748611,4.547621,1.897558,0.344186,2.312981,5.667356
cuda,BartForConditionalGeneration,2,50.749672,41.905829,17.407871,6.791627,23.775143,11.382277,4.784543,1.425620,1.256866,13.461334
cuda,BertForMaskedLM,16,19.378519,15.843078,6.815504,2.567247,9.647527,4.442275,1.923942,0.349092,2.151238,5.516053
cuda,BertForQuestionAnswering,16,19.522266,15.972611,6.916230,2.234944,10.013915,4.778238,1.914696,0.343561,1.799587,5.448825
cuda,BlenderbotForCausalLM,4,34.811474,27.968414,10.349275,5.036390,16.870213,8.576036,3.795823,1.026161,11.785374,3.415185
cuda,BlenderbotSmallForCausalLM,64,12.863712,10.074928,3.957947,1.638707,6.292843,2.554498,1.288164,0.201456,4.052231,2.525018
cuda,BlenderbotSmallForConditionalGeneration,64,32.009101,25.842534,11.269553,3.897645,15.469046,7.312211,3.216083,0.738134,1.834797,8.290058
cuda,CamemBert,16,19.652273,16.009144,6.893823,2.269648,10.039467,4.850843,1.929536,0.351941,1.095848,5.533169
cuda,DebertaForMaskedLM,4,29.977064,22.719226,12.701989,2.956474,17.281925,6.419831,3.077660,0.397055,2.587927,7.777033
cuda,DebertaForQuestionAnswering,8,29.881481,23.055284,12.805329,2.959240,17.158323,6.355396,3.265563,0.395682,3.082289,7.554007
cuda,DebertaV2ForMaskedLM,1,47.812627,33.680543,15.405922,4.567857,19.548655,7.780464,3.970770,0.703009,1.778347,9.120906
cuda,DebertaV2ForQuestionAnswering,2,47.694639,33.867426,15.685639,4.806312,20.981950,9.393281,4.713635,0.719074,0.576611,10.751531
cuda,DistilBertForMaskedLM,128,11.079983,9.488454,4.799920,1.327903,6.817075,2.367229,1.045282,0.146316,3.985193,3.408119
