dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.682772
cuda,AlbertForQuestionAnswering,2,1.721593
cuda,AllenaiLongformerBase,1,16.852840
cuda,BartForCausalLM,2,2.153602
cuda,BartForConditionalGeneration,1,5.034635
cuda,BertForMaskedLM,64,2.418383
cuda,BertForQuestionAnswering,64,2.309018
cuda,BigBird,1,48.884168
cuda,BlenderbotSmallForCausalLM,64,1.349598
cuda,BlenderbotSmallForConditionalGeneration,32,3.119740
cuda,CamemBert,1,2.260219
cuda,DistilBertForMaskedLM,16,1.223843
cuda,DistilBertForQuestionAnswering,32,1.226780
cuda,DistillGPT2,1,1.066107
cuda,ElectraForCausalLM,1,2.097077
cuda,ElectraForQuestionAnswering,64,2.056260
cuda,GPT2ForSequenceClassification,4,2.004210
cuda,LayoutLMForMaskedLM,16,2.418548
cuda,LayoutLMForSequenceClassification,16,2.482714
cuda,M2M100ForConditionalGeneration,2,66.001156
cuda,MBartForCausalLM,16,2.154131
cuda,MBartForConditionalGeneration,8,4.919160
cuda,MT5ForConditionalGeneration,2,4.382772
cuda,MegatronBertForCausalLM,2,4.474352
cuda,MegatronBertForQuestionAnswering,8,4.649282
cuda,MobileBertForMaskedLM,16,9.598841
cuda,MobileBertForQuestionAnswering,32,9.602155
cuda,OPTForCausalLM,4,2.086487
cuda,PLBartForCausalLM,16,1.239396
cuda,PLBartForConditionalGeneration,8,2.554120
cuda,PegasusForCausalLM,8,27.146518
cuda,PegasusForConditionalGeneration,4,29.160936
cuda,RobertaForCausalLM,4,2.348137
cuda,RobertaForQuestionAnswering,64,2.387247
cuda,Speech2Text2ForCausalLM,64,2.143178
cuda,T5ForConditionalGeneration,4,3.075676
cuda,T5Small,1,3.119066
cuda,TrOCRForCausalLM,8,2.116333
cuda,XGLMForCausalLM,1,127.173425
cuda,XLNetLMHeadModel,4,4.732943
cuda,YituTechConvBert,1,3.143951
