dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.070578,9.012220,2.335171,1.399030,4.345099,2.982055,0.978522,0.135370,26.920271,30.437161
cuda,AlbertForQuestionAnswering,2,1.054370,8.688846,2.287168,1.351881,4.223561,2.874899,0.977965,0.135470,3.146273,6.532423
cuda,BartForCausalLM,2,0.991178,10.037613,2.855893,1.395519,4.712083,3.038394,1.137897,0.159159,23.957781,27.321387
cuda,BertForMaskedLM,64,1.358653,10.584952,3.354851,1.527801,5.660236,3.467629,1.635141,0.190254,17.423406,21.376661
cuda,BertForQuestionAnswering,64,1.343497,10.428263,3.313959,1.508889,5.592347,3.416853,1.627119,0.186041,2.408053,6.314644
cuda,BigBird,1,6.474260,28.681201,9.902570,2.245309,9.666189,6.224926,2.775416,0.315837,21.901057,24.119371
cuda,BlenderbotSmallForCausalLM,64,0.686692,6.576884,1.787835,0.992403,3.179429,1.956020,0.818417,0.113536,21.962066,24.418191
cuda,BlenderbotSmallForConditionalGeneration,32,1.827566,16.902525,4.599486,2.670270,8.347455,5.469620,2.011271,0.292011,34.169258,40.780556
cuda,CamemBert,1,1.349100,10.200430,3.035179,1.301787,4.773448,3.155191,1.078011,0.177068,14.128136,17.286807
cuda,DistillGPT2,1,0.652784,4.335025,1.262577,0.597219,2.109014,1.283317,0.521107,0.083084,0.000005,1.493085
cuda,ElectraForCausalLM,1,1.370658,10.188734,2.992462,1.303420,4.782759,3.130855,1.096343,0.178291,15.702913,18.916341
cuda,ElectraForQuestionAnswering,64,1.380639,10.706500,3.429582,1.555642,5.302817,3.482204,1.252811,0.187217,16.952703,20.500853
cuda,GPT2ForSequenceClassification,4,1.269784,8.888633,2.984168,1.365455,4.624460,2.996206,1.122295,0.163831,10.897992,14.004334
cuda,LayoutLMForMaskedLM,16,1.483341,10.938956,3.439098,1.571248,5.819773,3.560129,1.693204,0.191813,0.000010,4.071437
cuda,LayoutLMForSequenceClassification,16,1.484420,10.573365,3.314272,1.498701,5.963835,4.081618,1.326225,0.189461,1.057901,5.326470
cuda,M2M100ForConditionalGeneration,2,2.452822,22.257023,5.840438,3.113827,10.980040,6.658170,2.818520,0.428462,76.103267,84.614048
cuda,MBartForCausalLM,16,0.988706,10.013390,2.815459,1.423287,5.236341,2.835727,1.560180,0.164907,19.001913,22.957618
cuda,MBartForConditionalGeneration,8,3.011894,26.727744,6.922569,3.895125,12.184968,8.140820,2.817791,0.412751,49.643517,59.094420
cuda,MT5ForConditionalGeneration,2,2.979930,18.766716,5.545261,2.350114,8.914006,6.162155,1.740213,0.307528,36.863542,42.784828
cuda,MegatronBertForCausalLM,2,2.697306,21.705305,6.931572,3.392658,10.752588,7.427344,2.381945,0.361336,11.536892,18.985069
cuda,MegatronBertForQuestionAnswering,8,2.687188,21.632037,6.842615,3.185765,10.297566,7.183078,2.198371,0.343257,6.855508,13.730097
cuda,MobileBertForMaskedLM,16,6.638131,35.929611,6.771088,4.098014,17.232613,11.874695,4.069252,0.717617,21.245639,36.216832
cuda,MobileBertForQuestionAnswering,32,6.700195,35.958564,6.743404,4.062539,17.356915,11.991722,4.075055,0.720243,20.870473,35.951473
cuda,PLBartForCausalLM,16,0.542035,5.408699,1.666484,0.837594,2.771660,1.759872,0.641298,0.087849,18.165633,20.165102
cuda,PLBartForConditionalGeneration,8,1.340451,13.708240,3.762616,1.942441,7.028608,4.624623,1.590555,0.229708,38.657078,44.015673
cuda,PegasusForCausalLM,8,1.040636,9.915473,2.929919,1.358020,4.864151,3.031572,1.137231,0.163183,12.325515,15.735828
cuda,PegasusForConditionalGeneration,4,2.520673,24.723058,6.368781,3.381686,11.618148,7.536274,2.971462,0.446273,42.558864,51.476743
cuda,RobertaForCausalLM,4,1.465314,10.970864,3.554044,1.670322,5.968173,3.592609,1.811663,0.187338,12.011352,16.223911
cuda,RobertaForQuestionAnswering,64,1.413326,10.745348,3.382551,1.509216,5.638977,3.469467,1.616994,0.185899,0.964236,4.848053
cuda,Speech2Text2ForCausalLM,64,0.596999,4.552418,1.321903,0.734430,2.482337,1.479143,0.654265,0.089937,21.824496,23.774776
cuda,T5ForConditionalGeneration,4,2.070053,12.744311,3.951331,1.955567,5.591717,3.579777,1.258368,0.219062,41.117513,44.864499
cuda,T5Small,1,2.027614,11.829798,3.393599,1.590342,4.968188,3.180044,1.058360,0.207673,23.736058,27.033890
cuda,TrOCRForCausalLM,8,0.962560,9.971304,2.581202,1.386838,4.424577,2.781892,1.114706,0.154623,16.194025,19.538535
cuda,YituTechConvBert,1,2.000522,15.754463,4.375988,2.079947,7.451803,4.724114,1.679209,0.262324,28.509107,33.837702
