dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9999,1.6728,9.3071
cuda,AlbertForQuestionAnswering,2,1.0002,1.6514,9.2237
cuda,AllenaiLongformerBase,1,0.9794,1.6763,3.2183
cuda,BartForCausalLM,2,1.0021,1.3567,7.1694
cuda,BartForConditionalGeneration,1,1.0104,3.2568,9.8275
cuda,BertForMaskedLM,64,1.0000,1.6833,8.4769
cuda,BertForQuestionAnswering,64,0.9999,1.6660,5.4717
cuda,BigBird,1,0.9908,7.6172,3.5985
cuda,BlenderbotSmallForCausalLM,64,1.0020,1.1270,7.7762
cuda,BlenderbotSmallForConditionalGeneration,32,1.0120,2.2300,7.1276
cuda,CamemBert,1,1.0373,1.5110,1.8508
cuda,DebertaForMaskedLM,4,0.9412,4.4649,4.6198
cuda,DebertaForQuestionAnswering,4,0.9303,4.4762,3.3890
cuda,DistilBertForMaskedLM,16,1.0250,0.7280,2.0068
cuda,DistilBertForQuestionAnswering,32,1.0292,0.7622,1.7994
cuda,DistillGPT2,1,1.0343,0.8653,1.5095
cuda,ElectraForCausalLM,1,1.0391,1.5066,0.4873
cuda,ElectraForQuestionAnswering,64,0.9996,1.8680,10.3900
cuda,GPT2ForSequenceClassification,4,1.0005,1.7529,9.0894
cuda,LayoutLMForMaskedLM,16,0.9995,1.9375,11.6702
cuda,LayoutLMForSequenceClassification,16,1.0002,1.8443,8.8804
cuda,M2M100ForConditionalGeneration,2,1.0080,3.2357,7.8857
cuda,MBartForCausalLM,16,1.0106,1.3205,5.0639
cuda,MBartForConditionalGeneration,8,1.0110,3.3365,6.7197
cuda,MT5ForConditionalGeneration,2,1.0186,3.4196,4.9461
cuda,MegatronBertForCausalLM,2,1.0376,3.2526,5.3641
cuda,MegatronBertForQuestionAnswering,8,1.0335,3.2280,5.3320
cuda,MobileBertForMaskedLM,16,1.0143,7.8002,2.0614
cuda,MobileBertForQuestionAnswering,32,1.0180,7.7426,2.1374
cuda,OPTForCausalLM,4,1.0174,1.3337,2.1113
cuda,PLBartForCausalLM,16,1.0103,0.7929,2.7472
cuda,PLBartForConditionalGeneration,8,1.0145,1.6831,2.9830
cuda,PegasusForCausalLM,8,1.0073,1.3595,4.0715
cuda,PegasusForConditionalGeneration,4,1.0077,3.0871,6.6082
cuda,RobertaForCausalLM,4,1.0424,1.5117,1.8153
cuda,RobertaForQuestionAnswering,64,0.9993,1.6467,5.4718
cuda,Speech2Text2ForCausalLM,64,1.0035,0.8019,1.7981
cuda,T5ForConditionalGeneration,4,0.9983,2.4231,8.2443
cuda,T5Small,1,1.0247,2.2944,2.5096
cuda,TrOCRForCausalLM,8,1.0118,1.3005,3.9667
cuda,XGLMForCausalLM,1,1.0106,2.4787,9.1473
cuda,XLNetLMHeadModel,4,0.9989,3.6256,9.9975
cuda,YituTechConvBert,1,1.0261,2.1685,1.8019
