dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0002,2.1690,9.3071
cuda,AlbertForQuestionAnswering,2,1.0000,2.2018,9.2237
cuda,AllenaiLongformerBase,1,1.0092,26.3564,3.3196
cuda,BartForCausalLM,2,1.0013,2.3936,7.1694
cuda,BartForConditionalGeneration,1,1.0140,5.4535,9.8275
cuda,BertForMaskedLM,64,0.9994,2.7570,8.4769
cuda,BertForQuestionAnswering,64,1.0000,2.5811,5.4717
cuda,BigBird,1,1.0269,63.2912,3.7468
cuda,BlenderbotSmallForCausalLM,64,0.9996,1.5985,7.7762
cuda,BlenderbotSmallForConditionalGeneration,32,1.0124,3.4908,7.1275
cuda,CamemBert,1,1.0409,2.4227,1.8522
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0321,1.3138,2.0077
cuda,DistilBertForQuestionAnswering,32,1.0335,1.3301,1.7994
cuda,DistillGPT2,1,1.0256,1.1591,1.5086
cuda,ElectraForCausalLM,1,1.0335,2.2794,0.4879
cuda,ElectraForQuestionAnswering,64,0.9994,2.5630,10.3900
cuda,GPT2ForSequenceClassification,4,0.9986,2.3769,9.3290
cuda,LayoutLMForMaskedLM,16,0.9994,2.9064,11.6702
cuda,LayoutLMForSequenceClassification,16,0.9999,2.8961,8.8804
cuda,M2M100ForConditionalGeneration,2,1.4623,82.7810,7.8595
cuda,MBartForCausalLM,16,1.0105,2.3414,5.0639
cuda,MBartForConditionalGeneration,8,1.0112,5.4096,6.7197
cuda,MT5ForConditionalGeneration,2,1.0187,4.7464,4.9461
cuda,MegatronBertForCausalLM,2,1.0394,4.8085,5.3641
cuda,MegatronBertForQuestionAnswering,8,1.0360,4.9826,5.3320
cuda,MobileBertForMaskedLM,16,1.0133,10.4711,2.0614
cuda,MobileBertForQuestionAnswering,32,1.0159,10.4482,2.1374
cuda,OPTForCausalLM,4,1.0127,2.2592,2.1113
cuda,PLBartForCausalLM,16,1.0103,1.3512,2.7450
cuda,PLBartForConditionalGeneration,8,1.0146,2.7782,2.9830
cuda,PegasusForCausalLM,8,1.4141,37.1536,4.0715
cuda,PegasusForConditionalGeneration,4,1.3892,46.1386,6.6082
cuda,RobertaForCausalLM,4,1.0389,2.5127,1.8153
cuda,RobertaForQuestionAnswering,64,0.9996,2.6792,5.4718
cuda,Speech2Text2ForCausalLM,64,1.2539,12.8673,2.2260
cuda,T5ForConditionalGeneration,4,1.0004,3.5147,8.2443
cuda,T5Small,1,1.0222,3.3970,2.5096
cuda,TrOCRForCausalLM,8,1.0121,2.3236,3.9667
cuda,XGLMForCausalLM,1,1.4594,140.0916,9.1473
cuda,XLNetLMHeadModel,4,1.0006,5.2848,9.9975
cuda,YituTechConvBert,1,1.0222,3.4036,1.8019
