dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.033595,12.992701,4.707007,1.987025,9.667223,3.669530,1.352488,0.164306,1.441911,7.037942
cuda,AlbertForQuestionAnswering,4,14.840241,12.860518,4.698682,1.954981,9.717234,3.677093,1.344545,0.156088,1.050953,7.062200
cuda,AllenaiLongformerBase,4,62.577106,53.152145,30.062115,6.783399,38.262027,18.410116,6.608854,0.460593,3.296962,15.332658
cuda,BartForCausalLM,4,19.418551,15.847051,7.142454,2.188176,10.450304,4.024015,2.121316,0.350561,2.355706,5.803696
cuda,BartForConditionalGeneration,2,50.564375,41.635935,18.275108,7.442404,23.629444,11.265069,4.867729,1.427957,1.258231,13.097554
cuda,BertForMaskedLM,16,20.021916,16.361811,6.910398,2.645530,9.867114,4.555913,1.973392,0.355905,2.180831,5.721920
cuda,BertForQuestionAnswering,16,20.566410,16.859196,7.132644,2.294468,10.295758,4.925869,1.962040,0.370011,1.754508,5.574185
cuda,BlenderbotForCausalLM,4,35.692270,27.968474,10.374408,4.996397,16.917683,8.574998,3.784042,1.025669,11.769208,3.676598
cuda,BlenderbotSmallForCausalLM,64,12.725630,10.199544,4.022069,1.661218,6.383458,2.583850,1.302704,0.206085,4.100558,2.489193
cuda,BlenderbotSmallForConditionalGeneration,64,33.192909,26.833263,11.481553,3.974188,15.732569,7.398267,3.265822,0.752859,1.820740,8.423639
cuda,CamemBert,16,20.056814,16.403942,7.011397,2.312034,10.169317,4.935389,1.960953,0.351730,1.066303,5.589118
cuda,DebertaForMaskedLM,4,30.527504,23.543419,12.669387,3.008496,17.130579,6.710522,3.206064,0.400721,2.517118,7.716518
cuda,DebertaForQuestionAnswering,8,30.877876,23.564462,12.580393,3.015422,16.826580,6.688016,2.966309,0.397029,2.907876,7.509666
cuda,DebertaV2ForMaskedLM,1,49.588262,35.238038,15.531423,4.365722,19.589074,8.190132,3.859190,0.699585,1.760578,9.029725
cuda,DebertaV2ForQuestionAnswering,2,49.969068,35.490112,16.258434,4.878518,21.093333,9.702986,4.890296,0.710674,0.568786,10.436865
cuda,DistilBertForMaskedLM,128,11.734061,10.064918,4.875684,1.203998,7.098343,2.586933,1.056578,0.153335,3.998971,3.491391
cuda,DistilBertForQuestionAnswering,256,11.421277,9.806314,4.898140,1.176944,7.227144,2.603870,1.073640,0.144306,3.023573,3.567666
cuda,DistillGPT2,16,10.095935,8.545407,4.169934,1.249697,6.225141,2.214767,0.968433,0.137767,2.686549,3.359412
cuda,ElectraForCausalLM,32,22.139429,18.418235,8.942991,2.648850,14.808215,4.651341,2.001707,0.358935,4.098619,8.636539
cuda,ElectraForQuestionAnswering,64,20.173590,16.518617,6.714517,2.308021,12.134765,4.565975,1.961525,0.355684,2.401357,7.848384
cuda,GPT2ForSequenceClassification,4,17.453413,14.176747,5.969764,2.684520,8.821095,3.969652,1.791776,0.301528,2.614369,5.859946
cuda,LayoutLMForMaskedLM,16,21.773828,17.445879,7.772797,2.602938,10.775232,4.326504,1.988680,0.357253,2.589341,5.725145
cuda,LayoutLMForSequenceClassification,16,21.833640,17.565859,8.065663,2.398601,12.916102,5.391068,2.262519,0.355062,6.457822,7.368631
cuda,M2M100ForConditionalGeneration,16,47.615244,38.322736,16.164096,6.384298,24.052744,10.421821,4.832283,1.037112,11.383162,14.560150
cuda,MBartForCausalLM,4,20.202472,16.659188,7.816233,2.315281,11.610870,4.778890,1.993187,0.373417,2.236278,6.225593
cuda,MBartForConditionalGeneration,2,49.415138,40.530059,17.114992,6.925223,23.374423,11.805496,4.959268,1.565665,0.660035,14.323212
cuda,MT5ForConditionalGeneration,16,31.864824,26.496788,11.075158,4.480334,16.842502,8.052148,2.939543,0.580583,20.892198,10.459822
cuda,MegatronBertForCausalLM,4,38.551504,31.295068,12.875993,5.644383,18.753564,9.884450,3.885782,1.055225,1.823903,11.753531
cuda,MegatronBertForQuestionAnswering,8,38.086464,30.857550,12.600964,5.509226,18.550496,9.070984,4.316949,1.011907,1.677716,11.690301
