dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,11.900087,10.325779,4.486768,1.694499,8.660885,3.360596,1.164428,0.155186,1.490203,5.948467
cuda,AlbertForQuestionAnswering,4,12.071264,10.510526,4.564945,1.669896,9.008502,3.297477,1.156726,0.146730,1.097825,6.191864
cuda,AllenaiLongformerBase,4,62.368536,53.875695,32.596022,6.795454,39.816920,18.042809,6.374343,0.446759,3.128636,14.365586
cuda,BartForCausalLM,4,16.937973,13.820654,7.026986,2.011221,10.100923,3.648364,1.568606,0.277940,1.460508,5.186524
cuda,BartForConditionalGeneration,2,43.770231,35.701108,18.090841,6.248335,22.056467,9.664044,3.874438,1.038243,1.233190,11.245968
cuda,BertForMaskedLM,16,17.684045,14.009122,6.608492,2.580993,9.047619,3.617584,1.640064,0.296454,2.106674,5.128604
cuda,BertForQuestionAnswering,16,17.649186,14.037104,6.635330,2.551537,9.049694,3.587543,1.618775,0.285948,1.696609,5.072533
cuda,BlenderbotForCausalLM,4,33.651168,26.495698,12.808684,4.445514,17.218496,7.469850,3.096981,0.698851,4.220237,9.055053
cuda,BlenderbotSmallForCausalLM,64,11.262866,9.251175,4.661899,1.512883,7.005509,2.791493,1.089156,0.171885,3.928132,2.078020
cuda,BlenderbotSmallForConditionalGeneration,64,27.948076,22.755247,10.985378,3.608007,14.974916,6.845697,2.665853,0.575692,1.835981,7.773839
cuda,CamemBert,16,17.067293,13.538924,6.491501,2.557930,8.866936,3.577961,1.619202,0.291752,1.009229,5.042194
cuda,DebertaForMaskedLM,4,30.760355,23.628021,14.506722,2.627789,18.628117,5.381730,2.234423,0.357735,2.386318,6.980560
cuda,DebertaForQuestionAnswering,8,30.197451,23.772373,14.810488,2.576766,19.016964,5.606549,2.249691,0.358085,2.831944,7.008168
cuda,DebertaV2ForMaskedLM,1,44.389561,31.784888,17.392404,3.622067,20.624972,5.673415,3.374013,0.623741,1.653959,7.399698
cuda,DebertaV2ForQuestionAnswering,2,43.679934,31.477001,16.873610,4.236364,21.279589,7.242640,3.496057,0.641031,0.483568,9.013565
cuda,DistilBertForMaskedLM,128,10.577849,9.162548,5.349842,1.089862,6.975151,2.098202,0.875223,0.131593,3.751515,3.010535
cuda,DistilBertForQuestionAnswering,256,10.639878,9.223094,5.348814,1.085425,7.107207,2.127919,0.872673,0.126273,2.931397,3.130234
cuda,DistillGPT2,16,11.370188,9.983452,6.410974,1.115137,8.256419,2.148753,1.071836,0.113698,2.885435,3.010968
cuda,ElectraForCausalLM,32,18.762195,15.218366,8.074393,2.338233,13.737778,3.693788,1.660266,0.292755,3.901363,8.114423
cuda,ElectraForQuestionAnswering,64,16.905986,13.674831,6.635305,2.306096,11.501875,3.644331,1.641323,0.307826,2.340439,7.514034
cuda,GPT2ForSequenceClassification,4,18.009586,15.134020,8.672165,2.478552,10.563123,3.680826,1.555686,0.251709,2.420662,4.753878
cuda,GoogleFnet,16,12.020141,10.326173,6.940598,1.199479,10.812983,2.226742,0.845881,0.128521,1.795973,5.141558
cuda,LayoutLMForMaskedLM,16,18.748368,15.231111,7.988129,2.162228,10.813744,3.942208,1.671357,0.295458,2.505572,5.285058
cuda,LayoutLMForSequenceClassification,16,18.501416,15.013934,7.885199,2.400022,12.437332,4.779587,1.936862,0.290239,7.493227,7.288547
cuda,M2M100ForConditionalGeneration,16,41.715020,33.415666,16.014756,5.112318,22.976262,9.681680,4.395129,0.802347,8.613064,12.340778
cuda,MBartForCausalLM,4,18.881523,15.819460,8.668032,2.071883,11.695578,3.744307,1.603651,0.277988,1.322168,5.203653
cuda,MBartForConditionalGeneration,2,42.732928,34.784028,17.115893,6.219492,21.522636,9.784026,4.036025,1.077744,0.479073,11.527231
cuda,MT5ForConditionalGeneration,16,28.468559,23.584165,11.256693,4.151556,15.296899,6.634655,2.493059,0.538597,22.356253,8.373089
cuda,MegatronBertForCausalLM,4,33.659839,27.011497,12.142504,4.806120,16.758362,8.522600,3.238338,0.741384,1.838693,9.631868
cuda,MegatronBertForQuestionAnswering,8,32.469043,26.033775,12.032449,4.726619,16.858114,8.425333,3.197781,0.746920,1.574614,9.761920
cuda,MobileBertForMaskedLM,64,36.245260,29.240597,8.265197,5.605484,21.710675,10.114291,5.426043,2.532817,3.627146,19.363135
cuda,MobileBertForQuestionAnswering,128,36.815351,29.641796,8.285493,5.593098,21.818914,10.873897,4.737976,2.546380,2.492621,19.444015
cuda,OPTForCausalLM,2,17.014693,14.228955,7.294240,2.229178,9.916927,3.908846,1.659594,0.277953,1.744187,4.950736
cuda,PLBartForCausalLM,8,10.415834,8.878185,5.189012,1.290314,7.311560,2.052991,0.861748,0.128924,1.178720,3.468567
cuda,PLBartForConditionalGeneration,4,22.112895,18.278909,9.167798,2.979824,13.008612,5.375440,2.153687,0.425488,1.665116,7.202520
cuda,PegasusForCausalLM,32,17.206835,14.163946,7.579376,2.258523,10.704123,3.630111,1.603617,0.280644,1.557681,5.487126
cuda,PegasusForConditionalGeneration,32,30.857825,27.293334,11.634656,3.951629,18.433280,8.461591,3.366151,0.712804,0.661346,10.966832
cuda,RobertaForCausalLM,16,16.998771,13.750534,6.744357,2.325732,9.155159,3.684089,1.671147,0.294293,1.362206,5.088736
cuda,RobertaForQuestionAnswering,16,16.940636,13.681685,6.574344,2.313823,9.008279,3.878914,1.642002,0.291642,0.638071,5.085620
cuda,Speech2Text2ForCausalLM,256,10.487574,8.922152,5.656631,1.122303,8.248199,1.691964,0.982374,0.127088,1.088498,3.765529
cuda,T5ForConditionalGeneration,4,21.025028,17.488050,8.410892,2.583743,11.521184,4.491777,1.828038,0.338423,7.093335,5.824170
