dev,name,batch_size,ts_nvfuser,aot_nvfuser,inductor_cudagraphs
cuda,AlbertForMaskedLM,4,1.0005,1.3761,1.5695
cuda,AlbertForQuestionAnswering,4,1.0001,0.0,1.579
cuda,AllenaiLongformerBase,1,0.0,0.0,2.8573
cuda,BartForCausalLM,8,0.9996,1.0874,0.0
cuda,BartForConditionalGeneration,2,1.0005,1.0003,1.4251
cuda,BertForMaskedLM,64,0.9991,1.0941,1.2401
cuda,BertForQuestionAnswering,64,0.9992,1.1672,1.3538
cuda,BigBird,0,0.0,0.0,0.0
cuda,BlenderbotSmallForCausalLM,64,1.0024,1.0491,1.2236
cuda,BlenderbotSmallForConditionalGeneration,64,1.0048,1.0951,1.4231
cuda,CamemBert,1,1.0471,1.5187,0.0
cuda,DebertaForMaskedLM,16,0.0,1.186,0.0
cuda,DebertaForQuestionAnswering,16,0.0,1.3129,0.0
cuda,DebertaV2ForMaskedLM,0,0.0,0.0,0.0
cuda,DebertaV2ForQuestionAnswering,0,0.0,0.0,0.0
cuda,DistilBertForMaskedLM,32,0.9994,1.1651,1.3449
cuda,DistilBertForQuestionAnswering,32,0.9997,1.3291,1.6206
cuda,DistillGPT2,1,1.0274,1.6313,0.0
cuda,ElectraForCausalLM,32,1.0008,1.1717,1.5801
cuda,ElectraForQuestionAnswering,64,0.9997,0.0,1.815
cuda,GPT2ForSequenceClassification,4,1.0013,0.0,0.0
cuda,GPTNeoForCausalLM,0,0.0,0.0,0.0
cuda,GPTNeoForSequenceClassification,0,0.0,0.0,0.0
cuda,GoogleFnet,0,0.0,0.0,0.0
cuda,LayoutLMForMaskedLM,16,0.9999,1.2339,1.3846
cuda,LayoutLMForSequenceClassification,16,0.9998,1.331,1.5095
cuda,M2M100ForConditionalGeneration,4,1.1376,1.1399,0.0
cuda,MBartForCausalLM,16,0.9977,1.0485,0.0
cuda,MBartForConditionalGeneration,8,0.9992,0.9996,0.0
cuda,MT5ForConditionalGeneration,4,1.0261,1.6166,1.8879
cuda,MegatronBertForCausalLM,8,1.0,1.2424,1.3016
cuda,MegatronBertForQuestionAnswering,8,1.0002,0.0,1.3244
cuda,MobileBertForMaskedLM,16,1.0151,1.5794,0.0
cuda,MobileBertForQuestionAnswering,32,1.0189,1.5322,0.0
cuda,OPTForCausalLM,16,0.9991,1.0558,0.0
cuda,PLBartForCausalLM,16,1.0002,1.052,1.2808
cuda,PLBartForConditionalGeneration,8,1.0052,1.0097,1.4452
cuda,PegasusForCausalLM,16,1.0368,1.0333,0.0
cuda,PegasusForConditionalGeneration,8,1.0481,1.1259,0.0
cuda,RobertaForCausalLM,64,0.9994,1.086,1.3001
cuda,RobertaForQuestionAnswering,64,0.9986,0.0,1.3661
cuda,Speech2Text2ForCausalLM,64,1.129,1.2624,1.9051
cuda,T5ForConditionalGeneration,4,1.0015,1.0098,1.3652
cuda,T5Small,1,1.0198,1.7174,1.6826
cuda,TrOCRForCausalLM,16,0.9996,1.0643,1.3545
cuda,XGLMForCausalLM,4,1.0476,1.0493,0.0
cuda,XLNetLMHeadModel,8,0.9926,1.1455,1.6257
cuda,YituTechConvBert,1,1.0252,1.4341,4.4438
