dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.3761
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,8,1.0874
cuda,BartForConditionalGeneration,2,1.0003
cuda,BertForMaskedLM,64,1.0941
cuda,BertForQuestionAnswering,64,1.1672
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0491
cuda,BlenderbotSmallForConditionalGeneration,64,1.0951
cuda,CamemBert,1,1.5187
cuda,DebertaForMaskedLM,16,1.1860
cuda,DebertaForQuestionAnswering,16,1.3129
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,32,1.1651
cuda,DistilBertForQuestionAnswering,32,1.3291
cuda,DistillGPT2,1,1.6313
cuda,ElectraForCausalLM,32,1.1717
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.2339
cuda,LayoutLMForSequenceClassification,16,1.3310
cuda,M2M100ForConditionalGeneration,4,1.1399
cuda,MBartForCausalLM,16,1.0485
cuda,MBartForConditionalGeneration,8,0.9996
cuda,MT5ForConditionalGeneration,4,1.6166
cuda,MegatronBertForCausalLM,8,1.2424
cuda,MegatronBertForQuestionAnswering,0,0.0000
cuda,MobileBertForMaskedLM,16,1.5794
cuda,MobileBertForQuestionAnswering,32,1.5322
cuda,OPTForCausalLM,16,1.0558
cuda,PLBartForCausalLM,16,1.0520
cuda,PLBartForConditionalGeneration,8,1.0097
cuda,PegasusForCausalLM,16,1.0333
cuda,PegasusForConditionalGeneration,8,1.1259
cuda,RobertaForCausalLM,64,1.0860
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,64,1.2624
cuda,T5ForConditionalGeneration,4,1.0098
cuda,T5Small,1,1.7174
cuda,TrOCRForCausalLM,16,1.0643
cuda,XGLMForCausalLM,4,1.0493
cuda,XLNetLMHeadModel,8,1.1455
cuda,YituTechConvBert,1,1.4341
