dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2626,23.6455,0.8201
cuda,AlbertForQuestionAnswering,4,1.2669,22.4725,0.8410
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1000,24.4743,0.8438
cuda,BartForConditionalGeneration,2,1.1031,57.0617,0.8400
cuda,BertForMaskedLM,64,1.0372,32.5267,0.8321
cuda,BertForQuestionAnswering,128,1.0845,27.7677,0.9489
cuda,BigBird,1,1.0969,41.5957,0.8220
cuda,BlenderbotSmallForCausalLM,64,1.0059,23.2520,0.7277
cuda,BlenderbotSmallForConditionalGeneration,64,1.0681,43.3567,0.7528
cuda,CamemBert,1,2.3526,21.6547,0.8088
cuda,DebertaForMaskedLM,4,1.0855,171.2419,0.4265
cuda,DebertaForQuestionAnswering,8,1.0623,171.5092,0.3264
cuda,DistilBertForMaskedLM,64,1.0416,23.0614,0.7724
cuda,DistilBertForQuestionAnswering,64,1.1482,22.1165,0.8896
cuda,DistillGPT2,1,2.0234,34.8336,0.8184
cuda,ElectraForCausalLM,32,1.3666,40.8107,0.7793
cuda,ElectraForQuestionAnswering,64,1.3611,32.2964,0.9361
cuda,GPT2ForSequenceClassification,4,1.6716,31.0139,1.0318
cuda,GoogleFnet,1,2.1236,23.5824,0.7687
cuda,LayoutLMForMaskedLM,16,1.1709,32.6309,0.8698
cuda,LayoutLMForSequenceClassification,16,1.2491,60.5796,0.9339
cuda,M2M100ForConditionalGeneration,8,1.5317,126.5533,0.7550
cuda,MBartForCausalLM,32,0.9988,25.3271,0.8083
cuda,MBartForConditionalGeneration,16,1.0980,54.1345,0.7980
cuda,MT5ForConditionalGeneration,8,2.6289,89.6576,0.7623
cuda,MegatronBertForCausalLM,16,1.0925,62.2739,0.8412
cuda,MegatronBertForQuestionAnswering,16,1.1148,60.6824,0.8428
cuda,MobileBertForMaskedLM,32,2.5667,90.7721,0.5256
cuda,MobileBertForQuestionAnswering,64,1.4293,75.2123,0.4536
cuda,OPTForCausalLM,32,1.1786,21.8721,0.7952
cuda,PLBartForCausalLM,32,1.0224,18.8242,0.7739
cuda,PLBartForConditionalGeneration,16,1.3110,48.2602,0.7861
cuda,PegasusForCausalLM,32,0.9911,27.1192,0.8602
cuda,PegasusForConditionalGeneration,16,1.0833,58.1880,0.8446
cuda,RobertaForCausalLM,64,1.1231,28.5936,0.8309
cuda,RobertaForQuestionAnswering,128,1.0847,24.4342,0.9489
cuda,Speech2Text2ForCausalLM,128,1.1048,19.7945,0.7727
cuda,T5ForConditionalGeneration,4,1.4354,59.3736,0.8215
cuda,T5Small,1,1.4051,54.0177,0.8564
cuda,TrOCRForCausalLM,32,1.0014,24.5949,0.8079
cuda,XGLMForCausalLM,8,1.2519,203.6891,0.8058
cuda,YituTechConvBert,1,3.2857,119.0593,0.8025
