dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,1.628359,3.584750,1.567598,7.068669,2.177655,0.926788,0.131482,4.854648,6.752848,9.985649
cuda,AlbertForQuestionAnswering,4,1.644423,3.830682,1.547436,7.065749,2.179596,0.936440,0.130844,3.747122,5.598435,8.843895
cuda,BartForCausalLM,4,1.723585,5.992202,1.819616,7.947084,2.705364,1.046168,0.217922,3.885182,5.634725,7.747396
cuda,BartForConditionalGeneration,2,4.737208,13.508044,4.476215,17.898031,7.545488,2.615983,0.778237,8.566030,12.177824,17.655765
cuda,BertForMaskedLM,64,2.325598,7.452492,2.111123,8.929073,3.199155,1.166590,0.247920,9.221220,11.862424,12.901942
cuda,BertForQuestionAnswering,128,2.281538,7.551450,1.859350,9.282268,3.513855,1.169727,0.242546,5.437093,6.945657,9.119809
cuda,BigBird,1,9.438407,5.428566,1.220692,8.920429,1.982281,0.926528,0.181146,9.950392,14.770678,1.168729
cuda,BlenderbotSmallForCausalLM,64,1.155082,3.483165,1.254555,5.462475,1.954568,0.782468,0.139945,10.742144,14.034376,10.438901
cuda,BlenderbotSmallForConditionalGeneration,64,3.110180,7.769920,2.716822,11.833513,4.602221,1.903274,0.465333,12.032517,13.639485,18.959809
cuda,CamemBert,1,2.253592,6.989446,1.574896,8.527250,2.855452,1.008393,0.224628,2.578108,5.779798,2.218245
cuda,DebertaForMaskedLM,4,6.250487,64.507080,2.839198,68.108661,3.936187,1.864427,0.308687,20.507391,23.119807,27.182073
cuda,DebertaForQuestionAnswering,8,6.675431,65.697394,2.810170,69.029829,3.902776,1.860668,0.305156,26.534491,20.572521,32.912610
cuda,DistilBertForMaskedLM,64,0.861208,3.697627,1.213030,5.001481,1.448453,0.612257,0.105536,9.295287,12.085047,11.860211
