dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7771
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,0.9432
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9914
cuda,attention_is_all_you_need_pytorch,256,0.8771
cuda,dcgan,32,0.8614
cuda,demucs,0,0.0000
cuda,densenet121,4,0.8438
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,0.7759
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.8602
cuda,hf_Bart,4,0.7293
cuda,hf_Bert,4,0.7825
cuda,hf_BigBird,2,0.7752
cuda,hf_DistilBert,8,0.9255
cuda,hf_GPT2,4,0.7863
cuda,hf_Longformer,2,1.0290
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9500
cuda,maml,0,0.0000
cuda,maml_omniglot,1,0.8665
cuda,mnasnet1_0,32,0.9298
cuda,mobilenet_v2,96,1.0017
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,0.9446
cuda,moco,32,1.0029
cuda,nvidia_deeprecommender,256,0.9849
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9391
cuda,pytorch_stargan,16,1.0202
cuda,pytorch_struct,200,0.7441
cuda,pytorch_unet,1,0.9951
cuda,resnet18,16,0.9281
cuda,resnet50,32,0.9490
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,0.8932
cuda,shufflenet_v2_x1_0,128,0.9385
cuda,soft_actor_critic,256,0.7378
cuda,speech_transformer,32,1.0071
cuda,squeezenet1_1,32,0.8829
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.8196
cuda,timm_efficientnet,32,0.8259
cuda,timm_nfnet,128,1.0071
cuda,timm_regnet,32,0.9238
cuda,timm_resnest,32,0.9609
cuda,timm_vision_transformer,8,0.7863
cuda,timm_vovnet,32,0.9683
cuda,tts_angular,64,0.9319
cuda,vgg16,64,0.9985
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
