dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.3203
cuda,AlbertForQuestionAnswering,2,1.3254
cuda,AllenaiLongformerBase,1,2.9782
cuda,BartForCausalLM,4,1.1120
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,1.0771
cuda,BertForQuestionAnswering,64,1.1843
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.1105
cuda,BlenderbotSmallForConditionalGeneration,64,1.1809
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,4,1.5493
cuda,DebertaForQuestionAnswering,4,2.2263
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.3774
cuda,ElectraForCausalLM,1,5.1086
cuda,ElectraForQuestionAnswering,64,1.5475
cuda,GPT2ForSequenceClassification,4,1.6984
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.4715
cuda,LayoutLMForSequenceClassification,16,0.8755
cuda,M2M100ForConditionalGeneration,2,3.2159
cuda,MBartForCausalLM,16,1.1713
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,4.0545
cuda,MegatronBertForCausalLM,2,4.4384
cuda,MegatronBertForQuestionAnswering,8,2.5891
cuda,MobileBertForMaskedLM,16,4.0715
cuda,MobileBertForQuestionAnswering,32,3.3440
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2840
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.5680
cuda,PegasusForConditionalGeneration,4,2.9253
cuda,RobertaForCausalLM,4,4.0828
cuda,RobertaForQuestionAnswering,64,1.1855
cuda,Speech2Text2ForCausalLM,64,2.0255
cuda,T5ForConditionalGeneration,4,0.0030
cuda,T5Small,1,0.0013
cuda,TrOCRForCausalLM,8,1.8670
cuda,XGLMForCausalLM,2,2.8659
cuda,XLNetLMHeadModel,4,1.0515
cuda,YituTechConvBert,1,4.3158
