dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2590
cuda,AlbertForQuestionAnswering,2,1.2660
cuda,AllenaiLongformerBase,1,1.0568
cuda,BartForCausalLM,4,0.9895
cuda,BartForConditionalGeneration,2,1.0107
cuda,BertForMaskedLM,64,0.9693
cuda,BertForQuestionAnswering,64,1.0174
cuda,BigBird,1,0.8450
cuda,BlenderbotSmallForCausalLM,64,0.9696
cuda,BlenderbotSmallForConditionalGeneration,64,0.9893
cuda,CamemBert,1,1.5394
cuda,DebertaForMaskedLM,4,1.3477
cuda,DebertaForQuestionAnswering,4,1.2936
cuda,DebertaV2ForMaskedLM,1,0.9374
cuda,DebertaV2ForQuestionAnswering,1,0.9132
cuda,DistilBertForMaskedLM,16,1.3684
cuda,DistilBertForQuestionAnswering,32,1.3903
cuda,DistillGPT2,1,1.7093
cuda,ElectraForCausalLM,1,1.4930
cuda,ElectraForQuestionAnswering,64,1.2474
cuda,GPT2ForSequenceClassification,4,1.5810
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0529
cuda,LayoutLMForSequenceClassification,16,1.1139
cuda,M2M100ForConditionalGeneration,2,1.2206
cuda,MBartForCausalLM,16,1.1659
cuda,MBartForConditionalGeneration,8,1.3334
cuda,MT5ForConditionalGeneration,2,1.5988
cuda,MegatronBertForCausalLM,2,1.5456
cuda,MegatronBertForQuestionAnswering,8,1.5515
cuda,MobileBertForMaskedLM,16,1.3632
cuda,MobileBertForQuestionAnswering,32,1.4123
cuda,OPTForCausalLM,4,1.4412
cuda,PLBartForCausalLM,16,1.1535
cuda,PLBartForConditionalGeneration,8,1.2836
cuda,PegasusForCausalLM,8,1.3945
cuda,PegasusForConditionalGeneration,4,1.2900
cuda,RobertaForCausalLM,4,1.5232
cuda,RobertaForQuestionAnswering,64,1.0099
cuda,Speech2Text2ForCausalLM,64,1.3561
cuda,T5ForConditionalGeneration,4,0.9619
cuda,T5Small,1,1.4008
cuda,TrOCRForCausalLM,8,1.5306
cuda,XGLMForCausalLM,2,1.3375
cuda,XLNetLMHeadModel,4,1.1179
cuda,YituTechConvBert,1,1.4448
