dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.9984
cuda,AlbertForQuestionAnswering,2,0.9998
cuda,AllenaiLongformerBase,1,1.0388
cuda,BartForCausalLM,4,0.9569
cuda,BartForConditionalGeneration,2,0.7857
cuda,BertForMaskedLM,64,0.9502
cuda,BertForQuestionAnswering,64,0.9700
cuda,BigBird,1,0.7963
cuda,BlenderbotSmallForCausalLM,64,0.9066
cuda,BlenderbotSmallForConditionalGeneration,64,0.8504
cuda,CamemBert,1,0.7741
cuda,DebertaForMaskedLM,4,0.6959
cuda,DebertaForQuestionAnswering,4,0.6983
cuda,DebertaV2ForMaskedLM,1,0.6420
cuda,DebertaV2ForQuestionAnswering,1,0.6387
cuda,DistilBertForMaskedLM,16,0.7957
cuda,DistilBertForQuestionAnswering,32,0.7949
cuda,DistillGPT2,1,0.7884
cuda,ElectraForCausalLM,1,0.7747
cuda,ElectraForQuestionAnswering,64,0.9790
cuda,GPT2ForSequenceClassification,4,0.9606
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9619
cuda,LayoutLMForSequenceClassification,16,0.9792
cuda,M2M100ForConditionalGeneration,2,0.7058
cuda,MBartForCausalLM,16,0.7726
cuda,MBartForConditionalGeneration,8,0.7472
cuda,MT5ForConditionalGeneration,2,0.7060
cuda,MegatronBertForCausalLM,2,0.7667
cuda,MegatronBertForQuestionAnswering,8,0.7765
cuda,MobileBertForMaskedLM,16,0.7476
cuda,MobileBertForQuestionAnswering,32,0.7480
cuda,OPTForCausalLM,4,0.7578
cuda,PLBartForCausalLM,16,0.8181
cuda,PLBartForConditionalGeneration,8,0.7231
cuda,PegasusForCausalLM,8,0.7475
cuda,PegasusForConditionalGeneration,4,0.7217
cuda,RobertaForCausalLM,4,0.7685
cuda,RobertaForQuestionAnswering,64,0.9710
cuda,Speech2Text2ForCausalLM,64,0.7563
cuda,T5ForConditionalGeneration,4,0.9036
cuda,T5Small,1,0.7136
cuda,TrOCRForCausalLM,8,0.7977
cuda,XGLMForCausalLM,2,0.7212
cuda,XLNetLMHeadModel,4,0.8137
cuda,YituTechConvBert,1,0.7701
