dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.7801
cuda,AlbertForQuestionAnswering,2,0.7817
cuda,AllenaiLongformerBase,1,1.0496
cuda,BartForCausalLM,2,0.7670
cuda,BartForConditionalGeneration,1,1.1155
cuda,BertForMaskedLM,64,0.7290
cuda,BertForQuestionAnswering,64,0.7344
cuda,BigBird,1,0.8399
cuda,BlenderbotSmallForCausalLM,64,0.7487
cuda,BlenderbotSmallForConditionalGeneration,32,0.9242
cuda,CamemBert,1,1.8294
cuda,DebertaForMaskedLM,4,0.9656
cuda,DebertaForQuestionAnswering,4,1.2254
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0014
cuda,DistilBertForQuestionAnswering,32,0.9333
cuda,DistillGPT2,1,1.5481
cuda,ElectraForCausalLM,1,2.0117
cuda,ElectraForQuestionAnswering,64,0.7317
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7341
cuda,LayoutLMForSequenceClassification,16,0.7382
cuda,M2M100ForConditionalGeneration,2,1.6222
cuda,MBartForCausalLM,16,0.8408
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,1.9202
cuda,MegatronBertForCausalLM,2,2.0187
cuda,MegatronBertForQuestionAnswering,8,1.4777
cuda,MobileBertForMaskedLM,16,2.0062
cuda,MobileBertForQuestionAnswering,32,1.8971
cuda,OPTForCausalLM,4,1.7006
cuda,PLBartForCausalLM,16,0.9109
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.1992
cuda,PegasusForConditionalGeneration,4,1.5773
cuda,RobertaForCausalLM,4,1.7471
cuda,RobertaForQuestionAnswering,64,0.7416
cuda,Speech2Text2ForCausalLM,64,0.9577
cuda,T5ForConditionalGeneration,4,0.8456
cuda,T5Small,1,1.3199
cuda,TrOCRForCausalLM,8,1.0929
cuda,XGLMForCausalLM,1,1.4906
cuda,XLNetLMHeadModel,4,0.8036
cuda,YituTechConvBert,1,2.3076
