dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2591
cuda,AlbertForQuestionAnswering,2,1.2628
cuda,AllenaiLongformerBase,1,1.3354
cuda,BartForCausalLM,2,1.0317
cuda,BartForConditionalGeneration,1,1.3616
cuda,BertForMaskedLM,64,0.9627
cuda,BertForQuestionAnswering,64,1.0186
cuda,BigBird,1,0.8546
cuda,BlenderbotSmallForCausalLM,64,0.9744
cuda,BlenderbotSmallForConditionalGeneration,32,1.1091
cuda,CamemBert,1,1.5516
cuda,DebertaForMaskedLM,4,1.3485
cuda,DebertaForQuestionAnswering,4,1.3407
cuda,DebertaV2ForMaskedLM,1,0.9331
cuda,DebertaV2ForQuestionAnswering,1,0.9486
cuda,DistilBertForMaskedLM,16,1.3825
cuda,DistilBertForQuestionAnswering,32,1.3044
cuda,DistillGPT2,1,1.7290
cuda,ElectraForCausalLM,1,1.5028
cuda,ElectraForQuestionAnswering,64,1.2542
cuda,GPT2ForSequenceClassification,4,1.5671
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0522
cuda,LayoutLMForSequenceClassification,16,1.1188
cuda,M2M100ForConditionalGeneration,2,1.2562
cuda,MBartForCausalLM,16,1.1305
cuda,MBartForConditionalGeneration,8,1.3316
cuda,MT5ForConditionalGeneration,2,1.5939
cuda,MegatronBertForCausalLM,2,1.5372
cuda,MegatronBertForQuestionAnswering,8,1.5154
cuda,MobileBertForMaskedLM,16,1.4296
cuda,MobileBertForQuestionAnswering,32,1.4780
cuda,OPTForCausalLM,4,1.5688
cuda,PLBartForCausalLM,16,1.1621
cuda,PLBartForConditionalGeneration,8,1.2913
cuda,PegasusForCausalLM,8,1.3901
cuda,PegasusForConditionalGeneration,4,1.3090
cuda,RobertaForCausalLM,4,1.5587
cuda,RobertaForQuestionAnswering,64,1.0088
cuda,Speech2Text2ForCausalLM,64,1.3894
cuda,T5ForConditionalGeneration,4,0.9748
cuda,T5Small,1,1.4225
cuda,TrOCRForCausalLM,8,1.4855
cuda,XGLMForCausalLM,1,1.2901
cuda,XLNetLMHeadModel,4,1.1371
cuda,YituTechConvBert,1,1.4336
