dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.3117
cuda,AlbertForQuestionAnswering,2,1.3201
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.2328
cuda,BartForConditionalGeneration,1,1.6800
cuda,BertForMaskedLM,64,1.0793
cuda,BertForQuestionAnswering,64,1.1760
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0660
cuda,BlenderbotSmallForConditionalGeneration,32,1.5972
cuda,CamemBert,1,2.9846
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.6294
cuda,ElectraForCausalLM,1,4.8830
cuda,ElectraForQuestionAnswering,64,1.5791
cuda,GPT2ForSequenceClassification,4,1.8061
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.1752
cuda,LayoutLMForSequenceClassification,16,1.2862
cuda,M2M100ForConditionalGeneration,2,2.9259
cuda,MBartForCausalLM,16,1.1933
cuda,MBartForConditionalGeneration,8,1.9887
cuda,MT5ForConditionalGeneration,2,3.7479
cuda,MegatronBertForCausalLM,2,3.8795
cuda,MegatronBertForQuestionAnswering,8,2.3371
cuda,MobileBertForMaskedLM,16,3.6066
cuda,MobileBertForQuestionAnswering,32,3.0610
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2836
cuda,PLBartForConditionalGeneration,8,2.1419
cuda,PegasusForCausalLM,8,1.8052
cuda,PegasusForConditionalGeneration,4,2.9480
cuda,RobertaForCausalLM,4,3.6979
cuda,RobertaForQuestionAnswering,64,1.1895
cuda,Speech2Text2ForCausalLM,64,1.6190
cuda,T5ForConditionalGeneration,4,0.0020
cuda,T5Small,1,0.0349
cuda,TrOCRForCausalLM,8,1.8600
cuda,XGLMForCausalLM,1,3.1980
cuda,XLNetLMHeadModel,4,0.8549
cuda,YituTechConvBert,0,0.0000
