dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9956,388.2078,6.2635,0.8831
cuda,AlbertForQuestionAnswering,4,0.9982,384.9931,6.2060,0.8985
cuda,AllenaiLongformerBase,4,0.5943,422.6223,27.8917,0.7151
cuda,BartForCausalLM,4,0.9412,131.6047,8.2903,0.8538
cuda,BartForConditionalGeneration,2,0.9707,155.5183,22.1487,0.7990
cuda,BertForMaskedLM,16,0.9445,142.8289,8.7543,0.9147
cuda,BertForQuestionAnswering,16,0.9603,115.8658,8.6008,0.9007
cuda,BlenderbotForCausalLM,4,0.8758,108.6959,16.5573,0.8034
cuda,BlenderbotSmallForCausalLM,64,0.8851,75.0853,5.6790,0.8232
cuda,BlenderbotSmallForConditionalGeneration,64,0.9052,134.0520,13.9316,0.8766
cuda,CamemBert,16,0.9448,144.1773,8.6176,0.9129
cuda,DebertaForMaskedLM,4,0.7282,83.3531,14.3965,0.8876
cuda,DebertaForQuestionAnswering,8,0.9078,90.6113,14.6313,0.9658
cuda,DebertaV2ForMaskedLM,1,0.6480,142.2716,24.7317,0.7717
cuda,DebertaV2ForQuestionAnswering,2,0.7623,140.8484,24.4194,0.7627
cuda,DistilBertForMaskedLM,128,0.9370,130.5347,4.3520,0.8692
cuda,DistilBertForQuestionAnswering,256,0.9845,147.1330,4.4559,0.9419
cuda,DistillGPT2,16,0.9406,128.1750,4.2305,0.8664
cuda,ElectraForCausalLM,32,0.9020,120.1503,9.3105,0.8787
cuda,ElectraForQuestionAnswering,64,0.9658,130.8242,8.6435,0.9488
cuda,GPT2ForSequenceClassification,4,0.9539,107.4591,8.2000,0.8717
cuda,GoogleFnet,16,0.9809,103.8388,4.5953,0.9733
cuda,LayoutLMForMaskedLM,16,0.9455,145.3713,9.0385,0.9142
cuda,LayoutLMForSequenceClassification,16,0.9576,120.1840,9.1048,0.8998
cuda,M2M100ForConditionalGeneration,16,0.9781,121.9055,20.9719,0.8042
cuda,MBartForCausalLM,4,0.9425,131.3143,8.3879,0.8540
cuda,MBartForConditionalGeneration,2,0.9716,155.6711,21.5851,0.7988
cuda,MT5ForConditionalGeneration,16,0.8834,101.4792,15.3772,0.8047
cuda,MegatronBertForCausalLM,4,0.9694,106.1204,17.0467,0.8012
cuda,MegatronBertForQuestionAnswering,8,0.9409,188.5741,18.2172,0.8544
cuda,MobileBertForMaskedLM,64,0.8907,158.8304,26.8724,0.8258
cuda,MobileBertForQuestionAnswering,128,0.9818,146.8019,25.2142,0.9908
cuda,OPTForCausalLM,2,0.9125,186.6996,8.4804,0.8965
cuda,PLBartForCausalLM,8,0.9302,128.5513,4.6812,0.8711
cuda,PLBartForConditionalGeneration,4,0.9286,131.7806,11.1160,0.9012
cuda,PegasusForCausalLM,32,0.9277,92.6901,8.2789,0.8172
cuda,PegasusForConditionalGeneration,32,0.9800,176.1171,14.9723,0.9484
cuda,RobertaForCausalLM,16,0.9469,151.1291,8.7559,0.9145
cuda,RobertaForQuestionAnswering,16,0.9600,116.4884,8.8289,0.9007
cuda,Speech2Text2ForCausalLM,256,0.9020,71.8479,4.3716,0.8387
cuda,T5ForConditionalGeneration,4,0.8100,129.2481,10.7558,0.9389
cuda,T5Small,4,0.8106,129.1459,10.8391,0.9389
cuda,TrOCRForCausalLM,32,0.9286,180.9913,8.7815,0.8386
cuda,XGLMForCausalLM,8,0.8430,97.7401,16.9132,0.7589
cuda,XLNetLMHeadModel,8,0.9544,395.2356,24.0893,0.9118
cuda,YituTechConvBert,16,0.9406,166.4691,12.9319,0.9073
