dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,11.819561,10.233462,4.121702,1.703216,8.366675,3.362746,1.203882,0.150645,1.056317,1.071379,7.087593
cuda,BartForCausalLM,4,16.365723,13.156845,6.387593,2.046097,9.612589,3.745053,1.650841,0.279934,1.375125,1.493164,6.753147
cuda,BartForConditionalGeneration,2,42.587748,34.666810,16.929291,6.202679,21.570888,9.784350,4.070213,1.077989,0.837609,1.296430,11.969338
cuda,BertForMaskedLM,16,16.630369,13.288004,5.997346,2.340187,8.843581,3.891320,1.682073,0.289725,1.960380,2.049289,7.258904
cuda,BertForQuestionAnswering,16,16.783615,13.489995,6.097950,2.302845,8.867851,3.869608,1.678322,0.286214,1.533563,1.639118,6.719043
cuda,BlenderbotSmallForCausalLM,64,10.414968,8.373437,3.717511,1.328560,6.086419,2.473372,1.136611,0.176159,2.412441,6.183477,2.029186
cuda,BlenderbotSmallForConditionalGeneration,64,27.249349,22.043417,10.221452,3.351656,14.134748,6.734910,2.728856,0.582847,2.017414,1.892339,9.465292
cuda,CamemBert,16,16.468098,13.189311,5.922687,2.349237,8.690411,3.903348,1.676398,0.292229,1.021500,0.962608,6.256633
cuda,DebertaForMaskedLM,4,26.914598,20.138553,10.935751,2.688532,14.196573,4.823209,2.340663,0.364544,15.493017,2.528451,21.708055
cuda,DebertaForQuestionAnswering,8,26.805373,20.076780,11.011694,2.660431,14.129001,4.795059,2.328261,0.365385,16.530248,2.718552,22.572920
cuda,DebertaV2ForMaskedLM,1,40.711503,28.593549,13.777965,3.997217,15.583312,5.590110,2.984257,0.632434,33.981419,1.900517,40.219570
cuda,DistilBertForMaskedLM,128,9.623147,8.208392,4.389836,1.101364,6.253938,1.915446,0.899048,0.129344,1.536985,3.744118,4.559816
cuda,DistilBertForQuestionAnswering,256,9.886074,8.454960,4.530274,1.091243,6.572056,1.955653,1.071806,0.126029,0.905597,2.922431,4.095627
cuda,DistillGPT2,16,10.460419,9.062864,5.487081,1.091803,7.349124,1.901117,0.866365,0.111481,1.555971,2.882626,4.560569
cuda,ElectraForCausalLM,32,17.958857,14.700866,7.477241,2.294186,13.396372,3.984728,1.699913,0.288182,3.667777,3.847219,11.995702
cuda,ElectraForQuestionAnswering,64,16.801805,13.486193,6.156397,2.322174,11.308727,3.949241,1.707248,0.296677,2.361247,2.287772,9.949858
cuda,GPT2ForSequenceClassification,4,16.894423,14.034195,7.495075,2.171167,10.018108,3.627607,1.856407,0.247603,1.280411,2.482599,6.072089
cuda,GoogleFnet,16,10.505551,8.758204,5.081311,1.206842,8.038159,1.900376,0.856622,0.126351,3.854612,1.711562,8.097454
cuda,LayoutLMForMaskedLM,16,17.932663,14.419481,6.918587,2.163157,9.945484,3.923970,1.684469,0.291443,1.966034,2.491804,7.269514
cuda,LayoutLMForSequenceClassification,16,18.417706,14.898567,7.556548,2.217929,12.148648,4.810918,1.994574,0.297858,6.694229,7.268196,13.808544
cuda,M2M100ForConditionalGeneration,16,39.715305,31.822321,14.757303,5.094318,20.859112,8.884862,4.067677,0.777991,3.546861,8.385289,15.268339
cuda,MBartForCausalLM,4,17.867154,14.667361,7.909886,2.268104,10.831999,3.539753,1.651573,0.283989,1.372861,1.349381,6.668839
cuda,MBartForConditionalGeneration,2,41.332749,33.470800,15.785212,6.127460,20.342630,9.690107,4.064412,1.040071,0.823915,0.552477,11.785059
cuda,MT5ForConditionalGeneration,16,28.246593,23.225219,10.289085,3.707255,14.804876,6.682558,2.481212,0.536172,3.822914,21.446407,12.233381
cuda,MegatronBertForCausalLM,4,32.693986,26.034316,11.387048,4.445049,16.057076,8.379926,3.299960,0.722704,1.086030,1.781643,10.419630
cuda,MegatronBertForQuestionAnswering,8,32.319431,25.766767,11.552383,4.384113,16.150387,8.250090,3.269084,0.742926,1.573829,1.549637,11.034453
cuda,MobileBertForMaskedLM,64,36.574532,29.364883,7.647598,5.589017,20.346199,10.187766,4.750615,2.455229,3.009420,3.685121,21.635733
cuda,MobileBertForQuestionAnswering,128,36.938272,29.604828,7.657894,5.557424,20.461420,10.107076,4.776724,2.519173,2.837281,2.473513,21.528816
cuda,OPTForCausalLM,2,16.182634,13.370816,6.585618,2.009763,9.535931,4.180816,1.711493,0.273687,1.461243,1.848285,6.523588
cuda,PLBartForCausalLM,8,9.817838,8.270840,4.515938,1.078820,6.687349,1.859182,0.890061,0.128255,1.078559,1.198883,4.385070
cuda,PLBartForConditionalGeneration,4,21.474539,17.552738,8.085951,2.778690,12.154146,5.268569,2.195734,0.416421,1.615308,1.742115,8.605705
cuda,PegasusForCausalLM,32,16.085058,12.999459,6.124183,1.983363,9.623691,3.691447,1.634962,0.280236,1.723604,1.576510,7.313959
cuda,PegasusForConditionalGeneration,32,29.941698,26.215770,10.550371,3.930550,16.900751,7.976047,3.434373,0.711627,1.950683,0.672921,12.456806
cuda,RobertaForCausalLM,16,16.484866,13.245879,6.071895,2.327157,8.588188,3.938950,1.692282,0.288535,0.810216,1.330200,5.768892
cuda,RobertaForQuestionAnswering,16,16.449108,13.199362,5.980274,2.275898,8.388737,3.837584,1.659236,0.285013,0.554192,0.637493,5.349273
