dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.5596
cuda,Background_Matting,4,0.8961
cuda,LearningToPaint,96,1.1723
cuda,Super_SloMo,6,0.8863
cuda,alexnet,128,0.8035
cuda,attention_is_all_you_need_pytorch,256,0.8626
cuda,dcgan,32,1.6968
cuda,demucs,4,0.9985
cuda,densenet121,4,2.6254
cuda,dlrm,2048,0.6180
cuda,drq,1,1.9501
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.7750
cuda,hf_Bart,4,0.9869
cuda,hf_Bert,4,1.0910
cuda,hf_BigBird,2,0.8944
cuda,hf_DistilBert,8,0.7384
cuda,hf_GPT2,4,0.8745
cuda,hf_Longformer,2,0.8988
cuda,hf_Reformer,4,0.9929
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,1.3040
cuda,mobilenet_v2,96,0.7781
cuda,mobilenet_v3_large,32,1.4328
cuda,moco,32,0.9941
cuda,nvidia_deeprecommender,256,0.6548
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,0.9977
cuda,pytorch_struct,200,1.1370
cuda,pytorch_unet,1,0.8716
cuda,resnet18,16,1.7014
cuda,resnet50,32,1.0540
cuda,resnext50_32x4d,8,1.9521
cuda,shufflenet_v2_x1_0,128,0.9918
cuda,soft_actor_critic,256,1.3263
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.5111
cuda,tacotron2,64,1.0016
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.2650
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.9842
cuda,timm_resnest,32,0.8563
cuda,timm_vision_transformer,8,1.6640
cuda,timm_vovnet,32,1.0292
cuda,tts_angular,64,0.9986
cuda,vgg16,64,0.8508
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
