dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.517488,13.373590,1.215900,45.334959,2.199907,0.905894,0.135726,7.329187,40.588632
cuda,AlbertForQuestionAnswering,2,1.471670,13.132217,1.161933,36.524428,2.142963,0.882681,0.132780,0.644482,25.483916
cuda,BartForCausalLM,2,10.239822,29.592556,1.244637,58.258188,2.692241,1.000267,0.211972,7.740698,37.742422
cuda,BartForConditionalGeneration,1,27.077253,66.601439,2.304358,117.975751,5.654683,2.041991,0.730644,0.756048,54.667644
cuda,BertForMaskedLM,64,5.458184,40.293085,1.318059,61.565125,3.499879,1.120535,0.249780,9.416724,32.106044
cuda,BertForQuestionAnswering,64,5.363868,36.666888,1.301980,52.120161,3.482708,1.112458,0.250638,0.465118,17.315752
cuda,BigBird,1,12.617548,11.110461,0.931451,24.169131,1.834644,0.874226,0.184169,9.424194,23.529526
cuda,BlenderbotSmallForCausalLM,64,4.991302,18.907875,1.071661,46.293227,1.713932,0.734815,0.138236,10.922440,39.447386
cuda,BlenderbotSmallForConditionalGeneration,32,12.673348,42.426132,2.014735,87.476962,4.650657,1.803716,0.465475,17.369676,64.591474
cuda,CamemBert,1,5.514488,35.597296,1.130378,52.851150,3.185186,0.943763,0.229993,2.616039,21.094101
cuda,DebertaForMaskedLM,4,8.327191,32.729649,2.089038,58.546571,3.960730,1.787103,0.310024,19.535691,47.683429
cuda,DebertaForQuestionAnswering,4,8.477922,25.189737,2.209083,41.169190,3.949976,1.790608,0.310453,18.525491,36.958000
cuda,DistilBertForMaskedLM,16,1.891533,18.552475,0.962791,35.381955,1.443928,0.582736,0.106355,10.096987,27.939766
cuda,DistilBertForQuestionAnswering,32,1.850125,22.218552,0.947118,42.200894,1.418152,0.584520,0.105732,13.816802,34.796566
cuda,DistillGPT2,1,1.611256,29.265120,0.550322,48.049970,1.473863,0.513049,0.085506,17.700423,37.081607
cuda,ElectraForCausalLM,1,5.492736,34.938524,1.151119,56.619313,3.179746,0.958009,0.228738,2.721053,25.648689
cuda,GPT2ForSequenceClassification,4,4.033509,48.022411,1.267230,63.388689,3.133977,1.093400,0.195416,4.656948,21.377412
cuda,GoogleFnet,1,2.249273,13.073293,0.678639,28.961413,1.468665,0.647110,0.112444,6.643917,23.280629
cuda,LayoutLMForSequenceClassification,16,5.827826,37.362698,1.350749,61.373759,4.209110,1.349438,0.255507,27.026842,52.487898
cuda,M2M100ForConditionalGeneration,2,27.639509,82.735143,3.070349,159.875158,6.784744,2.793894,0.685245,42.109567,122.555304
cuda,MBartForCausalLM,16,10.392969,34.133833,1.293792,64.438406,2.797668,1.097237,0.229883,7.103780,38.794453
cuda,MBartForConditionalGeneration,8,27.981184,66.168682,2.846299,122.032625,6.937985,3.229720,0.857825,12.400719,71.349946
cuda,MT5ForConditionalGeneration,2,7.407565,68.279564,2.100865,118.444733,4.576164,1.614908,0.402303,41.054337,93.497614
cuda,MegatronBertForCausalLM,2,17.676049,77.443932,3.071297,96.629865,7.367236,2.225599,0.649834,5.923568,28.376800
cuda,MegatronBertForQuestionAnswering,8,17.190798,78.500308,2.819727,96.358487,7.129681,2.022878,0.598744,12.411204,33.284173
cuda,MobileBertForMaskedLM,16,141.178765,40.198417,3.277168,76.767724,8.121315,3.316671,1.764262,17.247010,57.428053
cuda,MobileBertForQuestionAnswering,32,141.031363,36.368422,3.251398,69.650214,8.077137,3.306336,1.746737,10.213398,47.083916
cuda,OPTForCausalLM,4,5.027319,28.691358,1.326922,58.224635,2.771485,1.152080,0.236482,18.477777,49.424330
cuda,PLBartForCausalLM,16,3.380199,24.486620,0.763296,50.322782,1.437787,0.599921,0.101618,8.803839,35.454402
cuda,PLBartForConditionalGeneration,8,7.698595,48.065207,1.718995,99.033077,3.943803,1.480341,0.336416,26.796790,79.612165
cuda,PegasusForCausalLM,8,10.370878,31.358916,1.189023,58.550951,2.628819,1.003688,0.208778,12.404858,40.881856
cuda,PegasusForConditionalGeneration,4,27.452362,48.518180,2.940740,95.257562,6.189969,2.743300,0.670445,19.849225,69.775074
cuda,RobertaForCausalLM,4,5.449231,41.762629,1.459035,60.357435,3.579985,1.140189,0.250137,18.686564,38.837792
cuda,RobertaForQuestionAnswering,64,5.404402,37.490499,1.302130,52.564188,3.477932,1.104591,0.246926,0.471316,16.942388
cuda,Speech2Text2ForCausalLM,64,3.205691,25.203675,0.634136,48.232963,1.324234,0.550106,0.097800,7.803275,31.516969
cuda,T5ForConditionalGeneration,4,4.503624,92.120303,1.714699,152.858238,2.997172,1.212644,0.261768,16.713335,79.285856
cuda,T5Small,1,4.495921,81.163665,1.404251,110.358748,2.443540,0.956751,0.237630,16.779178,47.495820
cuda,TrOCRForCausalLM,8,10.336479,29.736882,1.241790,56.186560,2.700537,0.993449,0.218895,0.434006,28.216058
cuda,XGLMForCausalLM,1,15.790064,60.150280,1.953651,108.985725,6.456369,1.839289,0.561882,24.433523,75.422530
cuda,XLNetLMHeadModel,4,18.563444,160.094743,3.370560,184.513415,10.111603,2.855771,0.768756,28.068420
cuda,YituTechConvBert,1,9.475589,43.197387,2.289998,68.871316,4.126128,1.420587,0.375658,36.360688,64.467544
