dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9997,1.0040,1.0000
cuda,AlbertForQuestionAnswering,2,0.9997,1.0037,1.0000
cuda,AllenaiLongformerBase,1,0.9842,1.2393,0.9998
cuda,BartForCausalLM,2,0.9999,0.9861,1.0000
cuda,BartForConditionalGeneration,1,1.0141,2.4394,1.0000
cuda,BertForMaskedLM,64,0.9999,1.1054,1.0000
cuda,BertForQuestionAnswering,64,0.9998,1.1353,1.0000
cuda,BigBird,1,0.9967,6.2353,1.0016
cuda,BlenderbotSmallForCausalLM,64,0.9991,0.6807,1.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.0113,1.5605,1.0000
cuda,CamemBert,1,1.0475,1.2547,1.0038
cuda,DebertaForMaskedLM,4,0.9303,4.0651,1.0000
cuda,DebertaForQuestionAnswering,4,0.9225,4.0380,1.0000
cuda,DistilBertForMaskedLM,16,1.0314,0.5338,1.0000
cuda,DistilBertForQuestionAnswering,32,1.0227,0.5499,1.0000
cuda,DistillGPT2,1,1.0315,0.6900,1.0003
cuda,ElectraForCausalLM,1,1.0473,1.2359,1.0000
cuda,ElectraForQuestionAnswering,64,0.9999,1.1332,1.0000
cuda,GPT2ForSequenceClassification,4,0.9995,1.1632,1.0000
cuda,GoogleFnet,1,1.0008,0.8195,0.9996
cuda,LayoutLMForMaskedLM,16,0.9994,1.2310,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9999,1.2412,1.0000
cuda,M2M100ForConditionalGeneration,2,1.0405,2.3413,1.0064
cuda,MBartForCausalLM,16,1.0078,0.9478,1.0000
cuda,MBartForConditionalGeneration,8,1.0184,2.3989,1.0000
cuda,MT5ForConditionalGeneration,2,1.0244,2.8276,1.0000
cuda,MegatronBertForCausalLM,2,1.0452,2.7308,1.0000
cuda,MegatronBertForQuestionAnswering,8,1.0499,2.6280,1.0000
cuda,MobileBertForMaskedLM,16,1.0230,6.2309,1.0000
cuda,MobileBertForQuestionAnswering,32,1.0256,6.2771,1.0000
cuda,OPTForCausalLM,4,1.0181,1.0467,1.0019
cuda,PLBartForCausalLM,16,1.0090,0.5696,1.0000
cuda,PLBartForConditionalGeneration,8,1.0148,1.2946,0.9993
cuda,PegasusForCausalLM,8,1.0120,1.0014,1.0000
cuda,PegasusForConditionalGeneration,4,1.0149,2.2939,0.9997
cuda,RobertaForCausalLM,4,1.0494,1.2330,1.0009
cuda,RobertaForQuestionAnswering,64,1.0000,1.1470,1.0000
cuda,Speech2Text2ForCausalLM,64,1.0051,0.6294,0.9590
cuda,T5ForConditionalGeneration,4,0.9983,1.7854,1.0000
cuda,T5Small,1,1.0343,1.8866,1.0000
cuda,TrOCRForCausalLM,8,1.0172,0.9396,1.0000
cuda,XGLMForCausalLM,1,1.0176,1.9343,0.9973
cuda,XLNetLMHeadModel,4,0.9995,2.8328,1.0000
cuda,YituTechConvBert,1,1.0314,1.7155,1.0022
