dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,11.909278,10.347128,4.453453,1.660969,8.904726,3.128733,1.177739,0.146089,1.047235,1.064823,7.242948
cuda,BartForCausalLM,4,16.763970,13.819197,7.183131,1.998241,10.388836,3.701354,1.604475,0.276970,1.379879,1.504653,6.690758
cuda,BartForConditionalGeneration,2,42.523468,34.724077,17.764175,6.093205,22.436321,9.696426,4.018351,1.045713,0.847126,1.261645,11.890770
cuda,BertForMaskedLM,16,16.892785,13.704712,6.728272,2.288414,9.585554,3.892679,1.659193,0.289512,1.953950,2.057512,7.210502
cuda,BertForQuestionAnswering,16,17.122114,13.878019,6.798060,2.314631,9.669174,3.928821,1.683672,0.287362,1.560643,1.654184,6.857707
cuda,BlenderbotSmallForCausalLM,64,10.943738,8.955331,4.414285,1.332987,6.662853,2.465850,1.110134,0.172932,2.433211,6.087034,2.109440
cuda,BlenderbotSmallForConditionalGeneration,64,27.546159,22.385133,10.979486,3.289716,14.881820,6.677365,2.696991,0.584891,2.048601,1.842481,9.422610
cuda,CamemBert,16,17.008981,13.755210,6.692382,2.324348,9.423726,3.898077,1.681832,0.289523,0.841559,0.957800,6.011338
cuda,DebertaForMaskedLM,4,30.564900,23.843752,14.998834,2.654529,18.868832,4.782799,2.312254,0.370595,15.596841,2.345296,22.387120
cuda,DebertaForQuestionAnswering,8,29.979861,23.368149,14.551501,2.605471,18.429253,4.767769,2.296240,0.357695,16.273694,2.734550,23.021378
cuda,DebertaV2ForMaskedLM,1,44.205331,32.306850,18.032782,3.899544,21.048258,5.520897,2.966182,0.628225,33.073213,1.764286,40.419964
cuda,DistilBertForMaskedLM,128,10.152853,8.739597,4.953667,1.094878,6.876798,1.934018,0.898367,0.130682,1.525428,3.742371,4.602143
cuda,DistilBertForQuestionAnswering,256,10.506336,9.091101,5.252296,1.080873,7.333978,1.961351,0.907987,0.127205,0.941898,2.917715,4.162976
cuda,DistillGPT2,16,11.113966,9.722152,6.168146,1.111018,8.124644,1.960399,0.885028,0.115283,1.604082,2.898606,4.725382
cuda,ElectraForCausalLM,32,19.053994,15.631172,8.435681,2.339663,14.745871,4.343502,1.781646,0.293608,3.878530,3.700428,12.651503
cuda,ElectraForQuestionAnswering,64,17.036858,13.837393,6.782367,2.325970,11.781324,3.923357,1.668502,0.291989,2.385155,2.329183,9.822699
cuda,GPT2ForSequenceClassification,4,17.615488,14.901863,8.335789,2.180761,10.849114,3.980222,1.581362,0.251160,1.329161,2.434257,6.123524
cuda,GoogleFnet,16,12.168697,10.416247,6.980778,1.209538,10.803574,1.920661,0.859604,0.127573,3.885264,1.783331,8.997092
cuda,LayoutLMForMaskedLM,16,18.668864,15.146426,7.959992,2.376243,10.943206,3.976735,1.708827,0.296341,2.035599,2.528278,7.509795
cuda,LayoutLMForSequenceClassification,16,18.758278,15.247814,8.120719,2.402416,12.747362,4.807349,1.961805,0.290809,6.538456,7.062499,13.681435
cuda,M2M100ForConditionalGeneration,16,40.551390,32.938993,16.334783,5.267319,22.601870,9.020485,4.099316,0.790597,3.816324,8.686466,15.879681
cuda,MBartForCausalLM,4,18.496660,15.484020,8.697423,2.076748,11.891404,3.826372,1.654670,0.279860,1.380482,1.337664,6.758478
cuda,MBartForConditionalGeneration,2,41.939810,34.115000,16.892348,6.204865,21.669822,9.873198,4.112047,1.069486,0.893303,0.535125,12.154951
cuda,MT5ForConditionalGeneration,16,28.732422,23.785043,11.213633,3.704666,15.770318,6.734322,2.564547,0.543989,3.804555,22.196300,12.256027
cuda,MegatronBertForCausalLM,4,32.915225,26.388746,12.390729,4.422689,16.931500,8.376513,3.282372,0.728510,1.102985,1.818844,10.546839
cuda,MegatronBertForQuestionAnswering,8,33.343614,26.703160,12.607273,4.462052,17.198136,8.453785,3.285913,0.762088,1.647782,1.534858,11.211649
cuda,MobileBertForMaskedLM,64,36.906332,29.735886,8.445556,5.591753,21.440648,10.341866,4.784488,2.570153,3.092386,3.644788,22.019152
cuda,MobileBertForQuestionAnswering,128,36.941672,29.811344,8.566706,5.635284,21.532882,10.289617,4.767220,2.538659,2.728306,2.350787,21.662910
cuda,OPTForCausalLM,2,16.888897,14.087238,7.463266,2.019831,10.534924,4.264443,1.727758,0.278962,1.483996,1.804859,6.678983
cuda,PLBartForCausalLM,8,10.342001,8.824183,5.199293,1.068311,7.417462,1.848439,0.881418,0.127846,1.072801,1.198972,4.416336
cuda,PLBartForConditionalGeneration,4,22.042911,18.350109,9.025925,2.789045,13.221604,5.305317,2.219227,0.426788,1.634373,1.736270,8.764214
cuda,PegasusForCausalLM,32,17.208664,14.161899,7.619241,2.004492,11.223356,3.726517,1.655801,0.278398,1.797959,1.556331,7.515723
cuda,PegasusForConditionalGeneration,32,31.940956,28.261463,12.141335,4.127337,18.499207,8.166650,3.478655,0.722202,2.004179,0.647638,12.721016
cuda,RobertaForCausalLM,16,17.338735,14.033360,6.921024,2.333583,9.494064,3.989449,1.699946,0.291471,0.851301,1.321959,5.872683
cuda,RobertaForQuestionAnswering,16,17.079009,13.859197,6.769495,2.300725,9.210818,3.887817,1.660399,0.287333,0.564030,0.616406,5.419122
cuda,Speech2Text2ForCausalLM,256,10.498798,8.935146,5.679372,0.936095,8.414773,1.701343,0.837853,0.125912,1.294565,1.084298,5.021950
cuda,T5ForConditionalGeneration,4,20.804143,17.284644,8.612128,2.286647,12.105789,4.823775,1.858497,0.338465,2.393671,7.191497,8.303983
cuda,T5Small,4,20.758491,17.270090,8.595836,2.262112,12.095753,4.810999,1.861481,0.339350,2.399400,7.233357,8.290237
cuda,XGLMForCausalLM,8,35.181598,29.269571,15.103118,4.745110,21.016261,9.192994,3.610212,0.815118,3.994233,22.064558,14.880226
cuda,XLNetLMHeadModel,8,48.662571,40.897656,19.808873,6.928924,25.081350,14.268072,3.890381,0.923298,10.281815,12.525906
cuda,YituTechConvBert,16,25.522772,20.780323,10.080894,3.893485,15.489614,5.944033,2.452946,0.494565,5.976241,8.908541,15.450480
