dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,11.866067,10.297711,4.453939,1.719817,8.776092,3.214998,1.216630,0.151681,1.472909,6.348734
cuda,AlbertForQuestionAnswering,4,12.144937,10.553317,4.580086,1.684847,9.175400,3.146188,1.198920,0.147069,1.113470,6.587163
cuda,AllenaiLongformerBase,4,62.301307,53.479741,32.518247,6.254609,40.711781,17.648014,5.943673,0.443126,3.099874,14.781972
cuda,BartForCausalLM,4,17.214322,14.187906,7.403957,2.289758,10.329798,3.735263,1.602298,0.276624,1.458686,5.315656
cuda,BartForConditionalGeneration,2,42.471862,34.719668,17.719712,6.687770,22.352569,9.836515,4.011559,1.050011,1.231929,11.580786
cuda,BertForMaskedLM,16,17.134412,13.655212,6.670663,2.521607,9.296208,3.627997,1.658526,0.286639,2.101012,5.256412
cuda,BertForQuestionAnswering,16,17.051041,13.862300,6.830816,2.510062,9.390319,3.605128,1.650047,0.285122,1.636412,5.176271
cuda,BlenderbotForCausalLM,4,32.455552,25.646561,12.632152,4.401934,17.192601,6.937146,3.131325,0.678142,4.276815,9.166588
cuda,BlenderbotSmallForCausalLM,64,10.950197,8.983483,4.476891,1.329248,6.992368,2.650894,1.107596,0.176439,3.912489,2.092563
cuda,BlenderbotSmallForConditionalGeneration,64,28.285477,22.721764,11.193693,3.615216,14.834317,6.471219,2.708047,0.572754,1.870419,7.429025
cuda,CamemBert,16,17.278049,13.759533,6.695506,2.540871,9.191097,3.649479,1.663790,0.288169,0.975390,5.144995
cuda,DebertaForMaskedLM,4,31.261688,24.524196,15.592249,2.763526,19.733430,5.231054,2.548430,0.360582,2.372894,7.128219
cuda,DebertaForQuestionAnswering,8,30.037174,23.355749,14.587365,2.518313,18.840302,5.354671,2.277634,0.354007,2.733690,6.994430
cuda,DebertaV2ForMaskedLM,1,44.039281,31.997421,17.169288,3.589037,20.655987,5.961818,2.889955,0.621977,1.697783,7.443577
cuda,DebertaV2ForQuestionAnswering,2,44.358504,32.496381,17.394212,4.210316,21.444831,7.239108,3.531492,0.629794,0.483541,8.630644
cuda,DistilBertForMaskedLM,128,10.039951,8.664758,4.940933,1.309002,6.879287,1.910323,0.881557,0.129732,3.739332,3.304169
cuda,DistilBertForQuestionAnswering,256,10.691058,9.265098,5.476960,1.073991,7.558161,2.166398,0.914146,0.126456,2.927877,3.210915
cuda,DistillGPT2,16,11.038100,9.638077,6.102887,1.105746,8.022693,1.936991,0.871266,0.112391,2.899637,3.307573
cuda,ElectraForCausalLM,32,18.943324,15.390992,8.282804,2.515586,14.012181,3.768867,1.696131,0.292592,3.896004,8.358168
cuda,ElectraForQuestionAnswering,64,17.559724,14.018438,6.967553,2.574210,11.862603,3.722801,1.686849,0.290362,2.328505,7.580444
cuda,GPT2ForSequenceClassification,4,17.937769,15.241755,8.627767,2.186573,11.145962,3.943041,1.921554,0.252220,2.392975,4.797604
cuda,GoogleFnet,16,12.107476,10.428322,7.067476,1.185336,11.144493,2.247201,0.855125,0.125387,1.795091,5.333303
