dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,12.144116,10.570429,4.603096,1.707587,9.043227,3.392122,1.156973,0.148944,1.050844,1.066912,7.288181
cuda,BartForCausalLM,4,16.891832,13.641358,7.014748,2.039351,10.175393,3.720156,1.590235,0.279391,1.382143,1.527566,6.689389
cuda,BartForConditionalGeneration,2,42.372731,34.542856,17.463036,6.075565,22.038555,9.582029,3.917125,1.052221,0.838569,1.287710,11.764199
cuda,BertForMaskedLM,16,16.762135,13.522291,6.452564,2.291500,9.126475,3.808654,1.619789,0.292057,2.028298,2.100013,7.106054
cuda,BertForQuestionAnswering,16,16.744110,13.548482,6.549967,2.283274,9.247083,3.787606,1.624295,0.291481,1.552526,1.655332,6.645019
cuda,BlenderbotSmallForCausalLM,64,10.977069,8.978872,4.434359,1.501894,6.482152,2.257351,1.079824,0.178122,2.373842,5.996325,2.062229
cuda,BlenderbotSmallForConditionalGeneration,64,27.800998,22.578558,11.019409,3.354350,14.853403,6.677388,2.672077,0.586244,2.045840,1.839804,9.419628
cuda,CamemBert,16,16.861125,13.628438,6.548188,2.284350,9.209426,3.818385,1.654243,0.294629,0.805944,0.966629,5.864408
cuda,DebertaForMaskedLM,4,29.550174,22.916963,14.134339,2.679062,17.741196,4.704163,2.261877,0.363770,14.977070,2.383260,21.521820
cuda,DebertaForQuestionAnswering,8,29.447211,22.862547,14.148599,2.672230,17.840448,4.715538,2.259761,0.363803,16.147870,2.755614,22.772927
cuda,DebertaV2ForMaskedLM,1,43.663144,31.710180,17.422006,3.917527,20.237807,5.700239,2.907276,0.631289,33.706009,1.732509,40.875132
cuda,DistilBertForMaskedLM,128,10.185411,8.781863,5.031917,1.091069,6.900219,2.086366,0.878501,0.131993,1.534044,3.755156,4.551998
cuda,DistilBertForQuestionAnswering,256,10.352479,8.937087,5.089377,1.089943,7.055849,2.125762,0.882252,0.127147,0.897630,2.924702,4.011496
cuda,DistillGPT2,16,11.132249,9.739588,6.217123,1.114339,8.051340,1.906702,1.058071,0.113977,1.571470,2.889038,4.570342
cuda,ElectraForCausalLM,32,18.394168,15.110885,7.986745,2.289675,13.822405,3.974962,1.676655,0.290196,3.634813,3.838244,11.877186
cuda,ElectraForQuestionAnswering,64,17.142634,13.881111,6.709460,2.305928,11.702764,3.870812,1.638355,0.295174,2.341579,2.334738,9.754515
cuda,GPT2ForSequenceClassification,4,17.731426,14.860439,8.392343,2.215476,10.838659,3.875711,1.554786,0.257565,1.329364,2.439170,6.092905
cuda,GoogleFnet,16,11.957418,10.217704,6.809950,1.365690,10.301939,1.908026,0.842408,0.129155,3.864484,1.779440,8.800358
cuda,LayoutLMForMaskedLM,16,18.719335,15.177970,7.932283,2.186170,10.743834,3.931560,1.666461,0.295263,1.983015,2.511994,7.283464
cuda,LayoutLMForSequenceClassification,16,18.952591,15.421714,8.189415,2.209421,12.823563,4.784147,1.936412,0.293685,6.985142,7.489717,14.139499
cuda,M2M100ForConditionalGeneration,16,39.878034,32.221170,15.585113,5.092376,21.670878,8.811778,3.968252,0.787350,3.830091,8.685487,15.544821
cuda,MBartForCausalLM,4,18.366511,15.358448,8.595888,2.069417,11.646469,3.725201,1.602495,0.277637,1.371802,1.321004,6.597992
cuda,MBartForConditionalGeneration,2,41.705222,33.820175,16.544919,6.198129,21.082381,9.662019,3.989371,1.062032,0.813438,0.504099,11.828611
cuda,MT5ForConditionalGeneration,16,28.438748,23.454373,10.880204,3.714091,15.291470,6.599401,2.508101,0.537504,4.049506,22.546344,12.364244
cuda,MegatronBertForCausalLM,4,32.808196,26.248720,12.289487,4.499213,16.628363,8.291840,3.240490,0.742097,1.148482,1.816092,10.481070
cuda,MegatronBertForQuestionAnswering,8,32.788691,26.217199,12.201188,4.441289,16.705327,8.295284,3.203806,0.750679,1.633297,1.580643,11.060623
cuda,MobileBertForMaskedLM,64,37.071965,29.803920,8.361104,5.557993,21.067236,10.144123,4.709640,2.513486,3.047963,3.633127,21.647542
cuda,MobileBertForQuestionAnswering,128,36.865103,29.639872,8.271708,5.576974,20.997739,10.130512,4.667316,2.522164,2.771580,2.494634,21.411390
cuda,OPTForCausalLM,2,16.766212,13.969207,7.312629,2.018007,10.251903,3.924817,1.937823,0.279228,1.501763,1.820351,6.563201
cuda,PLBartForCausalLM,8,10.541824,8.981491,5.261545,1.090961,7.399565,1.843769,1.061036,0.128364,1.078634,1.191689,4.364650
cuda,PLBartForConditionalGeneration,4,22.035552,18.129107,8.885113,2.814245,12.898832,5.251503,2.174804,0.423218,1.630428,1.688533,8.605300
cuda,PegasusForCausalLM,32,17.151872,14.071493,7.486773,2.004462,10.993535,3.687675,1.611657,0.277152,1.696118,1.568639,7.316641
cuda,PegasusForConditionalGeneration,32,30.659371,27.108912,11.540725,3.951601,17.874907,7.942404,3.384397,0.726763,1.957143,0.649867,12.467962
cuda,RobertaForCausalLM,16,17.022810,13.741539,6.626624,2.326782,9.078146,3.883738,1.652506,0.293028,0.860817,1.325344,5.752115
cuda,RobertaForQuestionAnswering,16,17.041385,13.792099,6.692021,2.322713,9.078264,3.813090,1.636148,0.294278,0.554413,0.613043,5.375535
cuda,Speech2Text2ForCausalLM,256,10.485294,8.912416,5.631882,0.940274,8.267153,1.677668,0.982033,0.126396,1.295909,1.087847,4.926932
cuda,T5ForConditionalGeneration,4,20.759047,17.233498,8.423230,2.296956,11.777104,4.722147,1.815770,0.339134,2.398747,6.930258,8.180412
cuda,T5Small,4,20.659811,17.138661,8.354042,2.278611,11.672400,4.692694,1.820524,0.340581,2.525504,7.066262,8.253374
cuda,XGLMForCausalLM,8,35.103437,29.135114,14.768227,4.793961,20.499611,9.087025,3.391535,0.817793,4.096438,21.708867,14.856428
cuda,XLNetLMHeadModel,8,48.222795,41.020658,19.792395,7.887694,24.094242,13.471473,3.866627,0.941225,10.250777,12.879607
cuda,YituTechConvBert,16,25.298535,20.591975,9.817216,3.933974,15.065525,6.153185,2.431013,0.494431,6.180464,9.230392,15.534731
