dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.163956
cuda,AlbertForQuestionAnswering,2,1.167078
cuda,AllenaiLongformerBase,1,3.972111
cuda,BartForCausalLM,2,1.096665
cuda,BartForConditionalGeneration,1,2.695298
cuda,BertForMaskedLM,64,1.335296
cuda,BertForQuestionAnswering,64,1.336043
cuda,BigBird,1,6.549205
cuda,BlenderbotSmallForCausalLM,64,0.804165
cuda,BlenderbotSmallForConditionalGeneration,32,1.796242
cuda,CamemBert,1,1.348357
cuda,DebertaForMaskedLM,4,2.847420
cuda,DebertaForQuestionAnswering,4,2.870390
cuda,DistilBertForMaskedLM,16,0.624689
cuda,DistilBertForQuestionAnswering,32,0.628689
cuda,DistillGPT2,1,0.754402
cuda,ElectraForCausalLM,1,1.338716
cuda,ElectraForQuestionAnswering,64,1.328761
cuda,GPT2ForSequenceClassification,4,1.375671
cuda,LayoutLMForMaskedLM,16,1.438584
cuda,LayoutLMForSequenceClassification,16,1.434748
cuda,M2M100ForConditionalGeneration,2,2.646541
cuda,MBartForCausalLM,16,1.134436
cuda,MBartForConditionalGeneration,8,2.663788
cuda,MT5ForConditionalGeneration,2,2.987204
cuda,MegatronBertForCausalLM,2,2.623664
cuda,MegatronBertForQuestionAnswering,8,2.664447
cuda,MobileBertForMaskedLM,16,6.655250
cuda,MobileBertForQuestionAnswering,32,6.659382
cuda,OPTForCausalLM,4,1.143703
cuda,PLBartForCausalLM,16,0.657992
cuda,PLBartForConditionalGeneration,8,1.413862
cuda,PegasusForCausalLM,8,1.176297
cuda,PegasusForConditionalGeneration,4,2.530993
cuda,RobertaForCausalLM,4,1.328503
cuda,RobertaForQuestionAnswering,64,1.334221
cuda,Speech2Text2ForCausalLM,64,0.696745
cuda,T5ForConditionalGeneration,4,1.984726
cuda,T5Small,1,2.035568
cuda,TrOCRForCausalLM,8,1.113493
cuda,XGLMForCausalLM,1,2.130302
cuda,XLNetLMHeadModel,4,3.297419
cuda,YituTechConvBert,1,1.881213
