dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0001,1.6789,19.6382
cuda,AlbertForQuestionAnswering,2,1.0000,1.6755,19.0978
cuda,AllenaiLongformerBase,1,1.0311,4.4019,10.3427
cuda,BartForCausalLM,2,0.9995,1.4068,19.8393
cuda,BartForConditionalGeneration,1,1.0148,3.2279,30.3063
cuda,BertForMaskedLM,64,0.9991,1.6966,16.9870
cuda,BertForQuestionAnswering,64,0.9990,1.6226,10.4590
cuda,BigBird,1,0.9911,7.4844,10.5391
cuda,BlenderbotSmallForCausalLM,64,1.0028,1.1359,16.9924
cuda,BlenderbotSmallForConditionalGeneration,32,1.0122,2.2855,15.2741
cuda,CamemBert,1,1.0445,1.5618,7.4231
cuda,DebertaForMaskedLM,4,0.9654,3.2341,11.9023
cuda,DebertaForQuestionAnswering,4,0.9646,3.2480,9.1965
cuda,DistilBertForMaskedLM,16,1.0311,0.7449,6.1062
cuda,DistilBertForQuestionAnswering,32,1.0294,0.7512,4.9374
cuda,DistillGPT2,1,1.0377,0.8653,6.0303
cuda,ElectraForCausalLM,1,1.0369,1.6044,1.3342
cuda,ElectraForQuestionAnswering,64,0.9995,1.8085,10.1032
cuda,GPT2ForSequenceClassification,4,0.9998,1.7678,16.0480
cuda,LayoutLMForMaskedLM,16,0.9994,1.9210,19.8870
cuda,LayoutLMForSequenceClassification,16,0.9997,1.8375,13.6313
cuda,M2M100ForConditionalGeneration,2,1.0070,3.2546,31.7861
cuda,MBartForCausalLM,16,1.0083,1.4391,17.7340
cuda,MBartForConditionalGeneration,8,1.0138,3.2032,27.2636
cuda,MT5ForConditionalGeneration,2,1.0199,3.4625,21.0459
cuda,MegatronBertForCausalLM,2,1.0402,3.0497,21.4824
cuda,MegatronBertForQuestionAnswering,8,1.0332,3.2574,21.2944
cuda,MobileBertForMaskedLM,16,1.0130,7.8001,4.7211
cuda,MobileBertForQuestionAnswering,32,1.0178,7.6665,3.2588
cuda,OPTForCausalLM,4,1.0126,1.3969,8.7240
cuda,PLBartForCausalLM,16,1.0153,0.7967,8.5931
cuda,PLBartForConditionalGeneration,8,1.0144,1.6835,11.0324
cuda,PegasusForCausalLM,8,1.0066,1.4674,15.6351
cuda,PegasusForConditionalGeneration,4,1.0091,3.1317,26.5574
cuda,RobertaForCausalLM,4,1.0382,1.5826,7.3331
cuda,RobertaForQuestionAnswering,64,1.0010,1.6219,10.4528
cuda,Speech2Text2ForCausalLM,64,1.0125,0.8362,3.7998
cuda,T5ForConditionalGeneration,4,0.9977,2.4695,12.7539
cuda,T5Small,1,1.0189,2.3675,5.8129
cuda,TrOCRForCausalLM,8,1.0121,1.3980,15.2370
cuda,XGLMForCausalLM,1,1.0158,2.5467,38.6175
cuda,XLNetLMHeadModel,4,0.9994,3.9755,28.7072
cuda,YituTechConvBert,1,1.0259,2.1975,7.2657
