dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.909882,14.572294,6.938059,1.892244,13.078151,3.577963,1.301175,0.162692,1.434330,8.120947
cuda,AlbertForQuestionAnswering,4,19.339094,14.768126,7.072377,1.858013,13.284040,3.560091,1.292054,0.155411,1.085498,8.158567
cuda,BartForCausalLM,4,23.638407,17.505298,9.268481,2.140404,14.424468,3.935483,2.057154,0.347504,2.331680,7.606723
cuda,BartForConditionalGeneration,2,53.512447,42.445791,19.747030,6.474687,26.639956,10.906621,4.699539,1.431425,1.279728,13.663114
cuda,BertForMaskedLM,16,24.467254,18.450663,9.085034,2.298334,14.002807,4.470229,1.934016,0.352614,2.186345,7.332697
cuda,BertForQuestionAnswering,16,25.397178,19.016820,9.622555,2.263839,14.674461,4.449236,1.917886,0.342486,1.790958,7.432443
cuda,BlenderbotForCausalLM,4,39.397514,29.087375,12.078720,4.651351,20.623398,8.478008,3.751276,1.014914,13.742880,3.848001
cuda,BlenderbotSmallForCausalLM,64,16.885490,11.391320,5.249177,1.687469,9.807149,2.531628,1.282037,0.204106,6.322047,2.300129
cuda,BlenderbotSmallForConditionalGeneration,64,38.362685,28.985843,14.094748,3.953803,19.883380,7.245875,3.219931,0.744231,1.876191,9.937600
cuda,CamemBert,16,25.694217,19.055755,9.909666,2.269871,15.052920,4.861061,1.915971,0.345965,1.114218,7.533612
cuda,DebertaForMaskedLM,4,29.869458,21.872370,13.201041,2.129315,21.773523,4.745964,2.127760,0.321074,2.216566,10.884146
cuda,DebertaForQuestionAnswering,8,30.978546,22.563314,13.892608,2.097588,22.665332,4.305403,2.446586,0.315902,2.564829,11.061043
cuda,DebertaV2ForMaskedLM,1,47.433541,32.580260,17.021376,3.425758,25.325629,6.517242,3.492370,0.615920,1.830073,12.210569
cuda,DebertaV2ForQuestionAnswering,2,45.535872,30.916282,14.804108,4.412607,23.271125,7.341261,3.739144,0.634412,13.212005
cuda,DistilBertForMaskedLM,128,15.739482,11.639605,6.867584,1.187876,10.748793,2.581637,1.061635,0.150580,4.006642,5.131367
cuda,DistilBertForQuestionAnswering,256,15.590314,11.618549,6.957591,1.311654,10.856274,2.389600,1.037203,0.141182,3.003847,5.271632
cuda,DistillGPT2,16,14.974792,10.839479,6.688892,1.214649,10.584017,2.239644,1.183969,0.132912,1.877474,5.162677
cuda,ElectraForCausalLM,32,28.361702,21.966599,12.856059,2.517190,22.501858,4.386626,1.988999,0.350397,4.097858,12.286869
cuda,ElectraForQuestionAnswering,64,24.457208,18.161828,9.241168,2.492301,16.220383,4.224649,1.927676,0.354822,2.407980,9.589013
cuda,GPT2ForSequenceClassification,4,23.244802,17.072173,9.302959,2.399592,13.035203,4.088284,1.754402,0.302860,1.239643,6.434156
cuda,LayoutLMForMaskedLM,16,25.458794,19.274671,9.725088,2.301316,14.771259,4.509244,1.928393,0.352110,2.635076,7.467213
cuda,LayoutLMForSequenceClassification,16,26.326803,19.739804,10.679529,2.617430,16.809456,5.085128,2.226895,0.348291,6.697778,8.867355
cuda,M2M100ForConditionalGeneration,16,53.801138,42.164565,20.382816,6.076617,32.129561,10.798493,4.789805,1.022121,11.513730,18.110920
cuda,MBartForCausalLM,4,24.576028,18.412893,9.895622,2.297244,15.640570,4.723329,1.950814,0.372617,2.280114,8.159401
cuda,MBartForConditionalGeneration,2,52.653808,40.835484,18.857614,6.408379,26.725709,12.040553,4.893329,1.591957,0.679000,14.995220
cuda,MT5ForConditionalGeneration,16,36.048969,28.322880,13.847070,4.331360,20.418566,7.168488,2.702263,0.553149,22.022638,11.421332
cuda,MegatronBertForCausalLM,4,42.938168,33.355977,15.582169,5.231210,23.524003,9.750399,4.458086,1.041930,1.863552,13.411142
cuda,MegatronBertForQuestionAnswering,8,43.042542,32.971353,15.282843,5.169142,22.996386,9.586373,3.831897,1.029766,1.731784,13.117468
cuda,MobileBertForMaskedLM,64,55.804404,44.729622,15.339008,5.889541,32.329818,13.933445,6.230142,4.278185,4.838909,23.713610
cuda,MobileBertForQuestionAnswering,128,55.084445,44.056792,14.795422,5.332576,32.444202,14.549575,6.239670,4.194401,2.653464,24.350953
cuda,OPTForCausalLM,2,23.060648,17.274915,9.271421,2.203728,14.715772,4.641247,2.015251,0.358903,2.945964,7.945755
cuda,PLBartForCausalLM,8,15.616527,11.242478,6.713731,1.135759,10.887549,2.175175,0.998971,0.143475,1.511510,5.367539
cuda,PLBartForConditionalGeneration,4,30.437224,23.375481,11.758857,3.647086,17.552911,5.764471,2.549947,0.514645,2.783522,9.591918
cuda,PegasusForCausalLM,32,24.261084,18.255186,9.961262,2.178976,16.597410,4.103742,1.921216,0.372837,2.446548,9.122798
cuda,PegasusForConditionalGeneration,32,42.503129,35.507655,15.300549,4.889484,26.280034,9.079298,5.073566,0.994368,0.657788,16.121376
cuda,RobertaForCausalLM,16,25.147708,18.540965,9.516577,2.531684,13.726791,4.320648,1.961164,0.353599,1.438480,6.861483
cuda,RobertaForQuestionAnswering,16,24.952348,18.404205,9.361386,2.515936,12.967925,4.218931,1.915522,0.346710,0.778034,6.239243
cuda,Speech2Text2ForCausalLM,256,18.066727,13.242558,9.101023,1.162318,14.203382,2.179302,0.985283,0.145419,1.336234,6.324294
cuda,T5ForConditionalGeneration,4,27.741863,21.218373,11.287020,2.853692,16.754735,4.907732,1.985498,0.346255,7.052736,8.736668
