dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9997,387.4281,5.5138,0.9255
cuda,AlbertForQuestionAnswering,4,1.0009,384.3422,5.5233,0.9425
cuda,AllenaiLongformerBase,4,0.6332,391.7829,21.8149,0.9345
cuda,BartForCausalLM,4,0.9662,127.6769,5.4668,0.9121
cuda,BartForConditionalGeneration,2,0.9875,152.6990,15.1157,0.8935
cuda,BertForMaskedLM,16,0.9702,138.4801,5.9103,0.9408
cuda,BertForQuestionAnswering,16,0.9885,111.9272,5.8491,0.9348
cuda,BlenderbotForCausalLM,4,0.9848,94.8836,10.4567,0.8057
cuda,BlenderbotSmallForCausalLM,64,0.9099,71.0548,3.6927,0.8401
cuda,BlenderbotSmallForConditionalGeneration,64,0.9411,127.6753,9.9464,0.8975
cuda,CamemBert,16,0.9621,141.1350,5.9111,0.9388
cuda,DebertaForMaskedLM,4,0.7776,83.4871,11.4110,0.9843
cuda,DebertaForQuestionAnswering,8,0.9721,84.1479,10.6919,1.0420
cuda,DebertaV2ForMaskedLM,1,0.7299,120.0666,16.8215,0.9651
cuda,DebertaV2ForQuestionAnswering,2,0.8157,129.5155,17.0039,0.9842
cuda,DistilBertForMaskedLM,128,0.9518,129.0695,2.8820,0.8847
cuda,DistilBertForQuestionAnswering,256,1.0002,145.7046,2.9021,0.9602
cuda,DistillGPT2,16,0.9510,126.6583,2.9504,0.8855
cuda,ElectraForCausalLM,32,0.9310,113.5318,5.9023,0.8817
cuda,ElectraForQuestionAnswering,64,0.9845,126.7271,5.8667,0.9524
cuda,GPT2ForSequenceClassification,4,0.9746,104.5450,5.8682,0.9092
cuda,GoogleFnet,16,0.9980,102.2365,3.1716,0.9224
cuda,LayoutLMForMaskedLM,16,0.9701,141.1275,6.3386,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9886,114.5830,6.2589,0.9348
cuda,M2M100ForConditionalGeneration,16,0.9803,119.3761,14.1066,0.9166
cuda,MBartForCausalLM,4,0.9656,128.0681,5.8261,0.9122
cuda,MBartForConditionalGeneration,2,0.9867,152.7807,14.9672,0.8931
cuda,MT5ForConditionalGeneration,16,0.9206,96.6037,11.8767,0.8793
cuda,MegatronBertForCausalLM,4,0.9834,103.7386,12.6970,0.9018
cuda,MegatronBertForQuestionAnswering,8,0.9924,173.6045,11.4470,0.9223
cuda,MobileBertForMaskedLM,64,0.8952,179.6516,25.3901,0.8281
cuda,MobileBertForQuestionAnswering,128,0.9527,149.9984,23.7501,0.9909
cuda,OPTForCausalLM,2,0.9319,181.5198,5.4472,0.9258
cuda,PLBartForCausalLM,8,0.9518,124.2656,2.8326,0.8896
cuda,PLBartForConditionalGeneration,4,0.9626,126.3033,7.4354,0.9344
cuda,PegasusForCausalLM,32,0.9535,89.6313,5.4330,0.8885
cuda,PegasusForConditionalGeneration,32,0.9794,179.7618,13.6147,0.9529
cuda,RobertaForCausalLM,16,0.9629,148.2634,5.8719,0.9405
cuda,RobertaForQuestionAnswering,16,0.9889,112.3946,6.0639,0.9348
cuda,Speech2Text2ForCausalLM,256,0.9261,68.9380,2.9655,0.8398
cuda,T5ForConditionalGeneration,4,0.8241,126.8278,9.0623,0.9597
cuda,T5Small,4,0.8234,126.3400,8.3686,0.9597
cuda,TrOCRForCausalLM,32,0.9567,175.5186,5.5610,0.8787
cuda,XGLMForCausalLM,8,0.9390,84.6071,11.3004,0.9137
cuda,XLNetLMHeadModel,8,0.9654,389.0011,20.4809,0.9323
cuda,YituTechConvBert,16,0.9686,160.3457,9.1076,0.9341
