dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.966388,3.371589,1.772566,7.504797,3.058071,1.023818,0.135709,5.982371,0.921746
cuda,AlbertForQuestionAnswering,4,1.864284,3.466824,1.737704,7.919161,3.096950,1.047485,0.133547,6.267579,0.543715
cuda,AllenaiLongformerBase,4,8.729186,68.509184,6.988976,74.670030,53.315227,4.540177,0.393117,0.655007,13.447552
cuda,BartForCausalLM,4,1.965441,5.554041,2.113462,8.249221,2.474657,1.124252,0.216321,1.427520,4.890319
cuda,BartForConditionalGeneration,2,5.022096,12.621574,4.424746,18.187175,7.594839,2.816980,0.800356,1.120500,10.618941
cuda,BertForMaskedLM,16,2.381896,5.451475,1.716063,8.191262,2.556473,1.496123,0.238174,4.808286,1.460697
cuda,BertForQuestionAnswering,16,2.546462,5.837724,1.733281,8.560053,2.610889,1.827406,0.239713,4.540321,1.026714
cuda,BlenderbotForCausalLM,4,3.692071,9.332438,3.791622,14.145051,5.451395,2.355150,0.587569,4.179358,8.759287
cuda,BlenderbotSmallForCausalLM,64,1.220824,3.196800,1.298545,5.603257,2.004496,0.841187,0.142646,3.759349,2.060248
cuda,BlenderbotSmallForConditionalGeneration,64,3.306005,7.457260,3.036385,11.505513,4.820299,2.027256,0.472325,1.911865,7.540960
cuda,CamemBert,16,2.330214,5.833236,1.736621,8.643284,3.131895,1.230719,0.241975,4.630056,0.377118
cuda,DebertaForMaskedLM,4,6.477747,15.484492,2.811713,18.742189,4.120064,1.848562,0.310523,0.841689,6.270023
cuda,DebertaForQuestionAnswering,8,6.654661,15.055262,2.364355,18.751151,4.397482,1.837535,0.298776,1.782285,6.255350
cuda,DebertaV2ForMaskedLM,1,10.939615,18.530986,2.799703,22.714335,4.350238,2.800785,0.528716,1.366907,7.527210
cuda,DebertaV2ForQuestionAnswering,2,10.644411,17.758300,3.195287,22.261139,5.770012,2.624881,0.526998,0.511228,8.009223
cuda,DistilBertForMaskedLM,128,0.925653,2.998393,0.912961,4.839832,1.402760,0.852961,0.107622,2.797979,1.190260
cuda,DistilBertForQuestionAnswering,256,0.948051,3.072842,0.921582,5.011916,1.614897,0.664750,0.103619,2.903416,0.594240
cuda,DistillGPT2,16,1.123688,4.439285,0.997167,6.264360,1.599057,0.663990,0.094522,2.680226,2.863749
cuda,ElectraForCausalLM,32,2.483856,7.965704,1.734730,11.751477,3.246261,1.298282,0.245824,2.608660,5.608694
cuda,ElectraForQuestionAnswering,64,2.504986,5.721442,1.756990,8.500627,3.168438,1.238584,0.243341,4.619450,1.334699
cuda,GPT2ForSequenceClassification,4,2.352048,4.627616,2.442339,6.554961,2.482674,1.175079,0.212562,4.451705,1.005822
cuda,GoogleFnet,16,1.285291,9.950970,1.247841,13.107492,1.552850,1.017822,0.105099,1.754409,4.462875
cuda,LayoutLMForMaskedLM,16,2.730244,5.778593,1.779480,8.577937,3.181667,1.252591,0.248326,4.663600,1.460909
cuda,LayoutLMForSequenceClassification,16,2.642693,5.793545,1.766654,10.157923,3.886392,1.465931,0.239373,6.215151,6.729995
cuda,M2M100ForConditionalGeneration,16,4.812338,11.847997,3.780058,19.505422,7.831757,3.031329,0.640899,8.636627,11.633558
cuda,MBartForCausalLM,4,2.045705,6.930588,2.167114,9.579053,2.543102,1.159634,0.220774,1.307665,4.898375
cuda,MBartForConditionalGeneration,2,5.001515,12.705701,4.948914,17.954040,7.460097,3.417262,0.809010,0.470575,10.404455
cuda,MT5ForConditionalGeneration,16,5.097200,8.286127,3.110542,13.645125,5.736255,1.870637,0.441460,20.429159,8.983493
cuda,MegatronBertForCausalLM,4,4.700135,7.529507,3.949430,11.333012,5.666127,2.385233,0.637938,8.308387,0.416023
cuda,MegatronBertForQuestionAnswering,8,4.815856,7.289383,3.805226,10.876809,5.392057,2.299148,0.622298,7.970692,0.582324
cuda,MobileBertForMaskedLM,64,10.947097,7.017020,4.627819,17.948709,9.416714,3.725613,1.953155,15.854109,1.698189
cuda,MobileBertForQuestionAnswering,128,11.475574,6.948483,5.544716,18.185747,8.813648,4.208810,2.312180,17.979816,1.049680
cuda,OPTForCausalLM,2,2.003339,5.662267,2.135643,8.347916,2.947666,1.296611,0.230934,1.691800,4.897335
cuda,PLBartForCausalLM,8,0.973830,4.368366,0.944932,6.675015,1.675618,0.681171,0.109220,1.133988,3.294362
cuda,PLBartForConditionalGeneration,4,2.685443,6.825647,2.622483,10.964112,4.172367,1.724121,0.352938,1.643493,7.189782
cuda,PegasusForCausalLM,32,1.938064,6.193940,2.284998,9.275295,2.605765,1.233869,0.234938,1.583472,5.447713
cuda,PegasusForConditionalGeneration,32,4.733098,10.576665,4.262664,16.253365,6.594225,3.018348,0.660361,0.674105,10.560374
cuda,RobertaForCausalLM,16,2.380790,5.927168,1.751199,8.647883,3.235920,1.261228,0.241294,0.759793,4.555105
cuda,RobertaForQuestionAnswering,16,2.377568,5.753820,1.725189,8.413428,3.177641,1.235146,0.240845,4.468686
cuda,Speech2Text2ForCausalLM,256,1.016540,4.829491,0.990647,7.523463,1.247465,0.597183,0.097799,1.108940,3.727353
cuda,T5ForConditionalGeneration,4,3.278816,6.857667,2.078208,12.762729,4.061363,1.397380,0.278249,5.843967,8.296134
cuda,T5Small,4,3.467628,7.042617,2.123255,12.967715,4.126060,1.659974,0.280032,5.807459,8.398024
cuda,TrOCRForCausalLM,32,1.974969,5.340583,2.119514,8.355467,2.590581,1.219435,0.234554,1.039397,5.214921
cuda,XGLMForCausalLM,8,3.944579,11.306742,4.239231,17.307058,7.300246,2.495850,0.665405,22.355358,10.413032
cuda,XLNetLMHeadModel,8,5.882485,70.894448,6.849693,74.916267,58.861700,2.767366,0.756921,7.949354,11.147826
cuda,YituTechConvBert,16,3.416573,8.359254,3.263206,13.463614,4.398679,1.841318,0.414907,8.566314,8.501139
