dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,12.587764,10.996423,5.098768,1.728758,9.503290,3.707995,1.196483,0.153480,1.496956,6.220804
cuda,AlbertForQuestionAnswering,4,12.103887,10.549330,4.669430,1.680639,9.145634,3.310544,1.169292,0.148841,1.085816,6.236375
cuda,AllenaiLongformerBase,4,62.577341,54.010153,33.175848,6.376380,40.875460,18.241089,5.896192,0.444547,3.132890,14.413709
cuda,BartForCausalLM,4,17.076020,13.919811,7.076275,2.040303,10.252316,3.660624,1.562883,0.275547,1.492594,5.317248
cuda,BartForConditionalGeneration,2,42.625859,34.880275,17.196579,6.060158,22.358868,9.679169,3.939219,1.061529,1.184492,11.483860
cuda,BertForMaskedLM,16,17.156612,13.903569,6.785833,2.317151,9.587241,3.606588,1.894682,0.295331,2.121853,5.449693
cuda,BertForQuestionAnswering,16,17.249884,13.746955,6.686623,2.540849,9.178224,3.560204,1.611589,0.289765,1.674830,5.139261
cuda,BlenderbotForCausalLM,4,32.520387,25.758088,12.855222,4.371698,17.309404,7.375291,3.055355,0.681374,4.198826,9.028651
cuda,BlenderbotSmallForCausalLM,64,11.414237,9.402073,4.733021,1.510785,7.077807,2.790736,1.077879,0.174278,3.927067,2.047216
cuda,BlenderbotSmallForConditionalGeneration,64,27.501617,22.369829,10.974115,3.590749,14.961267,6.709623,2.632894,0.576929,1.852984,7.753554
cuda,CamemBert,16,16.904286,13.704853,6.703519,2.304632,9.421758,3.859746,1.621898,0.291838,0.989791,5.351192
cuda,DebertaForMaskedLM,4,30.501565,23.825833,14.730132,2.627316,18.898824,5.157570,2.407000,0.362360,2.370811,7.020048
cuda,DebertaForQuestionAnswering,8,30.649060,24.209505,15.146232,2.590303,19.573327,5.618841,2.242162,0.356282,2.780951,7.242124
cuda,DebertaV2ForMaskedLM,1,45.127534,32.319505,17.855262,3.601333,21.242980,5.754491,3.353280,0.617166,1.634239,7.660440
