dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.174536,4.477908
cuda,AlbertForQuestionAnswering,4,6.149062,4.450616
cuda,AllenaiLongformerBase,4,25.580338,17.257077
cuda,BartForCausalLM,4,7.976618,4.795587
cuda,BartForConditionalGeneration,2,20.508955,12.719428
cuda,BertForMaskedLM,16,8.477458,5.136670
cuda,BertForQuestionAnswering,16,8.186664,4.981745
cuda,BlenderbotForCausalLM,4,15.776476,9.730426
cuda,BlenderbotSmallForCausalLM,64,5.344408,3.270671
cuda,BlenderbotSmallForConditionalGeneration,64,13.621290,8.489562
cuda,CamemBert,16,8.328432,5.058306
cuda,DebertaForMaskedLM,4,13.770680,7.546739
cuda,DebertaForQuestionAnswering,8,13.662957,7.323483
cuda,DebertaV2ForMaskedLM,1,23.023802,11.395303
cuda,DebertaV2ForQuestionAnswering,2,24.279831,12.192258
cuda,DistilBertForMaskedLM,128,4.188320,2.648225
cuda,DistilBertForQuestionAnswering,256,4.170764,2.660711
cuda,DistillGPT2,16,4.106080,2.598438
cuda,ElectraForCausalLM,32,8.394420,5.097678
cuda,ElectraForQuestionAnswering,64,8.409056,5.110552
cuda,GPT2ForSequenceClassification,4,7.573363,4.700959
cuda,GoogleFnet,16,4.313941,2.391478
cuda,LayoutLMForMaskedLM,16,8.672187,5.297526
cuda,LayoutLMForSequenceClassification,16,8.678875,5.299493
cuda,M2M100ForConditionalGeneration,16,20.174508,12.327583
cuda,MBartForCausalLM,4,7.980057,4.828190
cuda,MBartForConditionalGeneration,2,20.552273,12.746780
cuda,MT5ForConditionalGeneration,16,14.656673,9.769585
cuda,MegatronBertForCausalLM,4,16.655037,10.217057
cuda,MegatronBertForQuestionAnswering,8,16.576358,10.199451
cuda,MobileBertForMaskedLM,64,24.576349,17.279227
cuda,MobileBertForQuestionAnswering,128,24.153222,17.051123
cuda,OPTForCausalLM,2,7.898420,4.876987
cuda,PLBartForCausalLM,8,4.595341,2.831395
cuda,PLBartForConditionalGeneration,4,10.566365,6.814923
cuda,PegasusForCausalLM,32,7.951120,4.752822
cuda,PegasusForConditionalGeneration,32,14.291642,10.669009
cuda,RobertaForCausalLM,16,8.399538,5.098648
cuda,RobertaForQuestionAnswering,16,8.394470,5.099089
cuda,Speech2Text2ForCausalLM,256,4.377612,2.677548
cuda,T5ForConditionalGeneration,4,10.352860,6.765382
cuda,T5Small,4,10.580427,6.679587
cuda,TrOCRForCausalLM,32,8.018127,4.833121
cuda,XGLMForCausalLM,8,16.486352,10.585772
cuda,XLNetLMHeadModel,8,23.339422,16.026846
cuda,YituTechConvBert,16,12.784970,8.049866
