
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,4,1.2475,309.1525,18.5320,0.8589
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1151,111.3599,24.7415,0.7041
cuda,BartForConditionalGeneration,2,1.0838,139.5019,55.8717,0.7546
cuda,BertForMaskedLM,16,1.1368,119.4329,24.4554,0.7507
cuda,BertForQuestionAnswering,16,1.2239,91.6615,24.2039,0.7607
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9554,68.5759,16.9749,0.7140
cuda,BlenderbotSmallForConditionalGeneration,64,1.0314,117.9455,37.6326,0.6950
cuda,CamemBert,16,1.1293,121.1878,23.3173,0.7513
cuda,DebertaForMaskedLM,4,1.0394,59.4349,86.8778,0.3538
cuda,DebertaForQuestionAnswering,8,1.0344,79.9212,87.5778,0.2687
cuda,DebertaV2ForMaskedLM,1,0.9350,100.8430,137.2064,0.4400
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,128,0.9943,123.7948,17.0025,0.7225
cuda,DistilBertForQuestionAnswering,256,1.1155,130.6707,16.3427,0.6840
cuda,DistillGPT2,16,1.3775,87.7441,17.3602,0.9129
cuda,ElectraForCausalLM,32,1.3880,77.6489,32.5845,0.8651
cuda,ElectraForQuestionAnswering,64,1.3822,91.5282,27.3127,0.7468
cuda,GPT2ForSequenceClassification,4,1.6339,63.2661,25.6146,1.1050
cuda,GoogleFnet,16,1.4180,72.1359,25.2595,0.9411
cuda,LayoutLMForMaskedLM,16,1.1474,120.6188,27.0114,0.7511
cuda,LayoutLMForSequenceClassification,16,1.2487,92.0711,33.2165,0.7510
cuda,M2M100ForConditionalGeneration,16,1.1070,113.2954,64.1841,0.7056
cuda,MBartForCausalLM,4,1.1010,111.9046,26.4269,0.7195
cuda,MBartForConditionalGeneration,2,1.0825,139.8550,54.9110,0.7705
cuda,MT5ForConditionalGeneration,16,1.5176,60.1871,59.6961,0.7631
cuda,MegatronBertForCausalLM,4,1.1336,91.1915,44.6355,0.7866
cuda,MegatronBertForQuestionAnswering,8,1.1723,148.4561,44.3961,0.7934
cuda,MobileBertForMaskedLM,64,1.3198,121.0187,60.7003,0.5205
cuda,MobileBertForQuestionAnswering,128,1.2887,121.8933,60.1306,0.4156
cuda,OPTForCausalLM,2,1.7817,95.4215,23.7627,0.9040
cuda,PLBartForCausalLM,8,1.1480,103.2448,15.0842,0.8384
cuda,PLBartForConditionalGeneration,4,1.1624,107.1478,31.0916,0.9320
cuda,PegasusForCausalLM,32,0.9736,88.7462,25.2581,0.7622
cuda,PegasusForConditionalGeneration,32,1.0084,172.2101,44.7276,0.8572
cuda,RobertaForCausalLM,16,1.2258,117.4611,23.9373,0.7505
cuda,RobertaForQuestionAnswering,16,1.2308,91.6187,22.9802,0.7607
cuda,Speech2Text2ForCausalLM,256,1.0571,61.4411,16.4013,0.6740
cuda,T5ForConditionalGeneration,4,1.2324,85.8851,33.9290,0.7993
cuda,T5Small,4,1.2269,85.8581,33.9707,0.7993
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.2029,73.3624,69.6122,0.6455
cuda,XLNetLMHeadModel,8,1.6125,233.9143,70.0337,1.0188
cuda,YituTechConvBert,16,1.1467,137.1411,45.8590,1.0198
