dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,2,132.5616,10.1847,1
cuda,AlbertForQuestionAnswering,2,129.9735,9.5073,1
cuda,AllenaiLongformerBase,1,0,0,0
cuda,BartForCausalLM,4,0,0,0
cuda,BartForConditionalGeneration,2,0,0,0
cuda,BertForMaskedLM,64,0,0,0
cuda,BertForQuestionAnswering,64,0,0,0
cuda,BigBird,1,0,0,0
cuda,BlenderbotSmallForCausalLM,64,0,0,0
cuda,BlenderbotSmallForConditionalGeneration,64,0,0,0
cuda,CamemBert,1,0,0,0
cuda,DebertaForMaskedLM,4,166.4185,16.3145,204
cuda,DebertaForQuestionAnswering,4,172.3736,14.0426,204
cuda,DebertaV2ForMaskedLM,1,0,0,0
cuda,DebertaV2ForQuestionAnswering,1,0,0,0
cuda,DistilBertForMaskedLM,16,0,0,0
cuda,DistilBertForQuestionAnswering,32,0,0,0
cuda,DistillGPT2,1,0,0,0
cuda,ElectraForCausalLM,1,0,0,0
cuda,ElectraForQuestionAnswering,64,0,0,0
cuda,GPT2ForSequenceClassification,4,0,0,0
cuda,GPTNeoForCausalLM,1,0,0,0
cuda,GPTNeoForSequenceClassification,1,0,0,0
cuda,GoogleFnet,1,0,0,0
cuda,LayoutLMForMaskedLM,16,0,0,0
cuda,LayoutLMForSequenceClassification,16,0,0,0
cuda,M2M100ForConditionalGeneration,2,0,0,0
cuda,MBartForCausalLM,16,0,0,0
cuda,MBartForConditionalGeneration,8,0,0,0
cuda,MT5ForConditionalGeneration,2,0,0,0
cuda,MegatronBertForCausalLM,2,0,0,0
cuda,MegatronBertForQuestionAnswering,8,0,0,0
cuda,MobileBertForMaskedLM,16,0,0,0
cuda,MobileBertForQuestionAnswering,32,0,0,0
cuda,OPTForCausalLM,4,0,0,0
cuda,PLBartForCausalLM,16,0,0,0
cuda,PLBartForConditionalGeneration,8,0,0,0
cuda,PegasusForCausalLM,8,0,0,0
cuda,PegasusForConditionalGeneration,4,0,0,0
cuda,RobertaForCausalLM,4,0,0,0
cuda,RobertaForQuestionAnswering,64,0,0,0
cuda,Speech2Text2ForCausalLM,64,0,0,0
cuda,T5ForConditionalGeneration,4,0,0,0
cuda,T5Small,1,0,0,0
cuda,TrOCRForCausalLM,8,0,0,0
cuda,XGLMForCausalLM,2,0,0,0
cuda,XLNetLMHeadModel,4,0,0,0
cuda,YituTechConvBert,1,0,0,0
