dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,2,3.2720,8.9534,1
cuda,AlbertForQuestionAnswering,2,3.2921,8.8108,1
cuda,AllenaiLongformerBase,1,10.6666,3.0275,4
cuda,BartForCausalLM,4,3.6325,10.8949,1
cuda,BartForConditionalGeneration,2,11.5581,12.0942,1
cuda,BertForMaskedLM,64,6.3283,10.9164,1
cuda,BertForQuestionAnswering,64,6.2845,6.9911,1
cuda,BigBird,1,8.7859,3.2958,64
cuda,BlenderbotSmallForCausalLM,64,2.6053,9.6174,1
cuda,BlenderbotSmallForConditionalGeneration,64,6.6836,13.8862,1
cuda,CamemBert,1,6.0686,1.4123,1
cuda,DebertaForMaskedLM,4,5.0076,5.1128,204
cuda,DebertaForQuestionAnswering,4,5.0400,3.4768,204
cuda,DebertaV2ForMaskedLM,1,8.4423,10.8224,304
cuda,DebertaV2ForQuestionAnswering,1,8.4952,10.5301,304
cuda,DistilBertForMaskedLM,16,2.0088,2.0895,1
cuda,DistilBertForQuestionAnswering,32,2.0607,1.9438,1
cuda,DistillGPT2,1,2.7128,1.2005,1
cuda,ElectraForCausalLM,1,6.1515,0.5249,1
cuda,ElectraForQuestionAnswering,64,6.3911,14.2179,1
cuda,GPT2ForSequenceClassification,4,5.6265,11.3050,2
cuda,GPTNeoForCausalLM,1,8.3718,15.9637,1
cuda,GPTNeoForSequenceClassification,1,8.4778,15.9380,2
cuda,GoogleFnet,1,2.0093,1.0682,27
cuda,LayoutLMForMaskedLM,16,6.6872,15.0082,1
cuda,LayoutLMForSequenceClassification,16,6.5103,11.1103,2
cuda,M2M100ForConditionalGeneration,2,7.4024,5.9988,7
cuda,MBartForCausalLM,16,3.4103,4.5535,1
cuda,MBartForConditionalGeneration,8,11.5911,5.0859,1
cuda,MT5ForConditionalGeneration,2,14.5892,3.8714,1
cuda,MegatronBertForCausalLM,2,17.8359,4.0354,1
cuda,MegatronBertForQuestionAnswering,8,17.8624,3.9927,1
cuda,MobileBertForMaskedLM,16,68.3037,2.4888,1
cuda,MobileBertForQuestionAnswering,32,69.2306,2.6717,1
cuda,OPTForCausalLM,4,3.3982,1.6613,1
cuda,PLBartForCausalLM,16,2.0757,2.8356,1
cuda,PLBartForConditionalGeneration,8,4.6516,2.3987,1
cuda,PegasusForCausalLM,8,3.1313,3.0446,4
cuda,PegasusForConditionalGeneration,4,7.2645,4.9660,7
cuda,RobertaForCausalLM,4,6.0591,1.3934,1
cuda,RobertaForQuestionAnswering,64,6.3093,6.9911,1
cuda,Speech2Text2ForCausalLM,64,2.0254,2.4032,4
cuda,T5ForConditionalGeneration,4,8.9102,10.3887,1
cuda,T5Small,1,8.7634,2.7431,1
cuda,TrOCRForCausalLM,8,3.2697,2.8454,1
cuda,XGLMForCausalLM,2,7.1729,7.0945,4
cuda,XLNetLMHeadModel,4,14.6502,10.3729,1
cuda,YituTechConvBert,1,9.7717,1.3873,1
