dev,name,batch_size,time,memory,graphs
cuda,BERT_pytorch,16,0,0,0
cuda,Background_Matting,4,142.2723,12.4087,1
cuda,LearningToPaint,96,112.0580,1.3789,1
cuda,Super_SloMo,6,0,0,0
cuda,alexnet,128,0,0,0
cuda,attention_is_all_you_need_pytorch,256,0,0,0
cuda,dcgan,32,18.8371,0.0816,1
cuda,demucs,4,0,0,0
cuda,densenet121,4,600,0,0
cuda,detectron2_maskrcnn,1,0,0,0
cuda,dlrm,0,0.0000
cuda,drq,1,11.7788,0.0555,2
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,6,0,0,0
cuda,hf_Albert,8,140.3087,5.7507,1
cuda,hf_Bart,4,0,0,0
cuda,hf_Bert,4,0,0,0
cuda,hf_BigBird,2,0,0,0
cuda,hf_DistilBert,8,0,0,0
cuda,hf_GPT2,4,0,0,0
cuda,hf_Longformer,2,0,0,0
cuda,hf_Reformer,4,0,0,0
cuda,hf_T5,8,0,0,0
cuda,maml,1,0,0,0
cuda,maml_omniglot,1,28.2949,0.0048,1
cuda,mnasnet1_0,32,0,0,0
cuda,mobilenet_v2,96,0,0,0
cuda,mobilenet_v2_quantized_qat,96,0,0,0
cuda,mobilenet_v3_large,32,0,0,0
cuda,moco,32,0,0,0
cuda,nvidia_deeprecommender,256,0,0,0
cuda,opacus_cifar10,64,0,0,0
cuda,pyhpc_equation_of_state,1048576,0,0,0
cuda,pyhpc_isoneutral_mixing,1048576,0,0,0
cuda,pyhpc_turbulent_kinetic_energy,1048576,0,0,0
cuda,pytorch_CycleGAN_and_pix2pix,1,64.9263,0.5896,1
cuda,pytorch_stargan,16,46.8740,1.3536,1
cuda,pytorch_struct,200,66.9197,0.7327,1
cuda,pytorch_unet,1,105.0002,4.1419,1
cuda,resnet18,16,109.2746,0.7124,1
cuda,resnet50,32,162.5153,4.0307,1
cuda,resnet50_quantized_qat,32,0,0,0
cuda,resnext50_32x4d,8,145.3818,1.5843,1
cuda,shufflenet_v2_x1_0,128,188.3180,3.1729,1
cuda,soft_actor_critic,256,0,0,0
cuda,speech_transformer,32,0,0,0
cuda,squeezenet1_1,32,0,0,0
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0,0,0
cuda,timm_efficientnet,32,378.4729,2.4796,1
cuda,timm_nfnet,128,236.1872,13.8171,1
cuda,timm_regnet,32,265.1839,2.8063,1
cuda,timm_resnest,32,230.4141,2.7116,1
cuda,timm_vision_transformer,8,124.2084,0.9491,1
cuda,timm_vovnet,32,210.4256,3.5218,1
cuda,tts_angular,64,0,0,0
cuda,vgg16,64,0,0,0
cuda,vision_maskrcnn,4,0,0,0
cuda,yolov3,0,0.0000
