dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.483815
cuda,Background_Matting,4,0.567726
cuda,LearningToPaint,96,0.450052
cuda,Super_SloMo,6,0.777481
cuda,alexnet,128,0.320911
cuda,attention_is_all_you_need_pytorch,256,1.154557
cuda,dcgan,32,0.319535
cuda,demucs,4,0.498904
cuda,densenet121,4,1.390616
cuda,dlrm,2048,0.529039
cuda,drq,1,0.348573
cuda,fastNLP_Bert,6,1.484789
cuda,functorch_dp_cifar10,64,0.433458
cuda,hf_Albert,8,1.102433
cuda,hf_Bart,4,1.376781
cuda,hf_Bert,4,1.285660
cuda,hf_BigBird,2,6.271783
cuda,hf_DistilBert,8,0.586647
cuda,hf_GPT2,4,1.277129
cuda,hf_Longformer,2,1.197183
cuda,hf_Reformer,4,2.140769
cuda,hf_T5,8,1.929728
cuda,lennard_jones,1000,0.335095
cuda,mnasnet1_0,32,0.602718
cuda,mobilenet_v2,96,0.605742
cuda,mobilenet_v2_quantized_qat,96,2.272312
cuda,mobilenet_v3_large,32,0.652612
cuda,moco,32,1.365889
cuda,nvidia_deeprecommender,256,0.330377
cuda,pytorch_CycleGAN_and_pix2pix,1,0.417772
cuda,pytorch_stargan,16,0.424820
cuda,pytorch_struct,200,0.351896
cuda,pytorch_unet,1,0.484779
cuda,resnet18,16,0.440135
cuda,resnet50,32,0.651535
cuda,resnet50_quantized_qat,32,2.021946
cuda,resnext50_32x4d,8,0.651087
cuda,shufflenet_v2_x1_0,128,0.750718
cuda,soft_actor_critic,256,0.288334
cuda,speech_transformer,32,1.517827
cuda,squeezenet1_1,32,0.401862
cuda,tacotron2,64,11.532062
cuda,timm_efficientdet,1,18.116663
cuda,timm_efficientnet,32,1.406668
cuda,timm_nfnet,128,1.598029
cuda,timm_regnet,32,1.771690
cuda,timm_resnest,32,0.459661
cuda,timm_vision_transformer,8,0.696055
cuda,timm_vovnet,32,1.296541
cuda,tts_angular,64,0.419782
cuda,vgg16,64,0.353786
cuda,yolov3,16,2.411901
