dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.206460,3.622137,2.520478,8.637009,3.169549,1.126531,0.160283,2.141124,9.766460,1.472733
cuda,AlbertForQuestionAnswering,4,2.229737,3.600390,2.444519,8.570963,3.158313,1.110635,0.157282,1.679178,9.184964,1.003136
cuda,BartForCausalLM,4,2.263273,6.525583,3.037555,9.841245,3.816375,1.362270,0.273640,1.282664,1.373253,7.742368
cuda,BartForConditionalGeneration,2,6.252899,15.792564,9.784026,22.069460,10.550833,3.547299,1.153530,3.199543,2.752843,19.535404
cuda,BertForMaskedLM,64,2.863693,5.487497,3.465882,8.395434,3.700677,1.475191,0.316705,2.764585,9.250810,2.278492
cuda,BertForQuestionAnswering,128,2.918336,5.536554,3.417807,8.326756,3.668998,1.478469,0.308423,1.830334,8.150128,1.343591
cuda,BlenderbotSmallForCausalLM,64,1.559090,4.024535,1.936377,6.671841,2.467963,0.990650,0.173056,2.822997,7.478353,2.543107
cuda,BlenderbotSmallForConditionalGeneration,64,4.264764,9.749723,5.824674,14.853524,6.901488,2.532538,0.640270,3.792221,3.008567,14.906686
cuda,CamemBert,1,2.942998,5.143709,3.162169,7.755782,3.435189,1.313353,0.294320,1.000938,6.884791,0.650459
cuda,DebertaForMaskedLM,4,6.954617,16.088936,3.778443,20.105070,4.678534,2.207394,0.342778,21.333616,0.939272,29.390926
cuda,DebertaForQuestionAnswering,8,6.905621,15.850892,3.669781,19.838064,4.633553,2.186505,0.342175,22.132452,1.782888,30.050614
cuda,DistilBertForMaskedLM,64,1.213183,3.328924,1.598242,5.410930,1.776868,0.793834,0.131852,2.554523,6.294914,2.254092
cuda,DistilBertForQuestionAnswering,64,1.224330,3.402565,1.510039,5.313530,1.745338,0.787191,0.132587,2.266227,5.923663,1.925112
cuda,DistillGPT2,1,1.286538,3.060371,1.053089,4.929502,1.325475,0.665620,0.110468,3.715440,6.687140,3.446603
cuda,ElectraForCausalLM,32,3.020605,7.377814,3.494441,11.302324,3.903540,1.564356,0.315467,4.516452,3.662259,12.051384
cuda,ElectraForQuestionAnswering,64,3.025220,5.520310,3.466299,8.388510,3.693289,1.474774,0.307137,2.573193,9.019837,2.057257
cuda,GPT2ForSequenceClassification,4,2.506560,5.161053,2.559022,7.581516,3.096672,1.354714,0.247697,1.720914,6.801977,1.412292
cuda,LayoutLMForMaskedLM,16,3.337725,5.741869,3.419498,9.402213,4.578671,1.542494,0.321399,2.874729,10.078751,2.204387
cuda,LayoutLMForSequenceClassification,16,3.215805,5.853492,3.277662,10.203585,4.659445,2.075559,0.324826,7.407306,15.370576,6.771181
